Date,Num Highs,Num Lows,Strength
2002-01-25,95,48,66.43356643356644
2002-01-28,95,46,67.37588652482269
2002-01-29,80,54,59.70149253731343
2002-01-30,92,55,62.58503401360544
2002-01-31,108,48,69.23076923076923
2002-02-01,103,51,66.88311688311688
2002-02-04,86,56,60.56338028169014
2002-02-05,86,56,60.56338028169014
2002-02-06,83,57,59.285714285714285
2002-02-07,79,60,56.83453237410072
2002-02-08,83,54,60.58394160583942
2002-02-11,99,49,66.8918918918919
2002-02-12,95,47,66.90140845070422
2002-02-13,102,43,70.34482758620689
2002-02-14,100,43,69.93006993006993
2002-02-15,98,47,67.58620689655173
2002-02-19,88,51,63.30935251798561
2002-02-20,99,44,69.23076923076923
2002-02-21,102,51,66.66666666666666
2002-02-22,104,48,68.42105263157895
2002-02-25,110,39,73.8255033557047
2002-02-26,114,41,73.54838709677419
2002-02-27,112,38,74.66666666666667
2002-02-28,115,38,75.16339869281046
2002-03-01,118,35,77.12418300653596
2002-03-04,124,31,80.0
2002-03-05,120,30,80.0
2002-03-06,133,28,82.6086956521739
2002-03-07,127,27,82.46753246753246
2002-03-08,134,25,84.27672955974843
2002-03-11,137,22,86.16352201257862
2002-03-12,139,23,85.80246913580247
2002-03-13,130,25,83.87096774193549
2002-03-14,127,22,85.23489932885906
2002-03-15,139,26,84.24242424242424
2002-03-18,139,25,84.7560975609756
2002-03-19,151,23,86.7816091954023
2002-03-20,140,25,84.84848484848484
2002-03-21,135,24,84.90566037735849
2002-03-22,132,24,84.61538461538461
2002-03-25,109,27,80.14705882352942
2002-03-26,126,27,82.35294117647058
2002-03-27,136,29,82.42424242424242
2002-03-28,137,28,83.03030303030303
2002-04-01,136,32,80.95238095238095
2002-04-02,126,31,80.2547770700637
2002-04-03,110,32,77.46478873239437
2002-04-04,111,31,78.16901408450704
2002-04-05,119,32,78.80794701986756
2002-04-08,129,35,78.65853658536585
2002-04-09,129,34,79.14110429447852
2002-04-10,140,34,80.45977011494253
2002-04-11,131,36,78.44311377245509
2002-04-12,135,39,77.58620689655173
2002-04-15,131,39,77.05882352941177
2002-04-16,139,36,79.42857142857143
2002-04-17,134,34,79.76190476190477
2002-04-18,129,36,78.18181818181819
2002-04-19,134,38,77.90697674418605
2002-04-22,120,40,75.0
2002-04-23,112,39,74.17218543046357
2002-04-24,106,42,71.62162162162163
2002-04-25,101,40,71.63120567375887
2002-04-26,101,43,70.13888888888889
2002-04-29,86,42,67.1875
2002-04-30,98,42,70.0
2002-05-01,100,41,70.92198581560284
2002-05-02,111,43,72.07792207792207
2002-05-03,106,47,69.28104575163398
2002-05-06,95,47,66.90140845070422
2002-05-07,92,48,65.71428571428571
2002-05-08,108,41,72.48322147651007
2002-05-09,95,42,69.34306569343066
2002-05-10,85,50,62.96296296296296
2002-05-13,97,43,69.28571428571428
2002-05-14,118,39,75.15923566878982
2002-05-15,119,38,75.79617834394905
2002-05-16,115,40,74.19354838709677
2002-05-17,121,38,76.10062893081762
2002-05-20,112,40,73.68421052631578
2002-05-21,96,41,70.07299270072993
2002-05-22,108,38,73.97260273972603
2002-05-23,119,35,77.27272727272727
2002-05-24,112,38,74.66666666666667
2002-05-28,98,38,72.05882352941177
2002-05-29,95,39,70.8955223880597
2002-05-30,91,43,67.91044776119402
2002-05-31,102,41,71.32867132867133
2002-06-03,80,47,62.99212598425197
2002-06-04,69,48,58.97435897435898
2002-06-05,83,49,62.87878787878788
2002-06-06,67,56,54.47154471544715
2002-06-07,76,55,58.01526717557252
2002-06-10,82,54,60.29411764705882
2002-06-11,64,61,51.2
2002-06-12,70,57,55.11811023622048
2002-06-13,55,62,47.008547008547005
2002-06-14,56,65,46.28099173553719
2002-06-17,81,48,62.7906976744186
2002-06-18,86,52,62.31884057971014
2002-06-19,78,59,56.934306569343065
2002-06-20,72,65,52.55474452554745
2002-06-21,61,75,44.85294117647059
2002-06-24,57,69,45.23809523809524
2002-06-25,51,77,39.84375
2002-06-26,49,82,37.40458015267176
2002-06-27,59,71,45.38461538461539
2002-06-28,65,76,46.09929078014184
2002-07-01,57,86,39.86013986013986
2002-07-02,39,99,28.26086956521739
2002-07-03,34,94,26.5625
2002-07-05,57,73,43.84615384615385
2002-07-08,52,85,37.95620437956204
2002-07-09,36,98,26.86567164179105
2002-07-10,23,112,17.037037037037038
2002-07-11,19,110,14.728682170542635
2002-07-12,17,115,12.87878787878788
2002-07-15,11,113,8.870967741935484
2002-07-16,8,126,5.970149253731343
2002-07-17,7,127,5.223880597014925
2002-07-18,6,147,3.92156862745098
2002-07-19,4,166,2.3529411764705883
2002-07-22,4,178,2.197802197802198
2002-07-23,2,193,1.0256410256410255
2002-07-24,3,149,1.973684210526316
2002-07-25,6,147,3.92156862745098
2002-07-26,6,134,4.285714285714286
2002-07-29,17,89,16.037735849056602
2002-07-30,15,82,15.463917525773196
2002-07-31,21,84,20.0
2002-08-01,15,103,12.71186440677966
2002-08-02,12,120,9.090909090909092
2002-08-05,9,143,5.921052631578947
2002-08-06,13,126,9.352517985611511
2002-08-07,20,116,14.705882352941178
2002-08-08,32,88,26.666666666666668
2002-08-09,29,86,25.217391304347824
2002-08-12,29,86,25.217391304347824
2002-08-13,21,97,17.796610169491526
2002-08-14,33,80,29.20353982300885
2002-08-15,38,73,34.23423423423424
2002-08-16,37,73,33.63636363636363
2002-08-19,45,62,42.05607476635514
2002-08-20,41,69,37.27272727272727
2002-08-21,46,59,43.80952380952381
2002-08-22,56,50,52.83018867924528
2002-08-23,43,61,41.34615384615385
2002-08-26,50,57,46.728971962616825
2002-08-27,46,63,42.201834862385326
2002-08-28,34,70,32.69230769230769
2002-08-29,31,72,30.097087378640776
2002-08-30,38,74,33.92857142857143
2002-09-03,18,98,15.517241379310343
2002-09-04,25,85,22.727272727272727
2002-09-05,27,100,21.25984251968504
2002-09-06,38,82,31.666666666666664
2002-09-09,43,76,36.134453781512605
2002-09-10,44,75,36.97478991596639
2002-09-11,46,76,37.704918032786885
2002-09-12,29,102,22.13740458015268
2002-09-13,35,96,26.7175572519084
2002-09-16,38,98,27.94117647058824
2002-09-17,30,113,20.97902097902098
2002-09-18,28,115,19.58041958041958
2002-09-19,16,134,10.666666666666668
2002-09-20,22,129,14.56953642384106
2002-09-23,17,144,10.559006211180124
2002-09-24,12,163,6.857142857142858
2002-09-25,16,152,9.523809523809524
2002-09-26,27,129,17.307692307692307
2002-09-27,19,154,10.982658959537572
2002-09-30,18,163,9.94475138121547
2002-10-01,27,138,16.363636363636363
2002-10-02,22,159,12.154696132596683
2002-10-03,22,173,11.282051282051285
2002-10-04,14,184,7.07070707070707
2002-10-07,14,195,6.698564593301436
2002-10-08,19,187,9.223300970873789
2002-10-09,13,205,5.963302752293578
2002-10-10,15,182,7.614213197969544
2002-10-11,22,151,12.716763005780344
2002-10-14,24,153,13.559322033898304
2002-10-15,31,98,24.031007751937985
2002-10-16,25,126,16.55629139072848
2002-10-17,32,99,24.42748091603053
2002-10-18,35,96,26.7175572519084
2002-10-21,45,73,38.13559322033898
2002-10-22,37,89,29.365079365079367
2002-10-23,43,81,34.67741935483871
2002-10-24,36,95,27.48091603053436
2002-10-25,44,84,34.375
2002-10-28,29,87,25.0
2002-10-29,29,90,24.369747899159663
2002-10-30,31,85,26.72413793103448
2002-10-31,27,90,23.07692307692308
2002-11-01,34,76,30.909090909090907
2002-11-04,32,72,30.76923076923077
2002-11-05,31,71,30.392156862745097
2002-11-06,37,58,38.94736842105263
2002-11-07,26,80,24.52830188679245
2002-11-08,19,96,16.52173913043478
2002-11-11,19,110,14.728682170542635
2002-11-12,16,102,13.559322033898304
2002-11-13,19,103,15.57377049180328
2002-11-14,23,81,22.115384615384613
2002-11-15,24,73,24.742268041237114
2002-11-18,20,85,19.047619047619047
2002-11-19,21,80,20.7920792079208
2002-11-20,23,69,25.0
2002-11-21,27,53,33.75
2002-11-22,26,55,32.098765432098766
2002-11-25,23,53,30.26315789473684
2002-11-26,16,60,21.052631578947366
2002-11-27,25,46,35.2112676056338
2002-11-29,17,45,27.41935483870968
2002-12-02,16,46,25.806451612903224
2002-12-03,15,49,23.4375
2002-12-04,17,51,25.0
2002-12-05,13,56,18.84057971014493
2002-12-06,18,46,28.125
2002-12-09,17,71,19.318181818181817
2002-12-10,21,55,27.631578947368425
2002-12-11,20,57,25.97402597402597
2002-12-12,24,60,28.57142857142857
2002-12-13,25,76,24.75247524752476
2002-12-16,31,58,34.831460674157306
2002-12-17,25,66,27.472527472527474
2002-12-18,19,78,19.587628865979383
2002-12-19,17,87,16.346153846153847
2002-12-20,25,76,24.75247524752476
2002-12-23,24,77,23.76237623762376
2002-12-24,22,80,21.5686274509804
2002-12-26,23,80,22.330097087378643
2002-12-27,16,90,15.09433962264151
2002-12-30,23,84,21.49532710280374
2002-12-31,23,78,22.77227722772277
2003-01-02,40,58,40.81632653061224
2003-01-03,38,61,38.38383838383838
2003-01-06,47,50,48.45360824742268
2003-01-07,37,57,39.361702127659576
2003-01-08,34,64,34.69387755102041
2003-01-09,44,44,50.0
2003-01-10,39,49,44.31818181818182
2003-01-13,37,47,44.04761904761904
2003-01-14,38,47,44.70588235294118
2003-01-15,30,57,34.48275862068966
2003-01-16,32,59,35.16483516483517
2003-01-17,27,66,29.03225806451613
2003-01-21,19,82,18.81188118811881
2003-01-22,16,91,14.95327102803738
2003-01-23,22,84,20.75471698113208
2003-01-24,15,101,12.93103448275862
2003-01-27,7,106,6.1946902654867255
2003-01-28,8,103,7.207207207207207
2003-01-29,11,91,10.784313725490197
2003-01-30,10,108,8.47457627118644
2003-01-31,14,104,11.864406779661016
2003-02-03,18,96,15.789473684210526
2003-02-04,17,108,13.6
2003-02-05,15,111,11.904761904761903
2003-02-06,15,120,11.11111111111111
2003-02-07,13,131,9.027777777777777
2003-02-10,15,126,10.638297872340424
2003-02-11,12,130,8.450704225352112
2003-02-12,9,140,6.04026845637584
2003-02-13,8,141,5.369127516778524
2003-02-14,18,124,12.676056338028168
2003-02-18,20,107,15.748031496062993
2003-02-19,19,117,13.970588235294118
2003-02-20,17,130,11.564625850340136
2003-02-21,23,117,16.428571428571427
2003-02-24,19,129,12.837837837837837
2003-02-25,23,130,15.032679738562091
2003-02-26,22,135,14.012738853503183
2003-02-27,24,129,15.68627450980392
2003-02-28,23,129,15.13157894736842
2003-03-03,22,130,14.473684210526317
2003-03-04,21,149,12.352941176470589
2003-03-05,26,144,15.294117647058824
2003-03-06,24,153,13.559322033898304
2003-03-07,23,145,13.690476190476192
2003-03-10,20,161,11.049723756906078
2003-03-11,20,165,10.81081081081081
2003-03-12,17,159,9.659090909090908
2003-03-13,23,129,15.13157894736842
2003-03-14,25,131,16.025641025641026
2003-03-17,32,98,24.615384615384617
2003-03-18,35,95,26.923076923076923
2003-03-19,33,84,28.205128205128204
2003-03-20,34,78,30.35714285714285
2003-03-21,47,73,39.16666666666666
2003-03-24,35,93,27.34375
2003-03-25,37,89,29.365079365079367
2003-03-26,33,92,26.4
2003-03-27,34,92,26.984126984126984
2003-03-28,32,96,25.0
2003-03-31,31,110,21.98581560283688
2003-04-01,34,103,24.817518248175183
2003-04-02,39,88,30.70866141732284
2003-04-03,34,93,26.77165354330709
2003-04-04,37,89,29.365079365079367
2003-04-07,35,84,29.411764705882355
2003-04-08,39,85,31.451612903225808
2003-04-09,37,91,28.90625
2003-04-10,37,83,30.833333333333336
2003-04-11,40,86,31.746031746031743
2003-04-14,47,76,38.21138211382114
2003-04-15,52,68,43.333333333333336
2003-04-16,46,79,36.8
2003-04-17,50,64,43.85964912280701
2003-04-21,50,63,44.24778761061947
2003-04-22,67,49,57.75862068965517
2003-04-23,70,52,57.377049180327866
2003-04-24,63,53,54.310344827586206
2003-04-25,51,57,47.22222222222222
2003-04-28,61,48,55.96330275229357
2003-04-29,63,40,61.16504854368932
2003-04-30,60,44,57.692307692307686
2003-05-01,57,45,55.88235294117647
2003-05-02,72,36,66.66666666666666
2003-05-05,70,36,66.0377358490566
2003-05-06,77,30,71.96261682242991
2003-05-07,69,32,68.31683168316832
2003-05-08,62,37,62.62626262626263
2003-05-09,74,28,72.54901960784314
2003-05-12,86,24,78.18181818181819
2003-05-13,82,25,76.63551401869158
2003-05-14,79,23,77.45098039215686
2003-05-15,90,21,81.08108108108108
2003-05-16,88,20,81.48148148148148
2003-05-19,78,27,74.28571428571429
2003-05-20,74,25,74.74747474747475
2003-05-21,80,24,76.92307692307693
2003-05-22,91,21,81.25
2003-05-23,95,19,83.33333333333334
2003-05-27,102,15,87.17948717948718
2003-05-28,109,15,87.90322580645162
2003-05-29,104,18,85.24590163934425
2003-05-30,117,15,88.63636363636364
2003-06-02,124,13,90.51094890510949
2003-06-03,126,12,91.30434782608695
2003-06-04,139,13,91.44736842105264
2003-06-05,142,13,91.61290322580643
2003-06-06,138,14,90.78947368421052
2003-06-09,132,15,89.79591836734694
2003-06-10,136,14,90.66666666666666
2003-06-11,154,12,92.7710843373494
2003-06-12,164,14,92.13483146067416
2003-06-13,146,14,91.25
2003-06-16,163,12,93.14285714285714
2003-06-17,163,11,93.67816091954025
2003-06-18,159,12,92.98245614035088
2003-06-19,150,13,92.0245398773006
2003-06-20,152,13,92.12121212121212
2003-06-23,141,17,89.24050632911393
2003-06-24,140,15,90.32258064516128
2003-06-25,125,17,88.02816901408451
2003-06-26,134,16,89.33333333333333
2003-06-27,124,17,87.94326241134752
2003-06-30,131,16,89.1156462585034
2003-07-01,138,16,89.6103896103896
2003-07-02,156,14,91.76470588235294
2003-07-03,149,15,90.85365853658536
2003-07-07,168,12,93.33333333333331
2003-07-08,174,12,93.5483870967742
2003-07-09,172,11,93.98907103825135
2003-07-10,150,11,93.16770186335404
2003-07-11,159,10,94.0828402366864
2003-07-14,171,10,94.47513812154696
2003-07-15,157,11,93.45238095238096
2003-07-16,145,10,93.5483870967742
2003-07-17,130,13,90.9090909090909
2003-07-18,157,12,92.89940828402366
2003-07-21,142,12,92.2077922077922
2003-07-22,150,10,93.75
2003-07-23,144,10,93.5064935064935
2003-07-24,136,14,90.66666666666666
2003-07-25,161,11,93.6046511627907
2003-07-28,157,13,92.3529411764706
2003-07-29,146,14,91.25
2003-07-30,145,13,91.77215189873418
2003-07-31,144,13,91.71974522292994
2003-08-01,139,14,90.84967320261438
2003-08-04,137,16,89.54248366013073
2003-08-05,107,17,86.29032258064517
2003-08-06,115,18,86.46616541353383
2003-08-07,126,15,89.36170212765957
2003-08-08,133,15,89.86486486486487
2003-08-11,142,14,91.02564102564102
2003-08-12,158,14,91.86046511627907
2003-08-13,144,14,91.13924050632912
2003-08-14,158,11,93.49112426035504
2003-08-15,158,12,92.94117647058825
2003-08-18,167,10,94.35028248587572
2003-08-19,170,12,93.4065934065934
2003-08-20,171,13,92.93478260869566
2003-08-21,176,11,94.11764705882352
2003-08-22,165,13,92.69662921348316
2003-08-25,164,11,93.71428571428572
2003-08-26,170,11,93.92265193370166
2003-08-27,169,12,93.37016574585635
2003-08-28,174,10,94.56521739130434
2003-08-29,178,9,95.18716577540108
2003-09-02,196,7,96.55172413793105
2003-09-03,199,8,96.1352657004831
2003-09-04,198,8,96.11650485436894
2003-09-05,194,8,96.03960396039604
2003-09-08,196,8,96.07843137254902
2003-09-09,191,8,95.97989949748744
2003-09-10,174,8,95.6043956043956
2003-09-11,185,7,96.35416666666666
2003-09-12,190,7,96.4467005076142
2003-09-15,185,9,95.36082474226804
2003-09-16,197,9,95.63106796116504
2003-09-17,191,8,95.97989949748744
2003-09-18,209,10,95.4337899543379
2003-09-19,204,9,95.77464788732394
2003-09-22,184,11,94.35897435897436
2003-09-23,196,11,94.68599033816425
2003-09-24,174,13,93.048128342246
2003-09-25,155,13,92.26190476190476
2003-09-26,139,16,89.6774193548387
2003-09-29,157,11,93.45238095238096
2003-09-30,141,12,92.15686274509804
2003-10-01,174,8,95.6043956043956
2003-10-02,180,8,95.74468085106383
2003-10-03,193,8,96.01990049751244
2003-10-06,195,8,96.0591133004926
2003-10-07,199,9,95.67307692307692
2003-10-08,202,9,95.73459715639812
2003-10-09,208,10,95.41284403669724
2003-10-10,201,11,94.81132075471696
2003-10-13,211,12,94.61883408071748
2003-10-14,217,10,95.59471365638768
2003-10-15,208,10,95.41284403669724
2003-10-16,209,11,95.0
2003-10-17,208,11,94.97716894977168
2003-10-20,206,11,94.93087557603688
2003-10-21,202,11,94.83568075117373
2003-10-22,181,12,93.78238341968913
2003-10-23,186,10,94.89795918367348
2003-10-24,183,12,93.84615384615384
2003-10-27,187,13,93.5
2003-10-28,202,12,94.39252336448598
2003-10-29,202,11,94.83568075117373
2003-10-30,198,11,94.73684210526316
2003-10-31,199,10,95.21531100478468
2003-11-03,208,11,94.97716894977168
2003-11-04,202,13,93.95348837209302
2003-11-05,198,12,94.28571428571428
2003-11-06,202,12,94.39252336448598
2003-11-07,201,13,93.92523364485982
2003-11-10,199,13,93.86792452830188
2003-11-11,192,13,93.65853658536588
2003-11-12,198,12,94.28571428571428
2003-11-13,202,10,95.28301886792453
2003-11-14,195,9,95.58823529411764
2003-11-17,182,10,94.79166666666666
2003-11-18,169,13,92.85714285714286
2003-11-19,175,12,93.58288770053476
2003-11-20,160,13,92.48554913294798
2003-11-21,168,15,91.8032786885246
2003-11-24,188,12,94.0
2003-11-25,194,13,93.71980676328504
2003-11-26,203,11,94.85981308411216
2003-11-28,199,12,94.3127962085308
2003-12-01,215,10,95.55555555555556
2003-12-02,212,10,95.4954954954955
2003-12-03,209,11,95.0
2003-12-04,212,9,95.92760180995477
2003-12-05,202,10,95.28301886792453
2003-12-08,216,9,96.0
2003-12-09,200,11,94.7867298578199
2003-12-10,196,9,95.60975609756098
2003-12-11,212,8,96.36363636363636
2003-12-12,214,7,96.83257918552036
2003-12-15,210,6,97.2222222222222
2003-12-16,208,5,97.65258215962442
2003-12-17,209,4,98.12206572769952
2003-12-18,226,5,97.83549783549785
2003-12-19,219,6,97.33333333333334
2003-12-22,222,6,97.36842105263158
2003-12-23,232,5,97.8902953586498
2003-12-24,227,5,97.84482758620688
2003-12-26,230,5,97.87234042553192
2003-12-29,242,5,97.97570850202428
2003-12-30,243,6,97.59036144578312
2003-12-31,243,5,97.98387096774194
2004-01-02,232,6,97.47899159663864
2004-01-05,246,6,97.61904761904762
2004-01-06,242,6,97.58064516129032
2004-01-07,246,5,98.00796812749005
2004-01-08,246,4,98.4
2004-01-09,242,7,97.18875502008032
2004-01-12,246,5,98.00796812749005
2004-01-13,240,6,97.5609756097561
2004-01-14,245,6,97.60956175298804
2004-01-15,243,6,97.59036144578312
2004-01-16,250,6,97.65625
2004-01-20,249,6,97.6470588235294
2004-01-21,257,6,97.71863117870724
2004-01-22,244,7,97.21115537848604
2004-01-23,244,6,97.6
2004-01-26,252,6,97.67441860465117
2004-01-27,245,8,96.8379446640316
2004-01-28,224,6,97.3913043478261
2004-01-29,222,8,96.52173913043478
2004-01-30,223,8,96.53679653679652
2004-02-02,225,8,96.5665236051502
2004-02-03,223,6,97.37991266375546
2004-02-04,198,8,96.11650485436894
2004-02-05,206,6,97.16981132075472
2004-02-06,232,6,97.47899159663864
2004-02-09,227,7,97.008547008547
2004-02-10,234,6,97.5
2004-02-11,250,7,97.27626459143968
2004-02-12,242,7,97.18875502008032
2004-02-13,234,8,96.69421487603306
2004-02-17,244,7,97.21115537848604
2004-02-18,239,6,97.55102040816328
2004-02-19,231,6,97.46835443037976
2004-02-20,226,5,97.83549783549785
2004-02-23,216,6,97.2972972972973
2004-02-24,213,6,97.26027397260276
2004-02-25,221,6,97.3568281938326
2004-02-26,225,5,97.82608695652172
2004-02-27,225,6,97.4025974025974
2004-03-01,231,5,97.8813559322034
2004-03-02,232,4,98.30508474576273
2004-03-03,230,5,97.87234042553192
2004-03-04,232,5,97.8902953586498
2004-03-05,239,4,98.35390946502058
2004-03-08,229,5,97.86324786324786
2004-03-09,224,5,97.81659388646288
2004-03-10,196,7,96.55172413793105
2004-03-11,164,7,95.906432748538
2004-03-12,180,9,95.23809523809524
2004-03-15,153,10,93.86503067484662
2004-03-16,165,11,93.75
2004-03-17,184,8,95.83333333333334
2004-03-18,182,9,95.28795811518324
2004-03-19,175,11,94.08602150537637
2004-03-22,144,18,88.88888888888889
2004-03-23,141,15,90.3846153846154
2004-03-24,124,16,88.57142857142857
2004-03-25,161,11,93.6046511627907
2004-03-26,157,12,92.89940828402366
2004-03-29,181,9,95.26315789473684
2004-03-30,194,9,95.5665024630542
2004-03-31,199,11,94.76190476190476
2004-04-01,197,10,95.16908212560386
2004-04-02,212,9,95.92760180995477
2004-04-05,216,9,96.0
2004-04-06,212,8,96.36363636363636
2004-04-07,205,10,95.34883720930232
2004-04-08,199,11,94.76190476190476
2004-04-12,193,12,94.14634146341464
2004-04-13,173,11,94.02173913043478
2004-04-14,164,11,93.71428571428572
2004-04-15,172,11,93.98907103825135
2004-04-16,184,12,93.87755102040816
2004-04-19,179,9,95.2127659574468
2004-04-20,141,12,92.15686274509804
2004-04-21,149,13,91.9753086419753
2004-04-22,183,9,95.3125
2004-04-23,182,10,94.79166666666666
2004-04-26,163,9,94.76744186046513
2004-04-27,168,9,94.91525423728814
2004-04-28,142,12,92.2077922077922
2004-04-29,126,14,90.0
2004-04-30,121,14,89.62962962962962
2004-05-03,135,13,91.2162162162162
2004-05-04,133,13,91.0958904109589
2004-05-05,135,16,89.40397350993378
2004-05-06,119,16,88.14814814814815
2004-05-07,89,21,80.9090909090909
2004-05-10,68,23,74.72527472527473
2004-05-11,79,21,79.0
2004-05-12,83,19,81.37254901960785
2004-05-13,84,18,82.35294117647058
2004-05-14,87,19,82.0754716981132
2004-05-17,63,22,74.11764705882354
2004-05-18,82,19,81.1881188118812
2004-05-19,74,19,79.56989247311827
2004-05-20,75,18,80.64516129032258
2004-05-21,85,18,82.52427184466019
2004-05-24,89,21,80.9090909090909
2004-05-25,112,15,88.18897637795276
2004-05-26,113,15,88.28125
2004-05-27,122,13,90.37037037037037
2004-05-28,125,15,89.28571428571429
2004-06-01,125,15,89.28571428571429
2004-06-02,131,14,90.3448275862069
2004-06-03,118,15,88.7218045112782
2004-06-04,126,14,90.0
2004-06-07,150,13,92.0245398773006
2004-06-08,153,13,92.1686746987952
2004-06-09,143,13,91.66666666666666
2004-06-10,150,14,91.46341463414636
2004-06-14,128,19,87.07482993197279
2004-06-15,139,15,90.25974025974024
2004-06-16,147,14,91.30434782608695
2004-06-17,143,17,89.375
2004-06-18,149,16,90.30303030303033
2004-06-21,152,17,89.94082840236686
2004-06-22,154,15,91.1242603550296
2004-06-23,169,14,92.34972677595628
2004-06-24,163,12,93.14285714285714
2004-06-25,163,11,93.67816091954025
2004-06-28,152,14,91.56626506024097
2004-06-29,158,15,91.32947976878611
2004-06-30,169,13,92.85714285714286
2004-07-01,147,19,88.55421686746988
2004-07-02,146,20,87.95180722891565
2004-07-06,140,28,83.33333333333334
2004-07-07,140,27,83.8323353293413
2004-07-08,123,32,79.35483870967742
2004-07-09,130,32,80.24691358024691
2004-07-12,128,34,79.01234567901234
2004-07-13,133,34,79.64071856287424
2004-07-14,135,37,78.48837209302324
2004-07-15,140,43,76.50273224043715
2004-07-16,134,45,74.86033519553072
2004-07-19,133,47,73.88888888888889
2004-07-20,132,36,78.57142857142857
2004-07-21,110,42,72.36842105263158
2004-07-22,104,42,71.23287671232876
2004-07-23,89,51,63.57142857142857
2004-07-26,79,55,58.95522388059702
2004-07-27,88,47,65.18518518518519
2004-07-28,95,48,66.43356643356644
2004-07-29,107,44,70.86092715231787
2004-07-30,112,43,72.25806451612902
2004-08-02,122,40,75.30864197530865
2004-08-03,114,46,71.25
2004-08-04,118,47,71.51515151515152
2004-08-05,87,57,60.41666666666666
2004-08-06,60,63,48.78048780487805
2004-08-09,66,67,49.62406015037594
2004-08-10,86,59,59.310344827586206
2004-08-11,87,61,58.78378378378378
2004-08-12,68,69,49.63503649635037
2004-08-13,68,66,50.74626865671642
2004-08-16,95,60,61.29032258064516
2004-08-17,88,57,60.689655172413794
2004-08-18,108,45,70.58823529411765
2004-08-19,97,49,66.43835616438356
2004-08-20,117,41,74.0506329113924
2004-08-23,104,44,70.27027027027027
2004-08-24,114,43,72.61146496815286
2004-08-25,125,38,76.68711656441718
2004-08-26,125,40,75.75757575757575
2004-08-27,124,38,76.5432098765432
2004-08-30,123,44,73.65269461077844
2004-08-31,126,43,74.55621301775149
2004-09-01,133,40,76.878612716763
2004-09-02,146,35,80.66298342541437
2004-09-03,143,37,79.44444444444444
2004-09-07,160,34,82.4742268041237
2004-09-08,148,36,80.43478260869566
2004-09-09,145,39,78.80434782608695
2004-09-10,145,31,82.38636363636364
2004-09-13,153,29,84.06593406593407
2004-09-14,153,28,84.5303867403315
2004-09-15,147,34,81.21546961325967
2004-09-16,155,32,82.88770053475936
2004-09-17,159,31,83.6842105263158
2004-09-20,147,35,80.76923076923077
2004-09-21,159,28,85.02673796791443
2004-09-22,145,37,79.67032967032966
2004-09-23,130,40,76.47058823529412
2004-09-24,136,39,77.71428571428571
2004-09-27,129,42,75.43859649122807
2004-09-28,137,45,75.27472527472527
2004-09-29,141,41,77.47252747252747
2004-09-30,145,41,77.95698924731182
2004-10-01,162,35,82.23350253807106
2004-10-04,168,34,83.16831683168317
2004-10-05,163,37,81.5
2004-10-06,169,34,83.2512315270936
2004-10-07,157,38,80.51282051282051
2004-10-08,148,44,77.08333333333334
2004-10-11,148,40,78.72340425531915
2004-10-12,144,46,75.78947368421053
2004-10-13,131,49,72.77777777777777
2004-10-14,116,61,65.5367231638418
2004-10-15,130,65,66.66666666666666
2004-10-18,128,60,68.08510638297872
2004-10-19,112,59,65.49707602339181
2004-10-20,114,58,66.27906976744185
2004-10-21,111,58,65.68047337278107
2004-10-22,105,63,62.5
2004-10-25,103,68,60.23391812865497
2004-10-26,129,51,71.66666666666667
2004-10-27,138,32,81.17647058823529
2004-10-28,138,30,82.14285714285714
2004-10-29,141,30,82.45614035087719
2004-11-01,147,33,81.66666666666667
2004-11-02,143,31,82.18390804597702
2004-11-03,163,21,88.58695652173914
2004-11-04,176,17,91.19170984455958
2004-11-05,180,17,91.37055837563452
2004-11-08,177,16,91.70984455958548
2004-11-09,183,17,91.5
2004-11-10,182,19,90.54726368159204
2004-11-11,190,16,92.23300970873788
2004-11-12,200,18,91.74311926605505
2004-11-15,192,18,91.42857142857144
2004-11-16,187,19,90.77669902912622
2004-11-17,190,16,92.23300970873788
2004-11-18,195,16,92.4170616113744
2004-11-19,180,18,90.9090909090909
2004-11-22,191,18,91.38755980861244
2004-11-23,189,21,90.0
2004-11-24,193,22,89.76744186046511
2004-11-26,195,24,89.04109589041096
2004-11-29,191,23,89.25233644859813
2004-11-30,188,25,88.26291079812206
2004-12-01,198,19,91.2442396313364
2004-12-02,191,20,90.52132701421802
2004-12-03,197,19,91.20370370370372
2004-12-06,196,17,92.018779342723
2004-12-07,178,21,89.44723618090453
2004-12-08,178,23,88.55721393034825
2004-12-09,187,25,88.20754716981132
2004-12-10,186,25,88.15165876777252
2004-12-13,206,22,90.35087719298248
2004-12-14,210,17,92.51101321585902
2004-12-15,212,16,92.98245614035088
2004-12-16,209,21,90.8695652173913
2004-12-17,194,23,89.40092165898618
2004-12-20,194,22,89.81481481481481
2004-12-21,205,23,89.91228070175438
2004-12-22,203,19,91.44144144144144
2004-12-23,206,20,91.1504424778761
2004-12-27,199,20,90.8675799086758
2004-12-28,206,18,91.96428571428572
2004-12-29,204,15,93.15068493150685
2004-12-30,210,14,93.75
2004-12-31,205,18,91.92825112107624
2005-01-03,187,20,90.33816425120771
2005-01-04,163,22,88.10810810810811
2005-01-05,144,26,84.70588235294117
2005-01-06,153,24,86.4406779661017
2005-01-07,135,23,85.44303797468355
2005-01-10,144,24,85.71428571428571
