,^GSPC
2012-06-28,50.25823132625378
2012-06-29,48.69662426997438
2012-07-02,66.43837600344918
2012-07-03,67.83094873237297
2012-07-05,71.5507619455663
2012-07-06,68.23730381578213
2012-07-09,61.46396265215061
2012-07-10,60.11403304796603
2012-07-11,54.004025044984694
2012-07-12,53.929397991535176
2012-07-13,50.17473801976169
2012-07-16,62.103082966663045
2012-07-17,60.265504472422
2012-07-18,65.28324787812085
2012-07-19,69.47690138733304
2012-07-20,70.91884757531244
2012-07-23,63.904808234649
2012-07-24,57.29955598879113
2012-07-25,50.49688319194934
2012-07-26,50.25719543516076
2012-07-27,62.21093516655802
2012-07-30,74.32028457271814
2012-07-31,73.70064658281879
2012-08-01,70.72086134675764
2012-08-02,68.55519670211241
2012-08-03,63.17158514430705
2012-08-06,75.07504287818963
2012-08-07,76.05495232527137
2012-08-08,78.46595837412325
2012-08-09,78.42704593524408
2012-08-10,78.28062457275891
2012-08-13,79.05374349006192
2012-08-14,78.03357827631191
2012-08-15,77.60386973377071
2012-08-16,77.85425606293623
2012-08-17,81.06928768281325
2012-08-20,81.58067015336583
2012-08-21,81.19547778068157
2012-08-22,79.08896170402303
2012-08-23,78.83870667245345
2012-08-24,73.98125582865597
2012-08-27,77.29083176193383
2012-08-28,76.66653893042809
2012-08-29,75.86298787613583
2012-08-30,75.99072041397186
2012-08-31,70.9744689423425
2012-09-04,73.76179147862433
2012-09-05,72.73244607149103
2012-09-06,71.75816432368376
2012-09-07,82.32481131533149
2012-09-10,83.73100446259645
2012-09-11,80.53130482909395
2012-09-12,81.65338150112368
2012-09-13,82.24351350887986
2012-09-14,88.21086882917358
2012-09-17,89.11896712565981
2012-09-18,87.74784213303785
2012-09-19,86.93607252492187
2012-09-20,86.9948485324466
2012-09-21,86.4304983846034
2012-09-24,86.03244209097119
2012-09-25,84.78235180970012
2012-09-26,79.60136704368881
2012-09-27,76.17263281458284
2012-09-28,80.82249539130162
2012-10-01,78.18138421236537
2012-10-02,79.19403798730677
2012-10-03,79.27163315581018
2012-10-04,80.70220361751473
2012-10-05,83.59717058803045
2012-10-08,83.08035840702901
2012-10-09,81.11441023701111
2012-10-10,75.536581773916
2012-10-11,71.49458066640416
2012-10-12,71.30884240283584
2012-10-15,69.1128811834781
2012-10-16,73.8257809845972
2012-10-17,79.13703326746918
2012-10-18,80.8126742594635
2012-10-19,79.2241546352922
2012-10-22,69.12177519949728
2012-10-23,69.12575671417432
2012-10-24,58.78894586915065
2012-10-25,56.39975173990991
2012-10-26,58.47859605455332
2012-10-31,57.81526939549215
2012-11-01,57.80537052407777
2012-11-02,65.37470582382416
2012-11-05,58.482584298896946
2012-11-06,59.90970819025448
2012-11-07,65.25064927530823
2012-11-08,47.63946507468098
2012-11-09,38.881400447662266
2012-11-12,40.231960933936364
2012-11-13,40.4727574023478
2012-11-14,37.84893980803676
2012-11-15,29.096073349546348
2012-11-16,28.4409644100165
2012-11-19,31.6508088225268
2012-11-20,45.35568881295583
2012-11-21,45.91158374981125
2012-11-23,47.672201687576724
2012-11-26,57.23990357859918
2012-11-27,55.638058262409004
2012-11-28,51.68472094842881
2012-11-29,57.41387226310014
2012-11-30,60.37778392476052
2012-12-03,60.33194901565491
2012-12-04,56.72316674116181
2012-12-05,55.362055938683376
2012-12-06,56.43863948870841
2012-12-07,58.74106697474921
2012-12-10,60.70227292501789
2012-12-11,60.77704419955813
2012-12-12,65.17992621840637
2012-12-13,65.25580340004637
2012-12-14,60.5788809553515
2012-12-17,57.41822669670259
2012-12-18,65.65420323745357
2012-12-19,72.78162635796164
2012-12-20,67.61773341193191
2012-12-21,70.89217244831303
2012-12-24,64.35315411365863
2012-12-26,62.42775910142132
2012-12-27,58.80429038770163
2012-12-28,57.78074208682094
2012-12-31,49.478759974239125
2013-01-02,61.75589774124449
2013-01-03,77.4301627122713
2013-01-04,75.92147615453946
2013-01-07,78.21783605565662
2013-01-08,76.15603339702326
2013-01-09,73.93904714965784
2013-01-10,75.15186915146003
2013-01-11,78.93151416484511
2013-01-14,78.54083477446649
2013-01-15,77.68442161876767
2013-01-16,77.92708520857212
2013-01-17,77.67149368011523
2013-01-18,80.20738089956144
2013-01-22,81.47355133114502
2013-01-23,83.10928788700963
2013-01-24,83.39064388582244
2013-01-25,83.01666266026828
2013-01-28,84.9321207840946
2013-01-29,83.7892552851967
2013-01-30,85.49378158087633
2013-01-31,83.51195238044707
2013-02-01,81.9888968775994
2013-02-04,85.8341137976307
2013-02-05,80.38900038540581
2013-02-06,84.66830674830237
2013-02-07,84.51794184776165
2013-02-08,83.37753453328757
2013-02-11,85.33824451024985
2013-02-12,84.72117149231566
2013-02-13,84.99078418749905
2013-02-14,84.85476234526011
2013-02-15,84.75973810089093
2013-02-19,83.9505191186256
2013-02-20,86.47111176873605
2013-02-21,80.776746370196
2013-02-22,77.15333688945275
2013-02-25,81.2451581009802
2013-02-26,70.58581724529887
2013-02-27,74.01034584997652
2013-02-28,80.49681909165494
2013-03-01,79.69622525728445
2013-03-04,80.47682970249366
2013-03-05,82.276150766148
2013-03-06,85.88686324264067
2013-03-07,85.92946385040591
2013-03-08,86.24480472388967
2013-03-11,87.48997667457094
2013-03-12,88.22677251011388
2013-03-13,87.0393689633173
2013-03-14,87.14121734205389
2013-03-15,88.66354990218608
2013-03-18,87.7721433831118
2013-03-19,85.37961852845469
2013-03-20,84.01666463637561
2013-03-21,86.29462393260914
2013-03-22,82.49070647089853
2013-03-25,85.15063342727352
2013-03-26,83.38263213339525
2013-03-27,86.14988155049605
2013-03-28,85.55302186333518
2013-04-01,86.70812768430542
2013-04-02,84.6021395493651
2013-04-03,86.25046279626302
2013-04-04,81.38937608486378
2013-04-05,82.8659851537216
2013-04-08,80.48044140675916
2013-04-09,83.02813872637871
2013-04-10,84.1722378365714
2013-04-11,88.31174576661287
2013-04-12,89.08799843039247
2013-04-15,87.81170711748277
2013-04-16,77.20440349822427
2013-04-17,83.7352628083248
2013-04-18,76.23860692611237
2013-04-19,71.9361608049852
2013-04-22,76.76355070704378
2013-04-23,78.88847161728776
2013-04-24,83.43832686586732
2013-04-25,83.06423056516279
2013-04-26,84.40722278324806
2013-04-29,83.2466156434531
2013-04-30,85.80896441745234
2013-05-01,86.37601251319876
2013-05-02,82.12133761912273
2013-05-03,85.69934571404096
2013-05-06,88.98643091844842
2013-05-07,89.2259707235022
2013-05-08,90.40509295028168
2013-05-09,91.18041300131722
2013-05-10,89.83385792787446
2013-05-13,90.70704019877172
2013-05-14,90.38603090771538
2013-05-15,92.57850100674429
2013-05-16,93.36120465182431
2013-05-17,91.9638545481904
2013-05-20,93.84030986673241
2013-05-21,93.42421679955572
2013-05-22,93.48177753390459
2013-05-23,91.30899159766851
2013-05-24,90.19328084523634
2013-05-28,89.69387846340523
2013-05-29,91.10981209992384
2013-05-30,88.7320862452091
2013-05-31,89.51300220667756
2013-06-03,83.97192309346096
2013-06-04,85.97254357236137
2013-06-05,83.34537976713305
2013-06-06,76.04884754352801
2013-06-07,80.15946457052007
2013-06-10,85.43222892144769
2013-06-11,84.92055035760477
2013-06-12,79.94536627326545
2013-06-13,75.05949937071861
2013-06-14,82.28168755883266
2013-06-17,79.04411202829733
2013-06-18,82.3252997071275
2013-06-19,85.24928482200795
2013-06-20,78.4600668337767
2013-06-21,62.28843556638681
2013-06-24,63.964118324621836
2013-06-25,54.96489262106432
2013-06-26,61.732854338059376
2013-06-27,68.09163080032185
2013-06-28,71.77146213601242
2013-07-01,68.72780587946336
2013-07-02,71.87316737542149
2013-07-03,71.22331287307743
2013-07-05,71.43246996782754
2013-07-08,77.05713312476146
2013-07-09,79.45595967029378
2013-07-10,82.53372756284475
2013-07-11,82.23952269891114
2013-07-12,87.29116092978258
2013-07-15,87.9870967424049
2013-07-16,88.08741012532664
2013-07-17,86.41663560281128
2013-07-18,87.05646837991927
2013-07-19,88.4066837795995
2013-07-22,88.57220217111634
2013-07-23,88.86537256299488
2013-07-24,87.90552809337002
2013-07-25,86.17933741675898
2013-07-26,86.7541560401367
2013-07-29,86.68811894678261
2013-07-30,84.87880121128913
2013-07-31,84.6556603612862
2013-08-01,84.2237376134728
2013-08-02,88.46342910939963
2013-08-05,88.6369593411254
2013-08-06,87.79115617510271
2013-08-07,85.3177404857052
2013-08-08,83.3613719977502
2013-08-09,84.62113373532031
2013-08-12,82.71290015578043
2013-08-13,81.8101271200847
2013-08-14,82.69868031832874
2013-08-15,79.86316686180342
2013-08-16,71.39065239568036
2013-08-19,68.97684707178631
2013-08-20,64.73284128128999
2013-08-21,67.09541231810461
2013-08-22,62.86329199347114
2013-08-23,68.49509521265576
2013-08-26,70.75302816864387
2013-08-27,67.83761072285361
2013-08-28,56.318837281271506
2013-08-29,58.22039599837263
2013-08-30,59.509989009212894
2013-09-03,57.05295488236898
2013-09-04,59.95340276877042
2013-09-05,65.47004354043118
2013-09-06,66.05740633227597
2013-09-09,65.8517603743433
2013-09-10,72.05667749775422
2013-09-11,76.04675194980518
2013-09-12,77.3762362137611
2013-09-13,75.13095846146983
2013-09-16,76.32216638695529
2013-09-17,79.01022405784417
2013-09-18,80.7433897800734
2013-09-19,85.63947240102931
2013-09-20,84.52887390913635
2013-09-23,80.92137764667426
2013-09-24,78.160574990349
2013-09-25,76.38910016170415
2013-09-26,74.47552564357358
2013-09-27,76.12760276472758
2013-09-30,73.41540278116187
2013-10-01,69.32350411344973
2013-10-02,73.96835753105049
2013-10-03,73.2400278773082
2013-10-04,67.18520153417762
2013-10-07,71.46258435866935
2013-10-08,65.57336745306179
2013-10-09,56.516835799974416
2013-10-10,56.83333994239877
2013-10-11,71.51768676305032
2013-10-14,74.96396132588237
2013-10-15,76.90941888726988
2013-10-16,72.44592933678187
2013-10-17,79.76594735605977
2013-10-18,82.59027886792067
2013-10-21,84.9912015240671
2013-10-22,84.65357003150018
2013-10-23,86.50352379124382
2013-10-24,84.27226809459458
2013-10-25,85.21930091394258
2013-10-28,86.52463972191418
2013-10-29,86.6441962163971
2013-10-30,88.21698135270046
2013-10-31,86.12577092674205
2013-11-01,84.22457585799079
2013-11-04,85.03472963453625
2013-11-05,86.05049889691601
2013-11-06,84.56910110022264
2013-11-07,85.88190597297947
2013-11-08,79.62837549938489
2013-11-11,85.25043531393707
2013-11-12,85.16347872010029
2013-11-13,83.81095396255603
2013-11-14,86.6267948145951
2013-11-15,87.95611069642096
2013-11-18,88.96614283044111
2013-11-19,87.3841334286323
2013-11-20,86.27844650768867
2013-11-21,84.4745281531875
2013-11-22,87.19862113284213
2013-11-25,88.51150621670163
2013-11-26,87.73376779855879
2013-11-27,87.42330961300162
2013-11-29,87.91210003569768
2013-12-02,87.27961817442605
2013-12-03,85.91384510106505
2013-12-04,84.26381975419582
2013-12-05,83.33176554311086
2013-12-06,80.9637881848279
2013-12-09,85.45556260239724
2013-12-10,85.78754596592918
2013-12-11,84.13384502521096
2013-12-12,78.38341719744744
2013-12-13,75.96736096173741
2013-12-16,75.56226268522312
2013-12-17,78.64417256883604
2013-12-18,76.61374199401916
2013-12-19,84.25375772901134
2013-12-20,83.6320014873104
2013-12-23,85.24006545515535
2013-12-24,86.87540856498548
2013-12-26,87.53865911889385
2013-12-27,88.74964852515532
2013-12-30,88.28622395437678
2013-12-31,87.86810900039643
2014-01-02,88.80407755041107
2014-01-03,85.27899816426884
2014-01-06,84.7713304555892
2014-01-07,83.3374198256593
2014-01-08,85.46668651159828
2014-01-09,85.00897968219445
2014-01-10,84.77488123542886
2014-01-13,85.32260266419294
2014-01-14,79.21849617396326
2014-01-15,83.87662190674084
2014-01-16,85.59561646041163
2014-01-17,84.6849995339347
2014-01-21,82.63670876618039
2014-01-22,83.48048291459176
2014-01-23,83.35290036793626
2014-01-24,78.71467217625099
2014-01-27,65.55756614622443
2014-01-28,61.92202994822136
2014-01-29,65.9826208174703
2014-01-30,58.51298435467416
2014-01-31,66.25378079420119
2014-02-03,61.50582691094022
2014-02-04,44.4367464529591
2014-02-05,50.100132129906584
2014-02-06,48.60164409870405
2014-02-07,57.724457156351306
2014-02-10,66.88663373272263
2014-02-11,67.6782442443401
2014-02-12,74.29444115139793
2014-02-13,73.80145333108207
2014-02-14,76.77984696168838
2014-02-18,78.97871144756434
2014-02-19,79.20590503277182
2014-02-20,75.29244518332247
2014-02-21,78.25157349174849
2014-02-24,76.85644855017615
2014-02-25,79.73993477446392
2014-02-26,78.68174754941447
2014-02-27,78.32827372923768
2014-02-28,80.46743654599699
2014-03-03,81.42936086031585
2014-03-04,77.29963859399831
2014-03-05,84.20450157062317
2014-03-06,83.80571005993698
2014-03-07,84.15442580084755
2014-03-10,84.00431988748251
2014-03-11,83.42959089950132
2014-03-12,80.71344077490791
2014-03-13,80.48886762667057
2014-03-14,73.73589534069929
2014-03-17,71.69251911632296
2014-03-18,76.96525039298615
2014-03-19,80.34277241687413
2014-03-20,76.76727283958775
2014-03-21,79.58722177901384
2014-03-24,77.69094087097524
2014-03-25,74.60617392279032
2014-03-26,76.75511390484687
2014-03-27,72.31563551879448
2014-03-28,70.81912870725398
2014-03-31,73.36139276734693
2014-04-01,77.52124611836086
2014-04-02,80.74662423019225
2014-04-03,81.72660122695953
2014-04-04,80.8164280632576
2014-04-07,73.63025877362729
2014-04-08,66.41942919346144
2014-04-09,68.65702424559753
2014-04-10,75.05984012014164
2014-04-11,60.94417808479326
2014-04-14,53.83372898029069
2014-04-15,59.74800150867851
2014-04-16,64.35136030291523
2014-04-17,71.02495165739468
2014-04-21,71.57293725283613
2014-04-22,73.5564763506769
2014-04-23,75.60327623556059
2014-04-24,73.97561222975946
2014-04-25,74.64841197778995
2014-04-28,69.31330177157962
2014-04-29,71.08619143486699
2014-04-30,73.68179977562654
2014-05-01,75.09836847095887
2014-05-02,74.67455098570768
2014-05-05,73.54314900318934
2014-05-06,74.31966224792596
2014-05-07,68.36704623088488
2014-05-08,71.66844607979698
2014-05-09,70.49798689679179
2014-05-12,71.15703360649918
2014-05-13,76.53269169058271
2014-05-14,76.41458634803622
2014-05-15,73.34318136968336
2014-05-16,67.04116144486416
2014-05-19,69.24642672597456
2014-05-20,71.40049527795877
2014-05-21,66.87238760377188
2014-05-22,71.82963861315406
2014-05-23,72.95927410929221
2014-05-27,75.13309351941224
2014-05-28,78.08458057182092
2014-05-29,77.1244991004296
2014-05-30,79.5750762954923
2014-06-02,80.12639160277892
2014-06-03,80.11542814667514
2014-06-04,79.55476267989982
2014-06-05,80.1303517236875
2014-06-06,82.81542611467856
2014-06-09,84.42103146868374
2014-06-10,84.43306447770507
2014-06-11,83.95422863196092
2014-06-12,82.01160053803102
2014-06-13,78.11372445661463
2014-06-16,79.37374120128659
2014-06-17,79.42999995197655
2014-06-18,80.14816528603946
2014-06-19,83.34842459572987
2014-06-20,83.52475146490725
2014-06-23,83.8876767728499
2014-06-24,83.45426774480822
2014-06-25,80.07839040192086
2014-06-26,82.04169736175595
2014-06-27,81.11271475038409
2014-06-30,81.64047868215154
2014-07-01,81.08916168716253
2014-07-02,83.72602565879095
2014-07-03,83.63153550437903
2014-07-07,85.49608537442165
2014-07-08,83.50418126612931
2014-07-09,79.82948686539129
2014-07-10,81.69823504483178
2014-07-11,79.30272445399457
2014-07-14,79.67842925116915
2014-07-15,81.65194485302649
2014-07-16,80.34970264955963
2014-07-17,81.97363444068348
2014-07-18,75.45112232653904
2014-07-21,80.50744045097599
2014-07-22,78.97004388015654
2014-07-23,81.08597388426566
2014-07-24,81.54206623558233
2014-07-25,81.39672084980695
2014-07-28,78.60786127505732
2014-07-29,78.39394678520152
2014-07-30,75.5508695129478
2014-07-31,75.24095500627554
2014-08-01,61.8080082827028
2014-08-04,59.57814198936185
2014-08-05,64.48692078021723
2014-08-06,57.331933321138216
2014-08-07,57.22748728250632
2014-08-08,53.017949406772935
2014-08-11,61.31695107619526
2014-08-12,63.08600291893366
2014-08-13,61.72980906956037
2014-08-14,66.18257578952323
2014-08-15,68.81796743831936
2014-08-18,68.50057793975019
2014-08-19,73.54378156120522
2014-08-20,76.09890277099191
2014-08-21,77.11667801389987
2014-08-22,78.33602775441439
2014-08-25,76.90272865196229
2014-08-26,79.08081938877287
2014-08-27,79.25124829816318
2014-08-28,78.90935341354049
2014-08-29,77.65380921919267
2014-09-02,79.03418791609967
2014-09-03,78.38521602159328
2014-09-04,77.6083526128996
2014-09-05,76.41079874927703
2014-09-08,78.75564358274609
2014-09-09,76.74559191571915
2014-09-10,72.58393838263004
2014-09-11,74.43468695055365
2014-09-12,74.61270284926402
2014-09-15,70.64431710619611
2014-09-16,69.89432132749965
2014-09-17,74.18244890571356
2014-09-18,74.60571329768399
2014-09-19,77.01916278806364
2014-09-22,76.40107286486082
2014-09-23,71.29703333079578
2014-09-24,67.2478635556217
2014-09-25,71.99691215327444
2014-09-26,60.750273306240544
2014-09-29,66.51917922628431
2014-09-30,64.53166760735095
2014-10-01,62.36304005986555
2014-10-02,52.47879529765088
2014-10-03,52.44318379435757
2014-10-06,60.51278887886804
2014-10-07,59.22223610966179
2014-10-08,47.878762633032565
2014-10-09,60.597467491823785
2014-10-10,45.13580168752633
2014-10-13,37.09566664214895
2014-10-14,26.93536570714362
2014-10-15,28.141101156462344
2014-10-16,23.957911699063633
2014-10-17,24.356555821556046
2014-10-20,32.0924845435405
2014-10-21,38.35359913369229
2014-10-22,52.54111499152453
2014-10-23,47.100142376321394
2014-10-24,56.15665354437893
2014-10-27,61.14581363024588
2014-10-28,59.896618444036534
2014-10-29,67.9546447675084
2014-10-30,66.76486065418732
2014-10-31,70.56395353251662
2014-11-03,77.13721653964187
2014-11-04,76.71618954245693
2014-11-05,74.76136945898632
2014-11-06,77.59555625542573
2014-11-07,79.21037291988277
2014-11-10,79.02205725449845
2014-11-11,80.22379864621874
2014-11-12,80.19600590008965
2014-11-13,79.47403332986087
2014-11-14,79.37408253377794
2014-11-17,79.12851492472888
2014-11-18,79.13784258501744
2014-11-19,81.29420018757978
2014-11-20,80.19262423822575
2014-11-21,80.7811901974532
2014-11-24,82.83165853983776
2014-11-25,83.70328930311285
2014-11-26,82.82399947357042
2014-11-28,83.67146990064647
2014-12-01,82.16610087076882
2014-12-02,78.4248947219931
2014-12-03,81.23819700688765
2014-12-04,82.60049075231393
2014-12-05,81.69116485205717
2014-12-08,82.08608488978432
2014-12-09,78.10928611716459
2014-12-10,77.62080678693674
2014-12-11,67.28111463778123
2014-12-12,69.97751754557834
2014-12-15,58.432253695279115
2014-12-16,53.63715552491861
2014-12-17,47.292103826341084
2014-12-18,62.05487791896568
2014-12-19,76.92242660307176
2014-12-22,78.98833777106817
2014-12-23,80.52732120586572
2014-12-24,80.99859553936463
2014-12-26,80.55743681581684
2014-12-29,81.75853020791715
2014-12-30,81.78373457650075
2014-12-31,79.008296374389
2015-01-02,72.82969134352577
2015-01-05,72.30188909864876
2015-01-06,59.562700836690986
2015-01-07,52.87591796993213
2015-01-08,61.25155043560924
2015-01-09,72.83561078848341
2015-01-12,67.13061884486301
2015-01-13,61.25411847838998
2015-01-14,59.22732034763304
2015-01-15,54.826527478819656
2015-01-16,47.89602326421984
2015-01-20,57.744569252031766
2015-01-21,58.74682418113301
2015-01-22,61.98969315624968
2015-01-23,71.89063445935341
2015-01-26,68.06203716988722
2015-01-27,69.46594825546845
2015-01-28,59.935267349381185
2015-01-29,49.8146090578917
2015-01-30,56.80972788628247
2015-02-02,47.06979732304491
2015-02-03,56.60336329310838
2015-02-04,66.62552960705266
2015-02-05,63.52087507573966
2015-02-06,70.15920337144664
2015-02-09,67.63909869142289
2015-02-10,64.49391244649065
2015-02-11,71.26731961654102
2015-02-12,70.94412412747958
2015-02-13,76.33221251825242
2015-02-17,78.18557865531336
2015-02-18,78.65929778961156
2015-02-19,78.12982245055922
2015-02-20,77.19844660465441
2015-02-23,80.01750398030926
2015-02-24,79.49473214185905
2015-02-25,80.49537225238379
2015-02-26,79.74385552740502
2015-02-27,78.61930658586547
2015-03-02,76.66747283672876
2015-03-03,79.53947390549514
2015-03-04,76.77011898672707
2015-03-05,73.90604226409607
2015-03-06,74.27858653344876
2015-03-09,64.79872278469271
2015-03-10,67.2400583659827
2015-03-11,54.85621426514871
2015-03-12,53.36428541099272
2015-03-13,62.3918028108272
2015-03-16,57.828772168352536
2015-03-17,67.13358104170746
2015-03-18,64.61921362029568
2015-03-19,72.28129526831009
2015-03-20,68.87863982646965
2015-03-23,74.1615230338381
2015-03-24,72.78559902548132
2015-03-25,68.5814931295724
2015-03-26,58.10677525352259
2015-03-27,56.24159681425347
2015-03-30,57.87024404548459
2015-03-31,66.31265973422494
2015-04-01,59.88978499651205
2015-04-02,56.85244953094441
2015-04-06,59.30398826347197
2015-04-07,63.82928943555305
2015-04-08,62.17039015297037
2015-04-09,63.85871080490128
2015-04-10,66.68653459145503
2015-04-13,69.84246866536608
2015-04-14,66.53393411711926
2015-04-15,67.37529318767835
2015-04-16,70.4529188231636
2015-04-17,69.65973616401105
2015-04-20,61.64789617301032
2015-04-21,67.78193383852366
2015-04-22,66.5279603239471
2015-04-23,69.62025794665391
2015-04-24,70.83173697349079
2015-04-27,71.93308427130776
2015-04-28,68.99229007042824
2015-04-29,70.48693743303917
2015-04-30,67.7617689020585
2015-05-01,60.45615462654352
2015-05-04,67.79843105578817
2015-05-05,69.45164710765815
2015-05-06,61.04304847881829
2015-05-07,57.65002025325475
2015-05-08,60.25249237497988
2015-05-11,69.2509387161547
2015-05-12,65.57558085417068
2015-05-13,63.29963895539914
2015-05-14,62.88121549060796
2015-05-15,69.89311308272428
2015-05-18,70.09399571196451
2015-05-19,71.71430454560807
2015-05-20,71.00344760404052
2015-05-21,70.11233440481234
2015-05-22,71.29302360804772
2015-05-26,69.5698809828236
2015-05-27,62.28605590484393
2015-05-28,68.31890774411576
2015-05-29,67.20858016890257
2015-06-01,62.59995551167133
2015-06-02,63.84377266927578
2015-06-03,62.92666683722652
2015-06-04,64.20219919843247
2015-06-05,57.81733482902326
2015-06-08,56.64518459114415
2015-06-09,51.756435582506114
2015-06-10,52.03755660842953
2015-06-11,60.74617404805498
2015-06-12,61.814388658911355
2015-06-15,56.56636200281947
2015-06-16,53.053723321798316
2015-06-17,57.17478776495541
2015-06-18,58.50028624240555
2015-06-19,65.32580196814557
2015-06-22,61.380539368915436
2015-06-23,65.44110384719598
2015-06-24,65.64013895091578
2015-06-25,60.23219891394924
2015-06-26,57.920210544924004
2015-06-29,57.51119113564879
2015-06-30,41.96063968111829
2015-07-01,43.98842894014929
2015-07-02,49.13338842340968
2015-07-06,48.92011422288298
2015-07-07,46.098469237040796
2015-07-08,50.617479968816625
2015-07-09,38.51212990760458
2015-07-10,40.25679250212499
2015-07-13,49.27441452301886
2015-07-14,57.39005646561439
2015-07-15,60.48555978116645
2015-07-16,59.79398552866127
2015-07-17,65.25188158679757
2015-07-20,65.77408050824806
2015-07-21,66.05846646351489
2015-07-22,62.86822212117663
2015-07-23,60.97759856478392
2015-07-24,56.68902937147558
2015-07-27,48.65188203674013
2015-07-28,44.44052371084699
2015-07-29,53.57378611371731
2015-07-30,58.854745811555865
2015-07-31,58.736000286060275
2015-08-03,56.94390885830882
2015-08-04,54.80891924760921
2015-08-05,53.0720072399726
2015-08-06,55.31465161535532
2015-08-07,49.4869910138673
2015-08-10,47.37689298680762
2015-08-11,56.79343262135609
2015-08-12,49.608861786450724
2015-08-13,50.315921231296834
2015-08-14,49.36931119243544
2015-08-17,52.26260651444863
2015-08-18,56.05568423581623
2015-08-19,54.02625857113834
2015-08-20,47.84651621325798
2015-08-21,33.042572569491085
2015-08-24,16.59406942687638
2015-08-25,6.3331135874034885
2015-08-26,4.655458343976498
2015-08-27,12.596611889750047
2015-08-28,22.510901730199034
2015-08-31,23.14648265812217
2015-09-01,19.467154579490792
2015-09-02,9.691764343336928
2015-09-03,15.470363600607106
2015-09-04,16.243465560946756
2015-09-08,11.463206476144094
2015-09-09,21.03723741658299
2015-09-10,15.50604497531865
2015-09-11,17.905473080191513
2015-09-14,20.19972872311791
2015-09-15,18.71826377268258
2015-09-16,25.247416606450468
2015-09-17,30.55779697692499
2015-09-18,29.280360768851654
2015-09-21,20.883486966483648
2015-09-22,23.45566947681141
2015-09-23,18.026329359421496
2015-09-24,17.5195558732486
2015-09-25,16.51740935903413
2015-09-28,16.674067650630526
2015-09-29,9.084691073788653
2015-09-30,9.657638564577065
2015-10-01,15.700611776928724
2015-10-02,16.793108935015784
2015-10-05,23.584322770297966
2015-10-06,34.562214516781566
2015-10-07,32.47167819876168
2015-10-08,38.00742228338761
2015-10-09,44.38906044991381
2015-10-12,45.002152391770814
2015-10-13,46.008301432312095
2015-10-14,41.14497889110441
2015-10-15,37.98928544548229
2015-10-16,48.72831141789798
2015-10-19,52.11459273612869
2015-10-20,52.28082549003633
2015-10-21,51.19383112589205
2015-10-22,46.87242600507156
2015-10-23,59.03734590691116
2015-10-26,66.5761752845192
2015-10-27,65.02535436755572
2015-10-28,63.02270906546224
2015-10-29,70.68402211132741
2015-10-30,70.09987024506557
2015-11-02,66.64642692238361
2015-11-03,73.87181830224517
2015-11-04,75.12884059847063
2015-11-05,72.68904352222269
2015-11-06,71.6747511234892
2015-11-09,71.14896113356546
2015-11-10,64.32241388224726
2015-11-11,65.14217634494892
2015-11-12,62.66643460676675
2015-11-13,52.23669264097942
2015-11-16,43.93508265665888
2015-11-17,54.896194224207186
2015-11-18,53.83106313614115
2015-11-19,65.26055168169748
2015-11-20,64.25532776116272
2015-11-23,66.63200454967003
2015-11-24,65.54515187960207
2015-11-25,66.13894113852618
2015-11-27,65.80771574541612
2015-11-30,65.97133487816537
2015-12-01,62.51169599185291
2015-12-02,69.49892559525301
2015-12-03,61.69939426745565
2015-12-04,50.95321787889807
2015-12-07,65.56731741885312
2015-12-08,60.419243016857614
2015-12-09,55.52525175655476
2015-12-10,49.7054861214062
2015-12-11,51.370859099176634
2015-12-14,37.2700098036574
2015-12-15,40.745503059963085
2015-12-16,48.52625710247839
2015-12-17,59.13600512202296
2015-12-18,47.85621656160564
2015-12-21,35.238320221588914
2015-12-22,40.75734614779499
2015-12-23,47.22741581367805
2015-12-24,56.36482348800639
2015-12-28,55.08969611473251
2015-12-29,53.40186810324621
2015-12-30,61.04657163486477
2015-12-31,55.62213575660968
2016-01-04,48.5575632198743
2016-01-05,37.56879898981413
2016-01-06,39.13761064976312
2016-01-07,30.652863639622392
2016-01-08,18.462661081161976
2016-01-11,14.58460635340144
2016-01-12,15.220895958020819
2016-01-13,18.631923955042666
2016-01-14,10.395267926533164
2016-01-15,15.924995376504041
2016-01-19,9.600436328144756
2016-01-20,10.020976416593486
2016-01-21,7.703329861817632
2016-01-22,9.061894715949464
2016-01-25,15.20949546308194
2016-01-26,10.634111883531737
2016-01-27,15.335998300955318
2016-01-28,12.068569155257592
2016-01-29,14.139423971239085
2016-02-01,25.186311390502357
2016-02-02,25.26246846452551
2016-02-03,16.767647686431157
2016-02-04,19.180068730194744
2016-02-05,20.203547966752115
2016-02-08,13.303829825031372
2016-02-09,9.62966291468686
2016-02-10,9.758821458175843
2016-02-11,10.00414604085167
2016-02-12,7.572938069264751
2016-02-16,12.609361869422841
2016-02-17,18.997350340058194
2016-02-18,27.595444319609218
2016-02-19,25.288994977633795
2016-02-22,25.5894691897937
2016-02-23,34.544237641744445
2016-02-24,27.10342332391339
2016-02-25,29.999819145510067
2016-02-26,37.556524986822545
2016-02-29,36.47544628627719
2016-03-01,31.396704842907425
2016-03-02,47.92875314164338
2016-03-03,50.97395857592615
2016-03-04,53.538184199742425
2016-03-07,55.910918033928766
2016-03-08,56.46550769670829
2016-03-09,48.03144737361986
2016-03-10,51.78022561349122
2016-03-11,51.86703738038483
2016-03-14,63.61344795680014
2016-03-15,62.520392519352484
