,Value
2008-01-23,12.346704756522398
2008-01-24,12.346704756522398
2008-01-25,12.346704756522398
2008-01-28,12.346704756522398
2008-01-29,12.346704756522398
2008-01-30,12.346704756522398
2008-01-31,0.04526222232405508
2008-02-01,0.04526222232405508
2008-02-04,0.04526222232405508
2008-02-05,0.04526222232405508
2008-02-06,0.04526222232405508
2008-02-07,0.04526222232405508
2008-02-08,0.04526222232405508
2008-02-11,0.04526222232405508
2008-02-12,0.04526222232405508
2008-02-13,0.04526222232405508
2008-02-14,0.04526222232405508
2008-02-15,0.04526222232405508
2008-02-19,0.04526222232405508
2008-02-20,0.04526222232405508
2008-02-21,0.04526222232405508
2008-02-22,0.04526222232405508
2008-02-25,0.04526222232405508
2008-02-26,0.04526222232405508
2008-02-27,0.04526222232405508
2008-02-28,0.04526222232405508
2008-02-29,13.943387296165005
2008-03-03,13.943387296165005
2008-03-04,13.943387296165005
2008-03-05,13.943387296165005
2008-03-06,13.943387296165005
2008-03-07,13.943387296165005
2008-03-10,13.943387296165005
2008-03-11,13.943387296165005
2008-03-12,13.943387296165005
2008-03-13,13.943387296165005
2008-03-14,13.943387296165005
2008-03-17,13.943387296165005
2008-03-18,13.943387296165005
2008-03-19,13.943387296165005
2008-03-20,13.943387296165005
2008-03-24,13.943387296165005
2008-03-25,13.943387296165005
2008-03-26,13.943387296165005
2008-03-27,13.943387296165005
2008-03-28,13.943387296165005
2008-03-31,0.5596509224589763
2008-04-01,0.5596509224589763
2008-04-02,0.5596509224589763
2008-04-03,0.5596509224589763
2008-04-04,0.5596509224589763
2008-04-07,0.5596509224589763
2008-04-08,0.5596509224589763
2008-04-09,0.5596509224589763
2008-04-10,0.5596509224589763
2008-04-11,0.5596509224589763
2008-04-14,0.5596509224589763
2008-04-15,0.5596509224589763
2008-04-16,0.5596509224589763
2008-04-17,0.5596509224589763
2008-04-18,0.5596509224589763
2008-04-21,0.5596509224589763
2008-04-22,0.5596509224589763
2008-04-23,0.5596509224589763
2008-04-24,0.5596509224589763
2008-04-25,0.5596509224589763
2008-04-28,0.5596509224589763
2008-04-29,0.5596509224589763
2008-04-30,60.34832498647263
2008-05-01,60.34832498647263
2008-05-02,60.34832498647263
2008-05-05,60.34832498647263
2008-05-06,60.34832498647263
2008-05-07,60.34832498647263
2008-05-08,60.34832498647263
2008-05-09,60.34832498647263
2008-05-12,60.34832498647263
2008-05-13,60.34832498647263
2008-05-14,60.34832498647263
2008-05-15,60.34832498647263
2008-05-16,60.34832498647263
2008-05-19,60.34832498647263
2008-05-20,60.34832498647263
2008-05-21,60.34832498647263
2008-05-22,60.34832498647263
2008-05-23,60.34832498647263
2008-05-27,60.34832498647263
2008-05-28,60.34832498647263
2008-05-29,60.34832498647263
2008-05-30,60.34832498647263
2008-06-02,33.181222783183394
2008-06-03,33.181222783183394
2008-06-04,33.181222783183394
2008-06-05,33.181222783183394
2008-06-06,33.181222783183394
2008-06-09,33.181222783183394
2008-06-10,33.181222783183394
2008-06-11,33.181222783183394
2008-06-12,33.181222783183394
2008-06-13,33.181222783183394
2008-06-16,33.181222783183394
2008-06-17,33.181222783183394
2008-06-18,33.181222783183394
2008-06-19,33.181222783183394
2008-06-20,33.181222783183394
2008-06-23,33.181222783183394
2008-06-24,33.181222783183394
2008-06-25,33.181222783183394
2008-06-26,33.181222783183394
2008-06-27,33.181222783183394
2008-06-30,10.909682119561293
2008-07-01,10.909682119561293
2008-07-02,10.909682119561293
2008-07-03,10.909682119561293
2008-07-07,10.909682119561293
2008-07-08,10.909682119561293
2008-07-09,10.909682119561293
2008-07-10,10.909682119561293
2008-07-11,10.909682119561293
2008-07-14,10.909682119561293
2008-07-15,10.909682119561293
2008-07-16,10.909682119561293
2008-07-17,10.909682119561293
2008-07-18,10.909682119561293
2008-07-21,10.909682119561293
2008-07-22,10.909682119561293
2008-07-23,10.909682119561293
2008-07-24,10.909682119561293
2008-07-25,10.909682119561293
2008-07-28,10.909682119561293
2008-07-29,10.909682119561293
2008-07-30,10.909682119561293
2008-07-31,0.3204466657556859
2008-08-01,0.3204466657556859
2008-08-04,0.3204466657556859
2008-08-05,0.3204466657556859
2008-08-06,0.3204466657556859
2008-08-07,0.3204466657556859
2008-08-08,0.3204466657556859
2008-08-11,0.3204466657556859
2008-08-12,0.3204466657556859
2008-08-13,0.3204466657556859
2008-08-14,0.3204466657556859
2008-08-15,0.3204466657556859
2008-08-18,0.3204466657556859
2008-08-19,0.3204466657556859
2008-08-20,0.3204466657556859
2008-08-21,0.3204466657556859
2008-08-22,0.3204466657556859
2008-08-25,0.3204466657556859
2008-08-26,0.3204466657556859
2008-08-27,0.3204466657556859
2008-08-28,0.3204466657556859
2008-08-29,0.3204466657556859
2008-09-02,30.153478399746124
2008-09-03,30.153478399746124
2008-09-04,30.153478399746124
2008-09-05,30.153478399746124
2008-09-08,30.153478399746124
2008-09-09,30.153478399746124
2008-09-10,30.153478399746124
2008-09-11,30.153478399746124
2008-09-12,30.153478399746124
2008-09-15,30.153478399746124
2008-09-16,30.153478399746124
2008-09-17,30.153478399746124
2008-09-18,30.153478399746124
2008-09-19,30.153478399746124
2008-09-22,30.153478399746124
2008-09-23,30.153478399746124
2008-09-24,30.153478399746124
2008-09-25,30.153478399746124
2008-09-26,30.153478399746124
2008-09-29,30.153478399746124
2008-09-30,50.0
2008-10-01,50.0
2008-10-02,50.0
2008-10-03,50.0
2008-10-06,50.0
2008-10-07,50.0
2008-10-08,50.0
2008-10-09,50.0
2008-10-10,50.0
2008-10-13,50.0
2008-10-14,50.0
2008-10-15,50.0
2008-10-16,50.0
2008-10-17,50.0
2008-10-20,50.0
2008-10-21,50.0
2008-10-22,50.0
2008-10-23,50.0
2008-10-24,50.0
2008-10-27,50.0
2008-10-28,50.0
2008-10-29,50.0
2008-10-30,50.0
2008-10-31,6.690446929802363e-06
2008-11-03,6.690446929802363e-06
2008-11-04,6.690446929802363e-06
2008-11-05,6.690446929802363e-06
2008-11-06,6.690446929802363e-06
2008-11-07,6.690446929802363e-06
2008-11-10,6.690446929802363e-06
2008-11-11,6.690446929802363e-06
2008-11-12,6.690446929802363e-06
2008-11-13,6.690446929802363e-06
2008-11-14,6.690446929802363e-06
2008-11-17,6.690446929802363e-06
2008-11-18,6.690446929802363e-06
2008-11-19,6.690446929802363e-06
2008-11-20,6.690446929802363e-06
2008-11-21,6.690446929802363e-06
2008-11-24,6.690446929802363e-06
2008-11-25,6.690446929802363e-06
2008-11-26,6.690446929802363e-06
2008-11-28,6.690446929802363e-06
2008-12-01,1.625558021522977e-08
2008-12-02,1.625558021522977e-08
2008-12-03,1.625558021522977e-08
2008-12-04,1.625558021522977e-08
2008-12-05,1.625558021522977e-08
2008-12-08,1.625558021522977e-08
2008-12-09,1.625558021522977e-08
2008-12-10,1.625558021522977e-08
2008-12-11,1.625558021522977e-08
2008-12-12,1.625558021522977e-08
2008-12-15,1.625558021522977e-08
2008-12-16,1.625558021522977e-08
2008-12-17,1.625558021522977e-08
2008-12-18,1.625558021522977e-08
2008-12-19,1.625558021522977e-08
2008-12-22,1.625558021522977e-08
2008-12-23,1.625558021522977e-08
2008-12-24,1.625558021522977e-08
2008-12-26,1.625558021522977e-08
2008-12-29,1.625558021522977e-08
2008-12-30,1.625558021522977e-08
2008-12-31,8.315280276560699e-05
2009-01-02,8.315280276560699e-05
2009-01-05,8.315280276560699e-05
2009-01-06,8.315280276560699e-05
2009-01-07,8.315280276560699e-05
2009-01-08,8.315280276560699e-05
2009-01-09,8.315280276560699e-05
2009-01-12,8.315280276560699e-05
2009-01-13,8.315280276560699e-05
2009-01-14,8.315280276560699e-05
2009-01-15,8.315280276560699e-05
2009-01-16,8.315280276560699e-05
2009-01-20,8.315280276560699e-05
2009-01-21,8.315280276560699e-05
2009-01-22,8.315280276560699e-05
2009-01-23,8.315280276560699e-05
2009-01-26,8.315280276560699e-05
2009-01-27,8.315280276560699e-05
2009-01-28,8.315280276560699e-05
2009-01-29,8.315280276560699e-05
2009-01-30,8.315280276560699e-05
2009-02-02,0.002753569111457743
2009-02-03,0.002753569111457743
2009-02-04,0.002753569111457743
2009-02-05,0.002753569111457743
2009-02-06,0.002753569111457743
2009-02-09,0.002753569111457743
2009-02-10,0.002753569111457743
2009-02-11,0.002753569111457743
2009-02-12,0.002753569111457743
2009-02-13,0.002753569111457743
2009-02-17,0.002753569111457743
2009-02-18,0.002753569111457743
2009-02-19,0.002753569111457743
2009-02-20,0.002753569111457743
2009-02-23,0.002753569111457743
2009-02-24,0.002753569111457743
2009-02-25,0.002753569111457743
2009-02-26,0.002753569111457743
2009-02-27,0.002753569111457743
2009-03-02,0.0010334628258279466
2009-03-03,0.0010334628258279466
2009-03-04,0.0010334628258279466
2009-03-05,0.0010334628258279466
2009-03-06,0.0010334628258279466
2009-03-09,0.0010334628258279466
2009-03-10,0.0010334628258279466
2009-03-11,0.0010334628258279466
2009-03-12,0.0010334628258279466
2009-03-13,0.0010334628258279466
2009-03-16,0.0010334628258279466
2009-03-17,0.0010334628258279466
2009-03-18,0.0010334628258279466
2009-03-19,0.0010334628258279466
2009-03-20,0.0010334628258279466
2009-03-23,0.0010334628258279466
2009-03-24,0.0010334628258279466
2009-03-25,0.0010334628258279466
2009-03-26,0.0010334628258279466
2009-03-27,0.0010334628258279466
2009-03-30,0.0010334628258279466
2009-03-31,1.1712780861872218e-05
2009-04-01,1.1712780861872218e-05
2009-04-02,1.1712780861872218e-05
2009-04-03,1.1712780861872218e-05
2009-04-06,1.1712780861872218e-05
2009-04-07,1.1712780861872218e-05
2009-04-08,1.1712780861872218e-05
2009-04-09,1.1712780861872218e-05
2009-04-13,1.1712780861872218e-05
2009-04-14,1.1712780861872218e-05
2009-04-15,1.1712780861872218e-05
2009-04-16,1.1712780861872218e-05
2009-04-17,1.1712780861872218e-05
2009-04-20,1.1712780861872218e-05
2009-04-21,1.1712780861872218e-05
2009-04-22,1.1712780861872218e-05
2009-04-23,1.1712780861872218e-05
2009-04-24,1.1712780861872218e-05
2009-04-27,1.1712780861872218e-05
2009-04-28,1.1712780861872218e-05
2009-04-29,1.1712780861872218e-05
2009-04-30,30.153478399746124
2009-05-01,30.153478399746124
2009-05-04,30.153478399746124
2009-05-05,30.153478399746124
2009-05-06,30.153478399746124
2009-05-07,30.153478399746124
2009-05-08,30.153478399746124
2009-05-11,30.153478399746124
2009-05-12,30.153478399746124
2009-05-13,30.153478399746124
2009-05-14,30.153478399746124
2009-05-15,30.153478399746124
2009-05-18,30.153478399746124
2009-05-19,30.153478399746124
2009-05-20,30.153478399746124
2009-05-21,30.153478399746124
2009-05-22,30.153478399746124
2009-05-26,30.153478399746124
2009-05-27,30.153478399746124
2009-05-28,30.153478399746124
2009-05-29,30.153478399746124
2009-06-01,8.471056573073588
2009-06-02,8.471056573073588
2009-06-03,8.471056573073588
2009-06-04,8.471056573073588
2009-06-05,8.471056573073588
2009-06-08,8.471056573073588
2009-06-09,8.471056573073588
2009-06-10,8.471056573073588
2009-06-11,8.471056573073588
2009-06-12,8.471056573073588
2009-06-15,8.471056573073588
2009-06-16,8.471056573073588
2009-06-17,8.471056573073588
2009-06-18,8.471056573073588
2009-06-19,8.471056573073588
2009-06-22,8.471056573073588
2009-06-23,8.471056573073588
2009-06-24,8.471056573073588
2009-06-25,8.471056573073588
2009-06-26,8.471056573073588
2009-06-29,8.471056573073588
2009-06-30,24.601128355105207
2009-07-01,24.601128355105207
2009-07-02,24.601128355105207
2009-07-06,24.601128355105207
2009-07-07,24.601128355105207
2009-07-08,24.601128355105207
2009-07-09,24.601128355105207
2009-07-10,24.601128355105207
2009-07-13,24.601128355105207
2009-07-14,24.601128355105207
2009-07-15,24.601128355105207
2009-07-16,24.601128355105207
2009-07-17,24.601128355105207
2009-07-20,24.601128355105207
2009-07-21,24.601128355105207
2009-07-22,24.601128355105207
2009-07-23,24.601128355105207
2009-07-24,24.601128355105207
2009-07-27,24.601128355105207
2009-07-28,24.601128355105207
2009-07-29,24.601128355105207
2009-07-30,24.601128355105207
2009-07-31,75.39887164489481
2009-08-03,75.39887164489481
2009-08-04,75.39887164489481
2009-08-05,75.39887164489481
2009-08-06,75.39887164489481
2009-08-07,75.39887164489481
2009-08-10,75.39887164489481
2009-08-11,75.39887164489481
2009-08-12,75.39887164489481
2009-08-13,75.39887164489481
2009-08-14,75.39887164489481
2009-08-17,75.39887164489481
2009-08-18,75.39887164489481
2009-08-19,75.39887164489481
2009-08-20,75.39887164489481
2009-08-21,75.39887164489481
2009-08-24,75.39887164489481
2009-08-25,75.39887164489481
2009-08-26,75.39887164489481
2009-08-27,75.39887164489481
2009-08-28,75.39887164489481
2009-08-31,84.29045311145474
2009-09-01,84.29045311145474
2009-09-02,84.29045311145474
2009-09-03,84.29045311145474
2009-09-04,84.29045311145474
2009-09-08,84.29045311145474
2009-09-09,84.29045311145474
2009-09-10,84.29045311145474
2009-09-11,84.29045311145474
2009-09-14,84.29045311145474
2009-09-15,84.29045311145474
2009-09-16,84.29045311145474
2009-09-17,84.29045311145474
2009-09-18,84.29045311145474
2009-09-21,84.29045311145474
2009-09-22,84.29045311145474
2009-09-23,84.29045311145474
2009-09-24,84.29045311145474
2009-09-25,84.29045311145474
2009-09-28,84.29045311145474
2009-09-29,84.29045311145474
2009-09-30,89.0903178804387
2009-10-01,89.0903178804387
2009-10-02,89.0903178804387
2009-10-05,89.0903178804387
2009-10-06,89.0903178804387
2009-10-07,89.0903178804387
2009-10-08,89.0903178804387
2009-10-09,89.0903178804387
2009-10-12,89.0903178804387
2009-10-13,89.0903178804387
2009-10-14,89.0903178804387
2009-10-15,89.0903178804387
2009-10-16,89.0903178804387
2009-10-19,89.0903178804387
2009-10-20,89.0903178804387
2009-10-21,89.0903178804387
2009-10-22,89.0903178804387
2009-10-23,89.0903178804387
2009-10-26,89.0903178804387
2009-10-27,89.0903178804387
2009-10-28,89.0903178804387
2009-10-29,89.0903178804387
2009-10-30,89.0903178804387
2009-11-02,69.84652160025388
2009-11-03,69.84652160025388
2009-11-04,69.84652160025388
2009-11-05,69.84652160025388
2009-11-06,69.84652160025388
2009-11-09,69.84652160025388
2009-11-10,69.84652160025388
2009-11-11,69.84652160025388
2009-11-12,69.84652160025388
2009-11-13,69.84652160025388
2009-11-16,69.84652160025388
2009-11-17,69.84652160025388
2009-11-18,69.84652160025388
2009-11-19,69.84652160025388
2009-11-20,69.84652160025388
2009-11-23,69.84652160025388
2009-11-24,69.84652160025388
2009-11-25,69.84652160025388
2009-11-27,69.84652160025388
2009-11-30,56.954622393922904
2009-12-01,56.954622393922904
2009-12-02,56.954622393922904
2009-12-03,56.954622393922904
2009-12-04,56.954622393922904
2009-12-07,56.954622393922904
2009-12-08,56.954622393922904
2009-12-09,56.954622393922904
2009-12-10,56.954622393922904
2009-12-11,56.954622393922904
2009-12-14,56.954622393922904
2009-12-15,56.954622393922904
2009-12-16,56.954622393922904
2009-12-17,56.954622393922904
2009-12-18,56.954622393922904
2009-12-21,56.954622393922904
2009-12-22,56.954622393922904
2009-12-23,56.954622393922904
2009-12-24,56.954622393922904
2009-12-28,56.954622393922904
2009-12-29,56.954622393922904
2009-12-30,56.954622393922904
2009-12-31,82.34647252208833
2010-01-04,82.34647252208833
2010-01-05,82.34647252208833
2010-01-06,82.34647252208833
2010-01-07,82.34647252208833
2010-01-08,82.34647252208833
2010-01-11,82.34647252208833
2010-01-12,82.34647252208833
2010-01-13,82.34647252208833
2010-01-14,82.34647252208833
2010-01-15,82.34647252208833
2010-01-19,82.34647252208833
2010-01-20,82.34647252208833
2010-01-21,82.34647252208833
2010-01-22,82.34647252208833
2010-01-25,82.34647252208833
2010-01-26,82.34647252208833
2010-01-27,82.34647252208833
2010-01-28,82.34647252208833
2010-01-29,82.34647252208833
2010-02-01,75.39887164489481
2010-02-02,75.39887164489481
2010-02-03,75.39887164489481
2010-02-04,75.39887164489481
2010-02-05,75.39887164489481
2010-02-08,75.39887164489481
2010-02-09,75.39887164489481
2010-02-10,75.39887164489481
2010-02-11,75.39887164489481
2010-02-12,75.39887164489481
2010-02-16,75.39887164489481
2010-02-17,75.39887164489481
2010-02-18,75.39887164489481
2010-02-19,75.39887164489481
2010-02-22,75.39887164489481
2010-02-23,75.39887164489481
2010-02-24,75.39887164489481
2010-02-25,75.39887164489481
2010-02-26,75.39887164489481
2010-03-01,82.34647252208833
2010-03-02,82.34647252208833
2010-03-03,82.34647252208833
2010-03-04,82.34647252208833
2010-03-05,82.34647252208833
2010-03-08,82.34647252208833
2010-03-09,82.34647252208833
2010-03-10,82.34647252208833
2010-03-11,82.34647252208833
2010-03-12,82.34647252208833
2010-03-15,82.34647252208833
2010-03-16,82.34647252208833
2010-03-17,82.34647252208833
2010-03-18,82.34647252208833
2010-03-19,82.34647252208833
2010-03-22,82.34647252208833
2010-03-23,82.34647252208833
2010-03-24,82.34647252208833
2010-03-25,82.34647252208833
2010-03-26,82.34647252208833
2010-03-29,82.34647252208833
2010-03-30,82.34647252208833
2010-03-31,92.55320548339719
2010-04-01,92.55320548339719
2010-04-05,92.55320548339719
2010-04-06,92.55320548339719
2010-04-07,92.55320548339719
2010-04-08,92.55320548339719
2010-04-09,92.55320548339719
2010-04-12,92.55320548339719
2010-04-13,92.55320548339719
2010-04-14,92.55320548339719
2010-04-15,92.55320548339719
2010-04-16,92.55320548339719
2010-04-19,92.55320548339719
2010-04-20,92.55320548339719
2010-04-21,92.55320548339719
2010-04-22,92.55320548339719
2010-04-23,92.55320548339719
2010-04-26,92.55320548339719
2010-04-27,92.55320548339719
2010-04-28,92.55320548339719
2010-04-29,92.55320548339719
2010-04-30,95.60601846038588
2010-05-03,95.60601846038588
2010-05-04,95.60601846038588
2010-05-05,95.60601846038588
2010-05-06,95.60601846038588
2010-05-07,95.60601846038588
2010-05-10,95.60601846038588
2010-05-11,95.60601846038588
2010-05-12,95.60601846038588
2010-05-13,95.60601846038588
2010-05-14,95.60601846038588
2010-05-17,95.60601846038588
2010-05-18,95.60601846038588
2010-05-19,95.60601846038588
2010-05-20,95.60601846038588
2010-05-21,95.60601846038588
2010-05-24,95.60601846038588
2010-05-25,95.60601846038588
2010-05-26,95.60601846038588
2010-05-27,95.60601846038588
2010-05-28,95.60601846038588
2010-06-01,33.181222783183394
2010-06-02,33.181222783183394
2010-06-03,33.181222783183394
2010-06-04,33.181222783183394
2010-06-07,33.181222783183394
2010-06-08,33.181222783183394
2010-06-09,33.181222783183394
2010-06-10,33.181222783183394
2010-06-11,33.181222783183394
2010-06-14,33.181222783183394
2010-06-15,33.181222783183394
2010-06-16,33.181222783183394
2010-06-17,33.181222783183394
2010-06-18,33.181222783183394
2010-06-21,33.181222783183394
2010-06-22,33.181222783183394
2010-06-23,33.181222783183394
2010-06-24,33.181222783183394
2010-06-25,33.181222783183394
2010-06-28,33.181222783183394
2010-06-29,33.181222783183394
2010-06-30,30.153478399746124
2010-07-01,30.153478399746124
2010-07-02,30.153478399746124
2010-07-06,30.153478399746124
2010-07-07,30.153478399746124
2010-07-08,30.153478399746124
2010-07-09,30.153478399746124
2010-07-12,30.153478399746124
2010-07-13,30.153478399746124
2010-07-14,30.153478399746124
2010-07-15,30.153478399746124
2010-07-16,30.153478399746124
2010-07-19,30.153478399746124
2010-07-20,30.153478399746124
2010-07-21,30.153478399746124
2010-07-22,30.153478399746124
2010-07-23,30.153478399746124
2010-07-26,30.153478399746124
2010-07-27,30.153478399746124
2010-07-28,30.153478399746124
2010-07-29,30.153478399746124
2010-07-30,30.153478399746124
2010-08-02,56.954622393922904
2010-08-03,56.954622393922904
2010-08-04,56.954622393922904
2010-08-05,56.954622393922904
2010-08-06,56.954622393922904
2010-08-09,56.954622393922904
2010-08-10,56.954622393922904
2010-08-11,56.954622393922904
2010-08-12,56.954622393922904
2010-08-13,56.954622393922904
2010-08-16,56.954622393922904
2010-08-17,56.954622393922904
2010-08-18,56.954622393922904
2010-08-19,56.954622393922904
2010-08-20,56.954622393922904
2010-08-23,56.954622393922904
2010-08-24,56.954622393922904
2010-08-25,56.954622393922904
2010-08-26,56.954622393922904
2010-08-27,56.954622393922904
2010-08-30,56.954622393922904
2010-08-31,17.653527477911673
2010-09-01,17.653527477911673
2010-09-02,17.653527477911673
2010-09-03,17.653527477911673
2010-09-07,17.653527477911673
2010-09-08,17.653527477911673
2010-09-09,17.653527477911673
2010-09-10,17.653527477911673
2010-09-13,17.653527477911673
2010-09-14,17.653527477911673
2010-09-15,17.653527477911673
2010-09-16,17.653527477911673
2010-09-17,17.653527477911673
2010-09-20,17.653527477911673
2010-09-21,17.653527477911673
2010-09-22,17.653527477911673
2010-09-23,17.653527477911673
2010-09-24,17.653527477911673
2010-09-27,17.653527477911673
2010-09-28,17.653527477911673
2010-09-29,17.653527477911673
2010-09-30,87.6532952434776
2010-10-01,87.6532952434776
2010-10-04,87.6532952434776
2010-10-05,87.6532952434776
2010-10-06,87.6532952434776
2010-10-07,87.6532952434776
2010-10-08,87.6532952434776
2010-10-11,87.6532952434776
2010-10-12,87.6532952434776
2010-10-13,87.6532952434776
2010-10-14,87.6532952434776
2010-10-15,87.6532952434776
2010-10-18,87.6532952434776
2010-10-19,87.6532952434776
2010-10-20,87.6532952434776
2010-10-21,87.6532952434776
2010-10-22,87.6532952434776
2010-10-25,87.6532952434776
2010-10-26,87.6532952434776
2010-10-27,87.6532952434776
2010-10-28,87.6532952434776
2010-10-29,87.6532952434776
2010-11-01,90.37844582893071
2010-11-02,90.37844582893071
2010-11-03,90.37844582893071
2010-11-04,90.37844582893071
2010-11-05,90.37844582893071
2010-11-08,90.37844582893071
2010-11-09,90.37844582893071
2010-11-10,90.37844582893071
2010-11-11,90.37844582893071
2010-11-12,90.37844582893071
2010-11-15,90.37844582893071
2010-11-16,90.37844582893071
2010-11-17,90.37844582893071
2010-11-18,90.37844582893071
2010-11-19,90.37844582893071
2010-11-22,90.37844582893071
2010-11-23,90.37844582893071
2010-11-24,90.37844582893071
2010-11-26,90.37844582893071
2010-11-29,90.37844582893071
2010-11-30,86.056612703835
2010-12-01,86.056612703835
2010-12-02,86.056612703835
2010-12-03,86.056612703835
2010-12-06,86.056612703835
2010-12-07,86.056612703835
2010-12-08,86.056612703835
2010-12-09,86.056612703835
2010-12-10,86.056612703835
2010-12-13,86.056612703835
2010-12-14,86.056612703835
2010-12-15,86.056612703835
2010-12-16,86.056612703835
2010-12-17,86.056612703835
2010-12-20,86.056612703835
2010-12-21,86.056612703835
2010-12-22,86.056612703835
2010-12-23,86.056612703835
2010-12-27,86.056612703835
2010-12-28,86.056612703835
2010-12-29,86.056612703835
2010-12-30,86.056612703835
2010-12-31,90.37844582893071
2011-01-03,90.37844582893071
2011-01-04,90.37844582893071
2011-01-05,90.37844582893071
2011-01-06,90.37844582893071
2011-01-07,90.37844582893071
2011-01-10,90.37844582893071
2011-01-11,90.37844582893071
2011-01-12,90.37844582893071
2011-01-13,90.37844582893071
2011-01-14,90.37844582893071
2011-01-18,90.37844582893071
2011-01-19,90.37844582893071
2011-01-20,90.37844582893071
2011-01-21,90.37844582893071
2011-01-24,90.37844582893071
2011-01-25,90.37844582893071
2011-01-26,90.37844582893071
2011-01-27,90.37844582893071
2011-01-28,90.37844582893071
2011-01-31,56.954622393922904
2011-02-01,56.954622393922904
2011-02-02,56.954622393922904
2011-02-03,56.954622393922904
2011-02-04,56.954622393922904
2011-02-07,56.954622393922904
2011-02-08,56.954622393922904
2011-02-09,56.954622393922904
2011-02-10,56.954622393922904
2011-02-11,56.954622393922904
2011-02-14,56.954622393922904
2011-02-15,56.954622393922904
2011-02-16,56.954622393922904
2011-02-17,56.954622393922904
2011-02-18,56.954622393922904
2011-02-22,56.954622393922904
2011-02-23,56.954622393922904
2011-02-24,56.954622393922904
2011-02-25,56.954622393922904
2011-02-28,92.55320548339719
2011-03-01,92.55320548339719
2011-03-02,92.55320548339719
2011-03-03,92.55320548339719
2011-03-04,92.55320548339719
2011-03-07,92.55320548339719
2011-03-08,92.55320548339719
2011-03-09,92.55320548339719
2011-03-10,92.55320548339719
2011-03-11,92.55320548339719
2011-03-14,92.55320548339719
2011-03-15,92.55320548339719
2011-03-16,92.55320548339719
2011-03-17,92.55320548339719
2011-03-18,92.55320548339719
2011-03-21,92.55320548339719
2011-03-22,92.55320548339719
2011-03-23,92.55320548339719
2011-03-24,92.55320548339719
2011-03-25,92.55320548339719
2011-03-28,92.55320548339719
2011-03-29,92.55320548339719
2011-03-30,92.55320548339719
2011-03-31,77.90261077798122
2011-04-01,77.90261077798122
2011-04-04,77.90261077798122
2011-04-05,77.90261077798122
2011-04-06,77.90261077798122
2011-04-07,77.90261077798122
2011-04-08,77.90261077798122
2011-04-11,77.90261077798122
2011-04-12,77.90261077798122
2011-04-13,77.90261077798122
2011-04-14,77.90261077798122
2011-04-15,77.90261077798122
2011-04-18,77.90261077798122
2011-04-19,77.90261077798122
2011-04-20,77.90261077798122
2011-04-21,77.90261077798122
2011-04-25,77.90261077798122
2011-04-26,77.90261077798122
2011-04-27,77.90261077798122
2011-04-28,77.90261077798122
2011-04-29,77.90261077798122
2011-05-02,87.6532952434776
2011-05-03,87.6532952434776
2011-05-04,87.6532952434776
2011-05-05,87.6532952434776
2011-05-06,87.6532952434776
2011-05-09,87.6532952434776
2011-05-10,87.6532952434776
2011-05-11,87.6532952434776
2011-05-12,87.6532952434776
2011-05-13,87.6532952434776
2011-05-16,87.6532952434776
2011-05-17,87.6532952434776
2011-05-18,87.6532952434776
2011-05-19,87.6532952434776
2011-05-20,87.6532952434776
2011-05-23,87.6532952434776
2011-05-24,87.6532952434776
2011-05-25,87.6532952434776
2011-05-26,87.6532952434776
2011-05-27,87.6532952434776
2011-05-31,75.39887164489481
2011-06-01,75.39887164489481
2011-06-02,75.39887164489481
2011-06-03,75.39887164489481
2011-06-06,75.39887164489481
2011-06-07,75.39887164489481
2011-06-08,75.39887164489481
2011-06-09,75.39887164489481
2011-06-10,75.39887164489481
2011-06-13,75.39887164489481
2011-06-14,75.39887164489481
2011-06-15,75.39887164489481
2011-06-16,75.39887164489481
2011-06-17,75.39887164489481
2011-06-20,75.39887164489481
2011-06-21,75.39887164489481
2011-06-22,75.39887164489481
2011-06-23,75.39887164489481
2011-06-24,75.39887164489481
2011-06-27,75.39887164489481
2011-06-28,75.39887164489481
2011-06-29,75.39887164489481
2011-06-30,36.35474597184337
2011-07-01,36.35474597184337
2011-07-05,36.35474597184337
2011-07-06,36.35474597184337
2011-07-07,36.35474597184337
2011-07-08,36.35474597184337
2011-07-11,36.35474597184337
2011-07-12,36.35474597184337
2011-07-13,36.35474597184337
2011-07-14,36.35474597184337
2011-07-15,36.35474597184337
2011-07-18,36.35474597184337
2011-07-19,36.35474597184337
2011-07-20,36.35474597184337
2011-07-21,36.35474597184337
2011-07-22,36.35474597184337
2011-07-25,36.35474597184337
2011-07-26,36.35474597184337
2011-07-27,36.35474597184337
2011-07-28,36.35474597184337
2011-07-29,36.35474597184337
2011-08-01,69.84652160025388
2011-08-02,69.84652160025388
2011-08-03,69.84652160025388
2011-08-04,69.84652160025388
2011-08-05,69.84652160025388
2011-08-08,69.84652160025388
2011-08-09,69.84652160025388
2011-08-10,69.84652160025388
2011-08-11,69.84652160025388
2011-08-12,69.84652160025388
2011-08-15,69.84652160025388
2011-08-16,69.84652160025388
2011-08-17,69.84652160025388
2011-08-18,69.84652160025388
2011-08-19,69.84652160025388
2011-08-22,69.84652160025388
2011-08-23,69.84652160025388
2011-08-24,69.84652160025388
2011-08-25,69.84652160025388
2011-08-26,69.84652160025388
2011-08-29,69.84652160025388
2011-08-30,69.84652160025388
2011-08-31,2.3586641367812078e-05
2011-09-01,2.3586641367812078e-05
2011-09-02,2.3586641367812078e-05
