,Bull-Bear Spread
2006-05-02,64.90805242445732
2006-05-03,64.90805242445732
2006-05-04,64.90805242445732
2006-05-05,77.43432130735816
2006-05-08,77.43432130735816
2006-05-09,77.43432130735816
2006-05-10,77.43432130735816
2006-05-11,77.43432130735816
2006-05-12,93.96303467081096
2006-05-15,93.96303467081096
2006-05-16,93.96303467081096
2006-05-17,93.96303467081096
2006-05-18,93.96303467081096
2006-05-19,39.53209152859906
2006-05-22,39.53209152859906
2006-05-23,39.53209152859906
2006-05-24,39.53209152859906
2006-05-25,39.53209152859906
2006-05-26,22.270013882530886
2006-05-30,22.270013882530886
2006-05-31,22.270013882530886
2006-06-01,22.270013882530886
2006-06-02,12.752740067880685
2006-06-05,12.752740067880685
2006-06-06,12.752740067880685
2006-06-07,12.752740067880685
2006-06-08,12.752740067880685
2006-06-09,13.18156181131952
2006-06-12,13.18156181131952
2006-06-13,13.18156181131952
2006-06-14,13.18156181131952
2006-06-15,13.18156181131952
2006-06-16,5.432060421916285
2006-06-19,5.432060421916285
2006-06-20,5.432060421916285
2006-06-21,5.432060421916285
2006-06-22,5.432060421916285
2006-06-23,32.73929829322395
2006-06-26,32.73929829322395
2006-06-27,32.73929829322395
2006-06-28,32.73929829322395
2006-06-29,32.73929829322395
2006-06-30,47.07833213246821
2006-07-03,47.07833213246821
2006-07-05,47.07833213246821
2006-07-06,47.07833213246821
2006-07-07,37.94225320729091
2006-07-10,37.94225320729091
2006-07-11,37.94225320729091
2006-07-12,37.94225320729091
2006-07-13,37.94225320729091
2006-07-14,42.75143046111906
2006-07-17,42.75143046111906
2006-07-18,42.75143046111906
2006-07-19,42.75143046111906
2006-07-20,42.75143046111906
2006-07-21,3.245209298924334
2006-07-24,3.245209298924334
2006-07-25,3.245209298924334
2006-07-26,3.245209298924334
2006-07-27,3.245209298924334
2006-07-28,30.703877557453374
2006-07-31,30.703877557453374
2006-08-01,30.703877557453374
2006-08-02,30.703877557453374
2006-08-03,30.703877557453374
2006-08-04,17.178913847570538
2006-08-07,17.178913847570538
2006-08-08,17.178913847570538
2006-08-09,17.178913847570538
2006-08-10,17.178913847570538
2006-08-11,38.06005451990572
2006-08-14,38.06005451990572
2006-08-15,38.06005451990572
2006-08-16,38.06005451990572
2006-08-17,38.06005451990572
2006-08-18,37.14503067307396
2006-08-21,37.14503067307396
2006-08-22,37.14503067307396
2006-08-23,37.14503067307396
2006-08-24,37.14503067307396
2006-08-25,54.81007837700646
2006-08-28,54.81007837700646
2006-08-29,54.81007837700646
2006-08-30,54.81007837700646
2006-08-31,54.81007837700646
2006-09-01,82.82108615242947
2006-09-05,82.82108615242947
2006-09-06,82.82108615242947
2006-09-07,82.82108615242947
2006-09-08,78.71782910626082
2006-09-11,78.71782910626082
2006-09-12,78.71782910626082
2006-09-13,78.71782910626082
2006-09-14,78.71782910626082
2006-09-15,72.29215437983314
2006-09-18,72.29215437983314
2006-09-19,72.29215437983314
2006-09-20,72.29215437983314
2006-09-21,72.29215437983314
2006-09-22,79.44564113805245
2006-09-25,79.44564113805245
2006-09-26,79.44564113805245
2006-09-27,79.44564113805245
2006-09-28,79.44564113805245
2006-09-29,86.33031259588162
2006-10-02,86.33031259588162
2006-10-03,86.33031259588162
2006-10-04,86.33031259588162
2006-10-05,86.33031259588162
2006-10-06,29.13162354290867
2006-10-09,29.13162354290867
2006-10-10,29.13162354290867
2006-10-11,29.13162354290867
2006-10-12,29.13162354290867
2006-10-13,75.43595074357306
2006-10-16,75.43595074357306
2006-10-17,75.43595074357306
2006-10-18,75.43595074357306
2006-10-19,75.43595074357306
2006-10-20,92.00480450190062
2006-10-23,92.00480450190062
2006-10-24,92.00480450190062
2006-10-25,92.00480450190062
2006-10-26,92.00480450190062
2006-10-27,89.7890283961969
2006-10-30,89.7890283961969
2006-10-31,89.7890283961969
2006-11-01,89.7890283961969
2006-11-02,89.7890283961969
2006-11-03,66.52992298681195
2006-11-06,66.52992298681195
2006-11-07,66.52992298681195
2006-11-08,66.52992298681195
2006-11-09,66.52992298681195
2006-11-10,91.75110289236048
2006-11-13,91.75110289236048
2006-11-14,91.75110289236048
2006-11-15,91.75110289236048
2006-11-16,91.75110289236048
2006-11-17,83.24372589741203
2006-11-20,83.24372589741203
2006-11-21,83.24372589741203
2006-11-22,83.24372589741203
2006-11-24,50.0
2006-11-27,50.0
2006-11-28,50.0
2006-11-29,50.0
2006-11-30,50.0
2006-12-01,32.585340169292195
2006-12-04,32.585340169292195
2006-12-05,32.585340169292195
2006-12-06,32.585340169292195
2006-12-07,32.585340169292195
2006-12-08,43.41349971045186
2006-12-11,43.41349971045186
2006-12-12,43.41349971045186
2006-12-13,43.41349971045186
2006-12-14,43.41349971045186
2006-12-15,58.24891435116019
2006-12-18,58.24891435116019
2006-12-19,58.24891435116019
2006-12-20,58.24891435116019
2006-12-21,58.24891435116019
2006-12-22,41.45954308705349
2006-12-26,41.45954308705349
2006-12-27,41.45954308705349
2006-12-28,41.45954308705349
2006-12-29,73.1058578630005
2007-01-03,73.1058578630005
2007-01-04,73.1058578630005
2007-01-05,87.900060070494
2007-01-08,87.900060070494
2007-01-09,87.900060070494
2007-01-10,87.900060070494
2007-01-11,87.900060070494
2007-01-12,73.45828406761662
2007-01-16,73.45828406761662
2007-01-17,73.45828406761662
2007-01-18,73.45828406761662
2007-01-19,95.4825679741359
2007-01-22,95.4825679741359
2007-01-23,95.4825679741359
2007-01-24,95.4825679741359
2007-01-25,95.4825679741359
2007-01-26,64.9763543249688
2007-01-29,64.9763543249688
2007-01-30,64.9763543249688
2007-01-31,64.9763543249688
2007-02-01,64.9763543249688
2007-02-02,82.9062846965351
2007-02-05,82.9062846965351
2007-02-06,82.9062846965351
2007-02-07,82.9062846965351
2007-02-08,82.9062846965351
2007-02-09,83.41044139014863
2007-02-12,83.41044139014863
2007-02-13,83.41044139014863
2007-02-14,83.41044139014863
2007-02-15,83.41044139014863
2007-02-16,83.88910504234148
2007-02-20,83.88910504234148
2007-02-21,83.88910504234148
2007-02-22,83.88910504234148
2007-02-23,95.90660439439806
2007-02-26,95.90660439439806
2007-02-27,95.90660439439806
2007-02-28,95.90660439439806
2007-03-01,95.90660439439806
2007-03-02,42.629102139255
2007-03-05,42.629102139255
2007-03-06,42.629102139255
2007-03-07,42.629102139255
2007-03-08,42.629102139255
2007-03-09,28.720451175703342
2007-03-12,28.720451175703342
2007-03-13,28.720451175703342
2007-03-14,28.720451175703342
2007-03-15,28.720451175703342
2007-03-16,22.495861081107282
2007-03-19,22.495861081107282
2007-03-20,22.495861081107282
2007-03-21,22.495861081107282
2007-03-22,22.495861081107282
2007-03-23,74.63046959790627
2007-03-26,74.63046959790627
2007-03-27,74.63046959790627
2007-03-28,74.63046959790627
2007-03-29,74.63046959790627
2007-03-30,84.64467654534982
2007-04-02,84.64467654534982
2007-04-03,84.64467654534982
2007-04-04,84.64467654534982
2007-04-05,84.64467654534982
2007-04-09,32.03856670948648
2007-04-10,32.03856670948648
2007-04-11,32.03856670948648
2007-04-12,32.03856670948648
2007-04-13,57.00364822300552
2007-04-16,57.00364822300552
2007-04-17,57.00364822300552
2007-04-18,57.00364822300552
2007-04-19,57.00364822300552
2007-04-20,85.00508583359611
2007-04-23,85.00508583359611
2007-04-24,85.00508583359611
2007-04-25,85.00508583359611
2007-04-26,85.00508583359611
2007-04-27,53.17073940719488
2007-04-30,53.17073940719488
2007-05-01,53.17073940719488
2007-05-02,53.17073940719488
2007-05-03,53.17073940719488
2007-05-04,7.096233752267378
2007-05-07,7.096233752267378
2007-05-08,7.096233752267378
2007-05-09,7.096233752267378
2007-05-10,7.096233752267378
2007-05-11,50.0
2007-05-14,50.0
2007-05-15,50.0
2007-05-16,50.0
2007-05-17,50.0
2007-05-18,54.438287624757145
2007-05-21,54.438287624757145
2007-05-22,54.438287624757145
2007-05-23,54.438287624757145
2007-05-24,54.438287624757145
2007-05-25,47.00359482354283
2007-05-29,47.00359482354283
2007-05-30,47.00359482354283
2007-05-31,47.00359482354283
2007-06-01,24.122045761039036
2007-06-04,24.122045761039036
2007-06-05,24.122045761039036
2007-06-06,24.122045761039036
2007-06-07,24.122045761039036
2007-06-08,45.06610850117808
2007-06-11,45.06610850117808
2007-06-12,45.06610850117808
2007-06-13,45.06610850117808
2007-06-14,45.06610850117808
2007-06-15,34.6377669100496
2007-06-18,34.6377669100496
2007-06-19,34.6377669100496
2007-06-20,34.6377669100496
2007-06-21,34.6377669100496
2007-06-22,72.07127840500686
2007-06-25,72.07127840500686
2007-06-26,72.07127840500686
2007-06-27,72.07127840500686
2007-06-28,72.07127840500686
2007-06-29,58.05423048206594
2007-07-02,58.05423048206594
2007-07-03,58.05423048206594
2007-07-05,58.05423048206594
2007-07-06,74.95098760671497
2007-07-09,74.95098760671497
2007-07-10,74.95098760671497
2007-07-11,74.95098760671497
2007-07-12,74.95098760671497
2007-07-13,79.64090334655752
2007-07-16,79.64090334655752
2007-07-17,79.64090334655752
2007-07-18,79.64090334655752
2007-07-19,79.64090334655752
2007-07-20,62.38683139895791
2007-07-23,62.38683139895791
2007-07-24,62.38683139895791
2007-07-25,62.38683139895791
2007-07-26,62.38683139895791
2007-07-27,67.63394908082896
2007-07-30,67.63394908082896
2007-07-31,67.63394908082896
2007-08-01,67.63394908082896
2007-08-02,67.63394908082896
2007-08-03,64.29061213612289
2007-08-06,64.29061213612289
2007-08-07,64.29061213612289
2007-08-08,64.29061213612289
2007-08-09,64.29061213612289
2007-08-10,66.32921720482895
2007-08-13,66.32921720482895
2007-08-14,66.32921720482895
2007-08-15,66.32921720482895
2007-08-16,66.32921720482895
2007-08-17,41.72676810267956
2007-08-20,41.72676810267956
2007-08-21,41.72676810267956
2007-08-22,41.72676810267956
2007-08-23,41.72676810267956
2007-08-24,45.41293434458063
2007-08-27,45.41293434458063
2007-08-28,45.41293434458063
2007-08-29,45.41293434458063
2007-08-30,45.41293434458063
2007-08-31,35.50303460262777
2007-09-04,35.50303460262777
2007-09-05,35.50303460262777
2007-09-06,35.50303460262777
2007-09-07,40.035167740759405
2007-09-10,40.035167740759405
2007-09-11,40.035167740759405
2007-09-12,40.035167740759405
2007-09-13,40.035167740759405
2007-09-14,61.5620415653587
2007-09-17,61.5620415653587
2007-09-18,61.5620415653587
2007-09-19,61.5620415653587
2007-09-20,61.5620415653587
2007-09-21,68.11365836028835
2007-09-24,68.11365836028835
2007-09-25,68.11365836028835
2007-09-26,68.11365836028835
2007-09-27,68.11365836028835
2007-09-28,82.0391178306438
2007-10-01,82.0391178306438
2007-10-02,82.0391178306438
2007-10-03,82.0391178306438
2007-10-04,82.0391178306438
2007-10-05,93.40725982253387
2007-10-08,93.40725982253387
2007-10-09,93.40725982253387
2007-10-10,93.40725982253387
2007-10-11,93.40725982253387
2007-10-12,94.72000463403718
2007-10-15,94.72000463403718
2007-10-16,94.72000463403718
2007-10-17,94.72000463403718
2007-10-18,94.72000463403718
2007-10-19,65.13548646660543
2007-10-22,65.13548646660543
2007-10-23,65.13548646660543
2007-10-24,65.13548646660543
2007-10-25,65.13548646660543
2007-10-26,15.498841043343193
2007-10-29,15.498841043343193
2007-10-30,15.498841043343193
2007-10-31,15.498841043343193
2007-11-01,15.498841043343193
2007-11-02,69.5084768770805
2007-11-05,69.5084768770805
2007-11-06,69.5084768770805
2007-11-07,69.5084768770805
2007-11-08,69.5084768770805
2007-11-09,17.88732541085034
2007-11-12,17.88732541085034
2007-11-13,17.88732541085034
2007-11-14,17.88732541085034
2007-11-15,17.88732541085034
2007-11-16,16.110894957658537
2007-11-19,16.110894957658537
2007-11-20,16.110894957658537
2007-11-21,16.110894957658537
2007-11-23,6.221060001807677
2007-11-26,6.221060001807677
2007-11-27,6.221060001807677
2007-11-28,6.221060001807677
2007-11-29,6.221060001807677
2007-11-30,5.980488928965727
2007-12-03,5.980488928965727
2007-12-04,5.980488928965727
2007-12-05,5.980488928965727
2007-12-06,5.980488928965727
2007-12-07,52.023893557181445
2007-12-10,52.023893557181445
2007-12-11,52.023893557181445
2007-12-12,52.023893557181445
2007-12-13,52.023893557181445
2007-12-14,76.69198657245954
2007-12-17,76.69198657245954
2007-12-18,76.69198657245954
2007-12-19,76.69198657245954
2007-12-20,76.69198657245954
2007-12-21,24.37921968727541
2007-12-24,24.37921968727541
2007-12-26,24.37921968727541
2007-12-27,24.37921968727541
2007-12-28,11.920292202211758
2007-12-31,11.920292202211758
2008-01-02,11.920292202211758
2008-01-03,11.920292202211758
2008-01-04,4.959491455970078
2008-01-07,4.959491455970078
2008-01-08,4.959491455970078
2008-01-09,4.959491455970078
2008-01-10,4.959491455970078
2008-01-11,1.935993047424761
2008-01-14,1.935993047424761
2008-01-15,1.935993047424761
2008-01-16,1.935993047424761
2008-01-17,1.935993047424761
2008-01-18,4.679739228516383
2008-01-22,4.679739228516383
2008-01-23,4.679739228516383
2008-01-24,4.679739228516383
2008-01-25,3.2672606475696417
2008-01-28,3.2672606475696417
2008-01-29,3.2672606475696417
2008-01-30,3.2672606475696417
2008-01-31,3.2672606475696417
2008-02-01,13.250377783228995
2008-02-04,13.250377783228995
2008-02-05,13.250377783228995
2008-02-06,13.250377783228995
2008-02-07,13.250377783228995
2008-02-08,21.265422841897536
2008-02-11,21.265422841897536
2008-02-12,21.265422841897536
2008-02-13,21.265422841897536
2008-02-14,21.265422841897536
2008-02-15,29.880391796748228
2008-02-19,29.880391796748228
2008-02-20,29.880391796748228
2008-02-21,29.880391796748228
2008-02-22,24.01239645091218
2008-02-25,24.01239645091218
2008-02-26,24.01239645091218
2008-02-27,24.01239645091218
2008-02-28,24.01239645091218
2008-02-29,25.067791559482046
2008-03-03,25.067791559482046
2008-03-04,25.067791559482046
2008-03-05,25.067791559482046
2008-03-06,25.067791559482046
2008-03-07,4.893916657526049
2008-03-10,4.893916657526049
2008-03-11,4.893916657526049
2008-03-12,4.893916657526049
2008-03-13,4.893916657526049
2008-03-14,2.037222948145445
2008-03-17,2.037222948145445
2008-03-18,2.037222948145445
2008-03-19,2.037222948145445
2008-03-20,2.037222948145445
2008-03-24,5.185775740531473
2008-03-25,5.185775740531473
2008-03-26,5.185775740531473
2008-03-27,5.185775740531473
2008-03-28,68.99744811276123
2008-03-31,68.99744811276123
2008-04-01,68.99744811276123
2008-04-02,68.99744811276123
2008-04-03,68.99744811276123
2008-04-04,43.38893515030435
2008-04-07,43.38893515030435
2008-04-08,43.38893515030435
2008-04-09,43.38893515030435
2008-04-10,43.38893515030435
2008-04-11,69.99374455926537
2008-04-14,69.99374455926537
2008-04-15,69.99374455926537
2008-04-16,69.99374455926537
2008-04-17,69.99374455926537
2008-04-18,13.800018860561819
2008-04-21,13.800018860561819
2008-04-22,13.800018860561819
2008-04-23,13.800018860561819
2008-04-24,13.800018860561819
2008-04-25,87.18035210720093
2008-04-28,87.18035210720093
2008-04-29,87.18035210720093
2008-04-30,87.18035210720093
2008-05-01,87.18035210720093
2008-05-02,93.6849388542495
2008-05-05,93.6849388542495
2008-05-06,93.6849388542495
2008-05-07,93.6849388542495
2008-05-08,93.6849388542495
2008-05-09,94.31602339354733
2008-05-12,94.31602339354733
2008-05-13,94.31602339354733
2008-05-14,94.31602339354733
2008-05-15,94.31602339354733
2008-05-16,82.46246819660374
2008-05-19,82.46246819660374
2008-05-20,82.46246819660374
2008-05-21,82.46246819660374
2008-05-22,82.46246819660374
2008-05-23,76.92355968298709
2008-05-27,76.92355968298709
2008-05-28,76.92355968298709
2008-05-29,76.92355968298709
2008-05-30,19.15453485614675
2008-06-02,19.15453485614675
2008-06-03,19.15453485614675
2008-06-04,19.15453485614675
2008-06-05,19.15453485614675
2008-06-06,63.274242809455494
2008-06-09,63.274242809455494
2008-06-10,63.274242809455494
2008-06-11,63.274242809455494
2008-06-12,63.274242809455494
2008-06-13,9.691345733830131
2008-06-16,9.691345733830131
2008-06-17,9.691345733830131
2008-06-18,9.691345733830131
2008-06-19,9.691345733830131
2008-06-20,21.823188129949035
2008-06-23,21.823188129949035
2008-06-24,21.823188129949035
2008-06-25,21.823188129949035
2008-06-26,21.823188129949035
2008-06-27,10.890258370686112
2008-06-30,10.890258370686112
2008-07-01,10.890258370686112
2008-07-02,10.890258370686112
2008-07-03,10.890258370686112
2008-07-07,5.619986858398524
2008-07-08,5.619986858398524
2008-07-09,5.619986858398524
2008-07-10,5.619986858398524
2008-07-11,3.5571189272636197
2008-07-14,3.5571189272636197
2008-07-15,3.5571189272636197
2008-07-16,3.5571189272636197
2008-07-17,3.5571189272636197
2008-07-18,3.509401732330325
2008-07-21,3.509401732330325
2008-07-22,3.509401732330325
2008-07-23,3.509401732330325
2008-07-24,3.509401732330325
2008-07-25,30.555142888844735
2008-07-28,30.555142888844735
2008-07-29,30.555142888844735
2008-07-30,30.555142888844735
2008-07-31,30.555142888844735
2008-08-01,47.053418223877316
2008-08-04,47.053418223877316
2008-08-05,47.053418223877316
2008-08-06,47.053418223877316
2008-08-07,47.053418223877316
2008-08-08,33.6038149514066
2008-08-11,33.6038149514066
2008-08-12,33.6038149514066
2008-08-13,33.6038149514066
2008-08-14,33.6038149514066
2008-08-15,59.62826992967876
2008-08-18,59.62826992967876
2008-08-19,59.62826992967876
2008-08-20,59.62826992967876
2008-08-21,59.62826992967876
2008-08-22,51.99893401555818
2008-08-25,51.99893401555818
2008-08-26,51.99893401555818
2008-08-27,51.99893401555818
2008-08-28,51.99893401555818
2008-08-29,18.588097925980218
2008-09-02,18.588097925980218
2008-09-03,18.588097925980218
2008-09-04,18.588097925980218
2008-09-05,35.04640616993821
2008-09-08,35.04640616993821
2008-09-09,35.04640616993821
2008-09-10,35.04640616993821
2008-09-11,35.04640616993821
2008-09-12,7.1690962384238945
2008-09-15,7.1690962384238945
2008-09-16,7.1690962384238945
2008-09-17,7.1690962384238945
2008-09-18,7.1690962384238945
2008-09-19,6.174550786776523
2008-09-22,6.174550786776523
2008-09-23,6.174550786776523
2008-09-24,6.174550786776523
2008-09-25,6.174550786776523
2008-09-26,23.685498427314478
2008-09-29,23.685498427314478
2008-09-30,23.685498427314478
2008-10-01,23.685498427314478
2008-10-02,23.685498427314478
2008-10-03,10.275328916406739
2008-10-06,10.275328916406739
2008-10-07,10.275328916406739
2008-10-08,10.275328916406739
2008-10-09,10.275328916406739
2008-10-10,5.035453670146045
2008-10-13,5.035453670146045
2008-10-14,5.035453670146045
2008-10-15,5.035453670146045
2008-10-16,5.035453670146045
2008-10-17,52.92166786753179
2008-10-20,52.92166786753179
2008-10-21,52.92166786753179
2008-10-22,52.92166786753179
2008-10-23,52.92166786753179
2008-10-24,50.0
2008-10-27,50.0
2008-10-28,50.0
2008-10-29,50.0
2008-10-30,50.0
2008-10-31,41.50809257548097
2008-11-03,41.50809257548097
2008-11-04,41.50809257548097
2008-11-05,41.50809257548097
2008-11-06,41.50809257548097
2008-11-07,75.95109169491109
2008-11-10,75.95109169491109
2008-11-11,75.95109169491109
2008-11-12,75.95109169491109
2008-11-13,75.95109169491109
2008-11-14,39.723484618043145
2008-11-17,39.723484618043145
2008-11-18,39.723484618043145
2008-11-19,39.723484618043145
2008-11-20,39.723484618043145
2008-11-21,3.6368708339403035
2008-11-24,3.6368708339403035
2008-11-25,3.6368708339403035
2008-11-26,3.6368708339403035
2008-11-28,20.359096653442478
2008-12-01,20.359096653442478
2008-12-02,20.359096653442478
2008-12-03,20.359096653442478
2008-12-04,20.359096653442478
2008-12-05,10.80322676878842
2008-12-08,10.80322676878842
2008-12-09,10.80322676878842
2008-12-10,10.80322676878842
2008-12-11,10.80322676878842
2008-12-12,44.17654819218899
2008-12-15,44.17654819218899
2008-12-16,44.17654819218899
2008-12-17,44.17654819218899
2008-12-18,44.17654819218899
2008-12-19,60.13276358326147
2008-12-22,60.13276358326147
2008-12-23,60.13276358326147
2008-12-24,60.13276358326147
2008-12-26,18.377168033302954
2008-12-29,18.377168033302954
2008-12-30,18.377168033302954
2008-12-31,18.377168033302954
2009-01-02,4.448918314532463
2009-01-05,4.448918314532463
2009-01-06,4.448918314532463
2009-01-07,4.448918314532463
2009-01-08,4.448918314532463
2009-01-09,79.64090334655751
2009-01-12,79.64090334655751
2009-01-13,79.64090334655751
2009-01-14,79.64090334655751
2009-01-15,79.64090334655751
2009-01-16,12.19598959730651
2009-01-20,12.19598959730651
2009-01-21,12.19598959730651
2009-01-22,12.19598959730651
2009-01-23,12.886854903027478
2009-01-26,12.886854903027478
2009-01-27,12.886854903027478
2009-01-28,12.886854903027478
2009-01-29,12.886854903027478
2009-01-30,9.993023360313364
2009-02-02,9.993023360313364
2009-02-03,9.993023360313364
2009-02-04,9.993023360313364
2009-02-05,9.993023360313364
2009-02-06,12.564785651534566
2009-02-09,12.564785651534566
2009-02-10,12.564785651534566
2009-02-11,12.564785651534566
2009-02-12,12.564785651534566
2009-02-13,34.68306084716181
2009-02-17,34.68306084716181
2009-02-18,34.68306084716181
2009-02-19,34.68306084716181
2009-02-20,2.9085461669219494
2009-02-23,2.9085461669219494
2009-02-24,2.9085461669219494
2009-02-25,2.9085461669219494
2009-02-26,2.9085461669219494
2009-02-27,4.377208516802039
2009-03-02,4.377208516802039
2009-03-03,4.377208516802039
2009-03-04,4.377208516802039
2009-03-05,4.377208516802039
2009-03-06,0.5852596965436829
2009-03-09,0.5852596965436829
2009-03-10,0.5852596965436829
2009-03-11,0.5852596965436829
2009-03-12,0.5852596965436829
2009-03-13,6.398397114762355
2009-03-16,6.398397114762355
2009-03-17,6.398397114762355
2009-03-18,6.398397114762355
2009-03-19,6.398397114762355
2009-03-20,66.351547123322
2009-03-23,66.351547123322
2009-03-24,66.351547123322
2009-03-25,66.351547123322
2009-03-26,66.351547123322
2009-03-27,41.92142018740094
2009-03-30,41.92142018740094
2009-03-31,41.92142018740094
2009-04-01,41.92142018740094
2009-04-02,41.92142018740094
2009-04-03,63.64525402815661
2009-04-06,63.64525402815661
2009-04-07,63.64525402815661
2009-04-08,63.64525402815661
2009-04-09,63.64525402815661
2009-04-13,29.775737226938176
2009-04-14,29.775737226938176
2009-04-15,29.775737226938176
2009-04-16,29.775737226938176
2009-04-17,69.59318743437267
2009-04-20,69.59318743437267
2009-04-21,69.59318743437267
2009-04-22,69.59318743437267
2009-04-23,69.59318743437267
2009-04-24,33.581506959766664
2009-04-27,33.581506959766664
2009-04-28,33.581506959766664
2009-04-29,33.581506959766664
2009-04-30,33.581506959766664
2009-05-01,32.03856670948648
2009-05-04,32.03856670948648
2009-05-05,32.03856670948648
2009-05-06,32.03856670948648
2009-05-07,32.03856670948648
2009-05-08,74.57362744004506
2009-05-11,74.57362744004506
2009-05-12,74.57362744004506
2009-05-13,74.57362744004506
2009-05-14,74.57362744004506
2009-05-15,70.20334875314546
2009-05-18,70.20334875314546
2009-05-19,70.20334875314546
2009-05-20,70.20334875314546
2009-05-21,70.20334875314546
2009-05-22,23.812259696368017
2009-05-26,23.812259696368017
2009-05-27,23.812259696368017
2009-05-28,23.812259696368017
2009-05-29,30.47033306524346
2009-06-01,30.47033306524346
2009-06-02,30.47033306524346
2009-06-03,30.47033306524346
2009-06-04,30.47033306524346
2009-06-05,74.9697574040755
2009-06-08,74.9697574040755
2009-06-09,74.9697574040755
2009-06-10,74.9697574040755
2009-06-11,74.9697574040755
2009-06-12,50.0
2009-06-15,50.0
2009-06-16,50.0
2009-06-17,50.0
2009-06-18,50.0
2009-06-19,21.248684412253915
2009-06-22,21.248684412253915
2009-06-23,21.248684412253915
2009-06-24,21.248684412253915
2009-06-25,21.248684412253915
2009-06-26,11.105596671140766
2009-06-29,11.105596671140766
2009-06-30,11.105596671140766
2009-07-01,11.105596671140766
2009-07-02,11.105596671140766
2009-07-06,33.73781628299175
2009-07-07,33.73781628299175
2009-07-08,33.73781628299175
2009-07-09,33.73781628299175
2009-07-10,6.452510117052823
2009-07-13,6.452510117052823
2009-07-14,6.452510117052823
2009-07-15,6.452510117052823
2009-07-16,6.452510117052823
2009-07-17,13.728800079399855
2009-07-20,13.728800079399855
2009-07-21,13.728800079399855
2009-07-22,13.728800079399855
2009-07-23,13.728800079399855
2009-07-24,38.22521252307512
2009-07-27,38.22521252307512
2009-07-28,38.22521252307512
2009-07-29,38.22521252307512
2009-07-30,38.22521252307512
2009-07-31,83.57582542783506
2009-08-03,83.57582542783506
2009-08-04,83.57582542783506
2009-08-05,83.57582542783506
2009-08-06,83.57582542783506
2009-08-07,81.51759969954557
2009-08-10,81.51759969954557
2009-08-11,81.51759969954557
2009-08-12,81.51759969954557
2009-08-13,81.51759969954557
2009-08-14,85.81489350995122
2009-08-17,85.81489350995122
2009-08-18,85.81489350995122
2009-08-19,85.81489350995122
2009-08-20,85.81489350995122
2009-08-21,35.594681144072695
2009-08-24,35.594681144072695
2009-08-25,35.594681144072695
2009-08-26,35.594681144072695
2009-08-27,35.594681144072695
2009-08-28,18.907987728718933
2009-08-31,18.907987728718933
2009-09-01,18.907987728718933
2009-09-02,18.907987728718933
2009-09-03,18.907987728718933
2009-09-04,50.0
2009-09-08,50.0
2009-09-09,50.0
2009-09-10,50.0
2009-09-11,33.916891610855195
2009-09-14,33.916891610855195
2009-09-15,33.916891610855195
2009-09-16,33.916891610855195
2009-09-17,33.916891610855195
2009-09-18,55.32967568881026
2009-09-21,55.32967568881026
2009-09-22,55.32967568881026
2009-09-23,55.32967568881026
2009-09-24,55.32967568881026
2009-09-25,36.67929365184155
2009-09-28,36.67929365184155
2009-09-29,36.67929365184155
2009-09-30,36.67929365184155
2009-10-01,36.67929365184155
2009-10-02,69.14698543179308
2009-10-05,69.14698543179308
2009-10-06,69.14698543179308
2009-10-07,69.14698543179308
2009-10-08,69.14698543179308
2009-10-09,35.11472846956098
2009-10-12,35.11472846956098
2009-10-13,35.11472846956098
2009-10-14,35.11472846956098
2009-10-15,35.11472846956098
2009-10-16,79.44564113805245
2009-10-19,79.44564113805245
2009-10-20,79.44564113805245
2009-10-21,79.44564113805245
2009-10-22,79.44564113805245
2009-10-23,61.70392186585261
2009-10-26,61.70392186585261
2009-10-27,61.70392186585261
2009-10-28,61.70392186585261
2009-10-29,61.70392186585261
2009-10-30,29.6087299898794
2009-11-02,29.6087299898794
2009-11-03,29.6087299898794
2009-11-04,29.6087299898794
2009-11-05,29.6087299898794
2009-11-06,3.442303006379277
2009-11-09,3.442303006379277
2009-11-10,3.442303006379277
2009-11-11,3.442303006379277
2009-11-12,3.442303006379277
2009-11-13,50.0
2009-11-16,50.0
2009-11-17,50.0
2009-11-18,50.0
2009-11-19,50.0
2009-11-20,74.8569981351468
2009-11-23,74.8569981351468
2009-11-24,74.8569981351468
2009-11-25,74.8569981351468
2009-11-27,50.0
2009-11-30,50.0
2009-12-01,50.0
2009-12-02,50.0
2009-12-03,50.0
2009-12-04,68.82606079587691
2009-12-07,68.82606079587691
2009-12-08,68.82606079587691
2009-12-09,68.82606079587691
2009-12-10,68.82606079587691
2009-12-11,67.5024677327601
2009-12-14,67.5024677327601
2009-12-15,67.5024677327601
2009-12-16,67.5024677327601
2009-12-17,67.5024677327601
2009-12-18,79.72185404775477
2009-12-21,79.72185404775477
2009-12-22,79.72185404775477
2009-12-23,79.72185404775477
2009-12-24,79.72185404775477
2009-12-28,50.0
2009-12-29,50.0
2009-12-30,50.0
2009-12-31,50.0
2010-01-04,93.23272315860163
2010-01-05,93.23272315860163
2010-01-06,93.23272315860163
2010-01-07,93.23272315860163
2010-01-08,81.75744761936434
2010-01-11,81.75744761936434
2010-01-12,81.75744761936434
2010-01-13,81.75744761936434
2010-01-14,81.75744761936434
2010-01-15,88.61495516530374
2010-01-19,88.61495516530374
2010-01-20,88.61495516530374
2010-01-21,88.61495516530374
2010-01-22,62.85496932692607
2010-01-25,62.85496932692607
2010-01-26,62.85496932692607
