,BAMLH0A0HYM2
2012-06-01,37.49867953447429
2012-06-04,19.912043195452
2012-06-05,19.912043195452
2012-06-06,19.77145289520449
2012-06-07,18.114348748735736
2012-06-08,23.877972320431496
2012-06-11,28.402395408332225
2012-06-12,28.402395408332225
2012-06-13,30.61735736616349
2012-06-14,30.754907651046658
2012-06-15,30.46972376829531
2012-06-18,33.75829195403036
2012-06-19,33.75829195403036
2012-06-20,35.22349109472039
2012-06-21,42.87523378531266
2012-06-22,48.340254986781275
2012-06-25,49.350080694567225
2012-06-26,49.350080694567225
2012-06-27,45.39984836957275
2012-06-28,46.915335325257566
2012-06-29,49.41609229747288
2012-07-02,53.330504216801856
2012-07-03,53.330504216801856
2012-07-05,55.741636665678925
2012-07-06,56.18568317630627
2012-07-09,53.14701377727381
2012-07-10,53.14701377727381
2012-07-11,53.12220117546915
2012-07-12,55.06827829496736
2012-07-13,56.49674708424997
2012-07-16,54.45047875192601
2012-07-17,54.45047875192601
2012-07-18,55.39798843529694
2012-07-19,56.82160730458242
2012-07-20,58.22292879460821
2012-07-23,60.459758382478725
2012-07-24,60.459758382478725
2012-07-25,55.54912465486183
2012-07-26,54.52353210984435
2012-07-27,54.487966106077415
2012-07-30,63.03079936486353
2012-07-31,63.03079936486353
2012-08-01,63.853342202922605
2012-08-02,65.56286499734757
2012-08-03,68.0883599129868
2012-08-06,71.60493919386239
2012-08-07,71.60493919386239
2012-08-08,71.85901234925585
2012-08-09,75.18764231024109
2012-08-10,75.75997387979517
2012-08-13,71.97770294562967
2012-08-14,71.97770294562967
2012-08-15,72.62307709524156
2012-08-16,74.02441253622405
2012-08-17,75.36782257625838
2012-08-20,74.66889650863403
2012-08-21,74.66889650863403
2012-08-22,75.62097562601444
2012-08-23,76.54127395409151
2012-08-24,74.53624751246059
2012-08-27,74.59475871638115
2012-08-28,74.59475871638115
2012-08-29,74.43305838956296
2012-08-30,73.89099465133815
2012-08-31,75.24001689943259
2012-09-04,69.34883469382025
2012-09-05,69.2114679295303
2012-09-06,70.74411328666143
2012-09-07,71.81966773750396
2012-09-10,77.84037551908614
2012-09-11,77.84037551908614
2012-09-12,79.66534023924036
2012-09-13,80.75363658347163
2012-09-14,84.29957343401858
2012-09-17,88.80270404036271
2012-09-18,88.80270404036271
2012-09-19,88.23309786188331
2012-09-20,87.85663227822512
2012-09-21,87.47293135027459
2012-09-24,85.25477707861845
2012-09-25,85.25477707861845
2012-09-26,82.9504335562515
2012-09-27,81.00846373661336
2012-09-28,72.36996194680914
2012-10-01,75.12633712514736
2012-10-02,74.21053090793599
2012-10-03,75.17766392077476
2012-10-04,74.64009803445641
2012-10-05,75.95734759241559
2012-10-08,80.04694050482526
2012-10-09,80.04694050482526
2012-10-10,80.18807152717145
2012-10-11,79.36968128576343
2012-10-12,77.51275354270079
2012-10-15,78.8613552226673
2012-10-16,78.8613552226673
2012-10-17,81.22833833561451
2012-10-18,83.36986666196478
2012-10-19,86.49786189642568
2012-10-22,85.17238046023586
2012-10-23,85.17238046023586
2012-10-24,85.7403738609936
2012-10-25,82.07983857131069
2012-10-26,82.48299492979658
2012-10-31,79.79371973487027
2012-11-01,79.61809701910528
2012-11-02,73.39018883392474
2012-11-05,76.42584497871307
2012-11-06,76.42584497871307
2012-11-07,75.16340787547745
2012-11-08,77.85657796749625
2012-11-09,72.5040160659004
2012-11-12,66.3107619487688
2012-11-13,66.3107619487688
2012-11-14,66.19107049733948
2012-11-15,63.81399985362211
2012-11-16,62.78798195587484
2012-11-19,55.93872728782413
2012-11-20,55.93872728782413
2012-11-21,62.122091390905965
2012-11-23,67.78581773378119
2012-11-26,67.96301380448567
2012-11-27,67.96301380448567
2012-11-28,69.11824212559262
2012-11-29,70.24119557889476
2012-11-30,69.6815476350651
2012-12-03,69.79723930871553
2012-12-04,69.79723930871553
2012-12-05,71.71257554066852
2012-12-06,72.36378330416247
2012-12-07,74.91084127343855
2012-12-10,77.81198851340551
2012-12-11,77.81198851340551
2012-12-12,77.98283514763322
2012-12-13,79.79805737809332
2012-12-14,81.48612523576007
2012-12-17,81.42859817421491
2012-12-18,81.42859817421491
2012-12-19,80.32754845913361
2012-12-20,83.66997089637671
2012-12-21,83.49272693228914
2012-12-24,81.10027013867386
2012-12-26,81.5282691255665
2012-12-27,81.35086182871885
2012-12-28,81.17356208302417
2012-12-31,78.91635390942653
2013-01-02,77.38342032546149
2013-01-03,77.21278242416571
2013-01-04,82.74800714577432
2013-01-07,85.56617926176739
2013-01-08,85.56617926176739
2013-01-09,85.87966216229317
2013-01-10,85.70571240745217
2013-01-11,86.25255404539575
2013-01-14,87.27809357623357
2013-01-15,87.27809357623357
2013-01-16,87.54721941239862
2013-01-17,86.2428444989642
2013-01-18,86.30597427613435
2013-01-22,87.32385569946032
2013-01-23,87.37452997747475
2013-01-24,87.20486639331979
2013-01-25,87.69165672269892
2013-01-28,89.75468837783248
2013-01-29,89.75468837783248
2013-01-30,89.7793586922222
2013-01-31,88.45985428178413
2013-02-01,87.00685529875346
2013-02-04,84.2231479803801
2013-02-05,84.2231479803801
2013-02-06,82.09492774214966
2013-02-07,81.91729688042508
2013-02-08,80.8344044223771
2013-02-11,79.2141117526995
2013-02-12,79.2141117526995
2013-02-13,79.68930548756481
2013-02-14,80.1526968283926
2013-02-15,82.10862275612214
2013-02-19,82.04752664678881
2013-02-20,82.16256221581315
2013-02-21,82.84741480127802
2013-02-22,82.66977853263762
2013-02-25,80.84060726411006
2013-02-26,80.84060726411006
2013-02-27,80.66371412516882
2013-02-28,78.88162787819878
2013-03-01,80.00737124346846
2013-03-04,79.00510256365128
2013-03-05,79.00510256365128
2013-03-06,79.48546727534156
2013-03-07,81.19582633914064
2013-03-08,82.20924856630059
2013-03-11,85.1129878391484
2013-03-12,85.1129878391484
2013-03-13,85.18960147081924
2013-03-14,84.7597071163182
2013-03-15,84.84062260653597
2013-03-18,85.2448220578797
2013-03-19,85.2448220578797
2013-03-20,83.765175194182
2013-03-21,83.31398701499599
2013-03-22,83.68558400997851
2013-03-25,82.77245662124746
2013-03-26,82.77245662124746
2013-03-27,83.4340040691584
2013-03-28,82.41031316066054
2013-04-01,81.29292689302102
2013-04-02,79.22418492625557
2013-04-03,78.7189880808486
2013-04-04,79.53131043706702
2013-04-05,78.36388786326653
2013-04-08,75.18140148519679
2013-04-09,75.18140148519679
2013-04-10,76.83038904695232
2013-04-11,77.70934596146057
2013-04-12,80.49482557565038
2013-04-15,81.06028125168037
2013-04-16,81.06028125168037
2013-04-17,79.62583187973165
2013-04-18,79.77252577182301
2013-04-19,78.94488846661292
2013-04-22,79.25685460111222
2013-04-23,79.25685460111222
2013-04-24,80.04975699452645
2013-04-25,81.11946141707463
2013-04-26,82.42594603312045
2013-04-29,83.74540876818514
2013-04-30,83.74540876818514
2013-05-01,85.38771334612457
2013-05-02,84.70567096798753
2013-05-03,85.78295465788332
2013-05-06,89.14464681560507
2013-05-07,89.14464681560507
2013-05-08,89.55268939203985
2013-05-09,90.46979581867166
2013-05-10,90.3152950634154
2013-05-13,90.17908322444364
2013-05-14,90.17908322444364
2013-05-15,87.67116617502494
2013-05-16,87.50257066378676
2013-05-17,87.11223303062248
2013-05-20,86.55211925927661
2013-05-21,86.55211925927661
2013-05-22,87.06515771022228
2013-05-23,86.66684114186451
2013-05-24,88.24414028512122
2013-05-28,83.60614480224437
2013-05-29,83.70135514974439
2013-05-30,85.83698641373641
2013-05-31,80.0709484137521
2013-06-03,77.37806668645067
2013-06-04,77.37806668645067
2013-06-05,71.95590198680193
2013-06-06,70.5847475609202
2013-06-07,59.680637942239244
2013-06-10,66.02863995265622
2013-06-11,66.02863995265622
2013-06-12,67.23521728901132
2013-06-13,56.872195090288294
2013-06-14,59.712572877532565
2013-06-17,58.638336497212386
2013-06-18,58.638336497212386
2013-06-19,61.89675618822641
2013-06-20,62.27354044969553
2013-06-21,67.16095709256477
2013-06-24,55.77995318186165
2013-06-25,55.77995318186165
2013-06-26,43.397606504595146
2013-06-27,43.44919762909551
2013-06-28,45.95252212447041
2013-07-01,52.43069608275226
2013-07-02,49.93314637312306
2013-07-03,51.91692452425429
2013-07-05,52.86876050200369
2013-07-08,58.20825626815711
2013-07-09,58.20825626815711
2013-07-10,54.73120120301457
2013-07-11,58.10800523835419
2013-07-12,60.91339887313737
2013-07-15,68.83863017223344
2013-07-16,68.83863017223344
2013-07-17,69.96950380189604
2013-07-18,71.87700929476736
2013-07-19,73.30825126802473
2013-07-22,77.39560766689846
2013-07-23,77.39560766689846
2013-07-24,78.25488212157839
2013-07-25,79.08380652762477
2013-07-26,77.21095245932075
2013-07-29,70.78868484228454
2013-07-30,70.78868484228454
2013-07-31,71.4599674810797
2013-08-01,72.5139383110592
2013-08-02,70.3333280056635
2013-08-05,68.75837411926636
2013-08-06,68.75837411926636
2013-08-07,68.62426185967246
2013-08-08,67.62827428659709
2013-08-09,65.28764754893434
2013-08-12,65.50798748772591
2013-08-13,65.50798748772591
2013-08-14,66.28581813624967
2013-08-15,68.77807512784207
2013-08-16,69.9106549488728
2013-08-19,69.2261459923688
2013-08-20,69.2261459923688
2013-08-21,68.66410854464759
2013-08-22,64.55840375407396
2013-08-23,65.80168875227544
2013-08-26,66.44568059617923
2013-08-27,66.44568059617923
2013-08-28,66.32515769493378
2013-08-29,63.031460570391786
2013-08-30,65.21624843059261
2013-09-03,65.43792320837099
2013-09-04,64.41941461515982
2013-09-05,68.29797133168401
2013-09-06,70.27947035984576
2013-09-09,70.39431531198434
2013-09-10,70.39431531198434
2013-09-11,68.99260117557823
2013-09-12,71.3511975631966
2013-09-13,69.96776509108368
2013-09-16,70.92318815594473
2013-09-17,70.92318815594473
2013-09-18,73.17774002399365
2013-09-19,71.02329287640063
2013-09-20,67.49574005691683
2013-09-23,72.6039710682703
2013-09-24,72.6039710682703
2013-09-25,70.0119220872853
2013-09-26,67.7422920504559
2013-09-27,65.40475979847159
2013-09-30,62.889590737750424
2013-10-01,62.889590737750424
2013-10-02,59.01482221368328
2013-10-03,61.32289871138035
2013-10-04,61.23644636671758
2013-10-07,64.75588065829203
2013-10-08,64.75588065829203
2013-10-09,65.09820753004603
2013-10-10,65.4362962497141
2013-10-11,65.77017768093899
2013-10-14,67.7226123778026
2013-10-15,67.7226123778026
2013-10-16,68.45753488451533
2013-10-17,70.84369415629185
2013-10-18,70.28579767298106
2013-10-21,73.6071694225695
2013-10-22,73.6071694225695
2013-10-23,75.33856761138338
2013-10-24,74.04671219289499
2013-10-25,73.88712514365642
2013-10-28,74.3222796191521
2013-10-29,74.3222796191521
2013-10-30,73.39392882375955
2013-10-31,72.84630215381257
2013-11-01,73.4723436374001
2013-11-04,77.55089051800029
2013-11-05,77.55089051800029
2013-11-06,76.67767897034695
2013-11-07,76.5090010227475
2013-11-08,75.61659437072748
2013-11-11,74.15935330036298
2013-11-12,74.15935330036298
2013-11-13,73.99932293162965
2013-11-14,74.97333777774315
2013-11-15,72.10395717563188
2013-11-18,73.37788515391453
2013-11-19,73.37788515391453
2013-11-20,74.37194561520738
2013-11-21,75.70064168996339
2013-11-22,76.26091288120189
2013-11-25,75.5707476947609
2013-11-26,75.5707476947609
2013-11-27,76.49273969382773
2013-11-29,77.22098624387263
2013-12-02,75.62861092857803
2013-12-03,75.62861092857803
2013-12-04,78.28253926298213
2013-12-05,77.07491734221735
2013-12-06,77.94538691111859
2013-12-09,79.59523990630069
2013-12-10,79.59523990630069
2013-12-11,80.06097251493512
2013-12-12,78.5793395704538
2013-12-13,79.71936071411294
2013-12-16,79.0418122516872
2013-12-17,79.0418122516872
2013-12-18,79.84250171327137
2013-12-19,77.67015541995389
2013-12-20,77.84290073294338
2013-12-23,80.7534383281119
2013-12-24,80.7534383281119
2013-12-26,82.77255052961394
2013-12-27,82.5948995064927
2013-12-30,82.23955248089621
2013-12-31,82.23955248089621
2014-01-02,80.67946636563425
2014-01-03,80.5027311075004
2014-01-06,80.77366271425215
2014-01-07,80.77366271425215
2014-01-08,81.20989778172698
2014-01-09,82.22262116456261
2014-01-10,83.46028458689212
2014-01-13,80.76074989541777
2014-01-14,80.76074989541777
2014-01-15,79.9554865635597
2014-01-16,81.33288798918797
2014-01-17,82.62617859759087
2014-01-21,81.98188198883678
2014-01-22,81.80428094382269
2014-01-23,82.21444588529143
2014-01-24,83.17680210748108
2014-01-27,74.24459867652102
2014-01-28,74.24459867652102
2014-01-29,73.70146483465535
2014-01-30,73.92752404569521
2014-01-31,70.99359422307427
2014-02-03,68.16696762348566
2014-02-04,68.16696762348566
2014-02-05,64.94318784755117
2014-02-06,63.46327228840681
2014-02-07,64.73256265193108
2014-02-10,68.03493613895414
2014-02-11,68.03493613895414
2014-02-12,69.60956385002602
2014-02-13,72.72981868799731
2014-02-14,75.25197182106938
2014-02-18,74.18948688552183
2014-02-19,74.02933870146937
2014-02-20,74.6285232672877
2014-02-21,76.66372719102245
2014-02-24,78.06448076445555
2014-02-25,78.06448076445555
2014-02-26,79.55324634363652
2014-02-27,79.70090108945158
2014-02-28,79.5254183815862
2014-03-03,80.13722800587747
2014-03-04,80.13722800587747
2014-03-05,77.98538835485886
2014-03-06,80.4325539012219
2014-03-07,80.5686096382366
2014-03-10,79.89878837289122
2014-03-11,79.89878837289122
2014-03-12,78.74371696333114
2014-03-13,78.56992736646689
2014-03-14,76.6689914972304
2014-03-17,72.97167297189294
2014-03-18,72.97167297189294
2014-03-19,75.10810020794277
2014-03-20,76.04560366954094
2014-03-21,80.28169324775614
2014-03-24,79.29803632299097
2014-03-25,79.29803632299097
2014-03-26,79.44907376851346
2014-03-27,79.91843959657214
2014-03-28,79.09402283596398
2014-03-31,79.40716923702959
2014-04-01,79.40716923702959
2014-04-02,77.89587813266346
2014-04-03,79.06783434596547
2014-04-04,81.11356614007306
2014-04-07,80.1302971418892
2014-04-08,80.1302971418892
2014-04-09,78.65186484077101
2014-04-10,78.14124036479724
2014-04-11,77.62601719223372
2014-04-14,74.38638567971321
2014-04-15,74.38638567971321
2014-04-16,76.43669487919287
2014-04-17,76.62599005472043
2014-04-21,78.53060680482578
2014-04-22,78.53060680482578
2014-04-23,78.69185286709855
2014-04-24,79.17994364539922
2014-04-25,78.00093454855615
2014-04-28,77.30533213244601
2014-04-29,77.30533213244601
2014-04-30,77.48296603298579
2014-05-01,78.0005901730066
2014-05-02,76.0693569194429
2014-05-05,75.01134165015404
2014-05-06,75.01134165015404
2014-05-07,74.47273343687517
2014-05-08,75.06170211475171
2014-05-09,74.14485888714553
2014-05-12,73.82857436174088
2014-05-13,73.82857436174088
2014-05-14,75.18021533759133
2014-05-15,75.01638137299696
2014-05-16,73.71618189775823
2014-05-19,71.83810749435982
2014-05-20,71.83810749435982
2014-05-21,72.08907892627374
2014-05-22,71.53561034897433
2014-05-23,71.38704124154835
2014-05-27,70.68582928892425
2014-05-28,70.54144770778113
2014-05-29,71.21803434473397
2014-05-30,69.41232845410876
2014-06-02,74.21236839151209
2014-06-03,74.21236839151209
2014-06-04,76.273467701705
2014-06-05,76.82015573378197
2014-06-06,76.65106489723776
2014-06-09,78.39853189153321
2014-06-10,78.39853189153321
2014-06-11,79.22233314288349
2014-06-12,80.3318729384789
2014-06-13,80.15552541847823
2014-06-16,79.49204560168029
2014-06-17,79.49204560168029
2014-06-18,80.58867527126132
2014-06-19,81.6320716805643
2014-06-20,80.84764659905942
2014-06-23,82.0001496310382
2014-06-24,82.0001496310382
2014-06-25,82.11579563447363
2014-06-26,81.34339808259988
2014-06-27,79.27838341081292
2014-06-30,77.24286451569009
2014-07-01,77.24286451569009
2014-07-02,75.27262576519426
2014-07-03,76.20463151551135
2014-07-07,77.79973179045852
2014-07-08,77.79973179045852
2014-07-09,77.62803984582571
2014-07-10,76.04080214174611
2014-07-11,74.76772343123147
2014-07-14,70.52578304336883
2014-07-15,70.52578304336883
2014-07-16,72.00950493088264
2014-07-17,70.63946617528171
2014-07-18,69.24230267369741
2014-07-21,62.311470736984774
2014-07-22,62.311470736984774
2014-07-23,61.28080828443877
2014-07-24,61.66477629770999
2014-07-25,62.51041133468638
2014-07-28,63.23049870931593
2014-07-29,63.23049870931593
2014-07-30,63.59142721867843
2014-07-31,60.68796088108789
2014-08-01,61.0787561710359
2014-08-04,38.57343955682943
2014-08-05,38.57343955682943
2014-08-06,39.13220600359606
2014-08-07,42.571077843740504
2014-08-08,40.7001752521601
2014-08-11,41.31976862258658
2014-08-12,41.31976862258658
2014-08-13,45.282725174202234
2014-08-14,47.78773808214922
2014-08-15,49.78798343504761
2014-08-18,52.741325894501955
2014-08-19,52.741325894501955
2014-08-20,56.65111260782785
2014-08-21,58.537605627048606
2014-08-22,61.33006041812785
2014-08-25,61.165119742782636
2014-08-26,61.165119742782636
2014-08-27,62.01891366174219
2014-08-28,61.45864998183773
2014-08-29,59.95086920579962
2014-09-02,58.28294987121237
2014-09-03,58.21866255648398
2014-09-04,60.07284424721442
2014-09-05,58.558567907436995
2014-09-08,53.54892849370481
2014-09-09,53.54892849370481
2014-09-10,54.01419375770652
2014-09-11,53.48932201713673
2014-09-12,49.49901196791685
2014-09-15,48.53089832943811
2014-09-16,48.53089832943811
2014-09-17,47.05735437768887
2014-09-18,45.10874199425483
2014-09-19,47.6138902048826
2014-09-22,51.59007467678806
2014-09-23,51.59007467678806
2014-09-24,49.09789778241376
2014-09-25,43.682356423273475
2014-09-26,41.30757750530527
2014-09-29,31.434101280262073
2014-09-30,31.434101280262073
2014-10-01,27.051769232725352
2014-10-02,31.736779769557206
2014-10-03,29.75378982313973
2014-10-06,37.08616934431526
2014-10-07,37.08616934431526
2014-10-08,38.58434404670661
2014-10-09,33.639420186569865
2014-10-10,29.063651193572216
2014-10-13,22.53476968402627
2014-10-14,22.53476968402627
2014-10-15,22.705620792224714
2014-10-16,17.470571203133073
2014-10-17,11.543271843780134
2014-10-20,22.930593438841218
2014-10-21,22.930593438841218
2014-10-22,23.100385781300435
2014-10-23,30.237995199039624
2014-10-24,32.95258682806417
2014-10-27,35.86947352441887
2014-10-28,35.86947352441887
2014-10-29,34.61589068526867
2014-10-30,35.63469026525547
2014-10-31,38.99106110325128
2014-11-03,40.119617266789284
2014-11-04,40.119617266789284
2014-11-05,40.673585873873996
2014-11-06,37.90592507398857
2014-11-07,39.409865132820364
2014-11-10,37.683031842761835
2014-11-11,37.683031842761835
2014-11-12,39.6593378649246
2014-11-13,39.73875819144247
2014-11-14,39.34310326627589
2014-11-17,34.8897977634794
2014-11-18,34.8897977634794
2014-11-19,33.66005068778165
2014-11-20,30.746226300576385
2014-11-21,29.215122643756697
2014-11-24,30.77052072290837
2014-11-25,30.77052072290837
2014-11-26,30.907237117381005
2014-11-28,30.333328782248703
2014-12-01,27.34643574120118
2014-12-02,26.329398401491172
2014-12-03,21.108254607026524
2014-12-04,21.282335221844097
2014-12-05,21.792350471169623
2014-12-08,23.541118171685348
2014-12-09,23.541118171685348
2014-12-10,20.30869787633024
2014-12-11,15.016595622941859
2014-12-12,11.740608009012915
2014-12-15,7.580761017764548
2014-12-16,7.580761017764548
2014-12-17,7.042609093600694
2014-12-18,5.036591786110351
2014-12-19,7.891486372967849
2014-12-22,16.113194849431796
2014-12-23,16.113194849431796
2014-12-24,17.979509916176568
2014-12-26,21.469933633400075
2014-12-29,21.816264473270547
2014-12-30,21.816264473270547
2014-12-31,20.984807863493437
2015-01-02,18.795032659932275
2015-01-05,17.950476648676013
2015-01-06,17.950476648676013
2015-01-07,14.608568590820898
2015-01-08,11.2131609033834
2015-01-09,12.633698001629106
2015-01-12,15.614114449604234
2015-01-13,15.614114449604234
2015-01-14,14.030242346962618
2015-01-15,13.963894216594419
2015-01-16,11.689386052252132
2015-01-20,11.411409965606472
2015-01-21,12.199599469068707
2015-01-22,12.367705992783694
2015-01-23,13.203820004772593
2015-01-26,14.985194366679904
2015-01-27,14.985194366679904
2015-01-28,16.210157728411478
2015-01-29,15.587925462383451
2015-01-30,15.244599287784604
2015-02-02,17.143425621184544
2015-02-03,17.143425621184544
2015-02-04,17.321059848832228
2015-02-05,22.217135388035807
2015-02-06,24.525150722018797
2015-02-09,36.08658403214486
2015-02-10,36.08658403214486
2015-02-11,35.279560676335855
2015-02-12,37.68905944396545
2015-02-13,37.31715599939659
2015-02-17,39.85353659467681
2015-02-18,40.887109509160204
2015-02-19,46.8138904431291
2015-02-20,44.378419653844944
2015-02-23,48.89237728008392
2015-02-24,48.89237728008392
2015-02-25,47.415117621746376
2015-02-26,46.447165981634456
2015-02-27,48.45398408128999
2015-03-02,52.37055077078069
2015-03-03,52.37055077078069
2015-03-04,56.28847987598009
2015-03-05,56.23928829692563
2015-03-06,53.241560816142844
2015-03-09,54.18511717798131
2015-03-10,54.18511717798131
2015-03-11,49.697347528006006
2015-03-12,42.32028564197059
2015-03-13,44.81911762644394
2015-03-16,41.4973385646398
2015-03-17,41.4973385646398
2015-03-18,39.64938792684403
2015-03-19,36.45504048415027
2015-03-20,31.230222323853003
2015-03-23,35.88381691830539
2015-03-24,35.88381691830539
2015-03-25,35.5336313985999
2015-03-26,36.09799636126514
2015-03-27,38.52343852212768
2015-03-30,38.690457621489024
2015-03-31,38.690457621489024
2015-04-01,40.19906070533333
2015-04-02,36.06336306884271
2015-04-06,36.389000009407
2015-04-07,36.389000009407
2015-04-08,37.415773459225996
2015-04-09,41.2989833637471
2015-04-10,43.79145516660374
2015-04-13,47.31284309564261
2015-04-14,47.31284309564261
2015-04-15,47.33404499913868
2015-04-16,46.36692835091396
2015-04-17,48.37404806406725
2015-04-20,44.4652474309767
2015-04-21,44.4652474309767
2015-04-22,47.46486662304589
2015-04-23,48.97103622594995
2015-04-24,50.963096767658534
2015-04-27,49.46776784497444
2015-04-28,49.46776784497444
2015-04-29,49.96800270441163
2015-04-30,51.45598618757942
2015-05-01,50.94872359652216
2015-05-04,50.95730632964565
2015-05-05,50.95730632964565
2015-05-06,51.940973760712495
2015-05-07,53.409441436439465
2015-05-08,52.3938201639499
2015-05-11,50.88929600756465
2015-05-12,50.88929600756465
2015-05-13,54.83557740447716
2015-05-14,49.35590662865206
2015-05-15,51.840368305001086
2015-05-18,49.831937489935974
2015-05-19,49.831937489935974
2015-05-20,52.80659674979342
2015-05-21,54.26509217010674
2015-05-22,52.75076157116688
2015-05-26,53.703322842364386
2015-05-27,53.67415348311477
2015-05-28,51.666883376140404
2015-05-29,53.1383307016417
2015-06-01,51.11644228705609
2015-06-02,48.13238549302831
2015-06-03,51.12238283292731
2015-06-04,52.599493718380884
2015-06-05,54.06045241953682
2015-06-08,49.08417112075651
2015-06-09,49.08417112075651
2015-06-10,46.61625207462558
2015-06-11,44.184069774230764
2015-06-12,47.18308025239784
2015-06-15,45.75444954396573
2015-06-16,45.75444954396573
2015-06-17,41.88194864579851
2015-06-18,39.07685302090075
2015-06-19,39.6341972359955
2015-06-22,41.20824047346947
2015-06-23,41.20824047346947
2015-06-24,46.647701973214375
2015-06-25,46.67412380351743
2015-06-26,44.73098139213144
2015-06-29,45.3084413517689
2015-06-30,45.3084413517689
2015-07-01,33.12321561525775
2015-07-02,29.408203820511275
2015-07-06,33.63193853772457
2015-07-07,33.63193853772457
2015-07-08,27.05494496105293
2015-07-09,24.916932638750705
2015-07-10,22.217038609870233
2015-07-13,31.893011194438202
2015-07-14,31.893011194438202
2015-07-15,33.7752098138124
2015-07-16,33.45122078482987
2015-07-17,34.01630950626864
2015-07-20,33.35591836104063
2015-07-21,33.35591836104063
2015-07-22,33.03723340402069
2015-07-23,28.91870689908305
2015-07-24,25.149681892207827
2015-07-27,19.938286012809314
2015-07-28,19.938286012809314
2015-07-29,15.232526795055978
2015-07-30,16.746507547130733
2015-07-31,20.217396951202822
2015-08-03,19.59553924997864
2015-08-04,19.59553924997864
2015-08-05,17.09109989816384
2015-08-06,18.43223218654506
2015-08-07,22.487616025493146
2015-08-10,15.807467784521496
2015-08-11,15.807467784521496
2015-08-12,16.252500578265288
2015-08-13,12.520152080642156
2015-08-14,10.277139975222616
2015-08-17,16.81229519356754
2015-08-18,16.81229519356754
2015-08-19,15.376127853641103
2015-08-20,16.08071094092151
2015-08-21,13.270199787791864
2015-08-24,9.941246425045808
2015-08-25,9.941246425045808
2015-08-26,6.054449637358855
2015-08-27,9.586471008551717
2015-08-28,9.56826363884084
2015-08-31,13.758424251485895
2015-09-01,13.758424251485895
2015-09-02,14.414177359489527
2015-09-03,12.719830163151336
2015-09-04,14.045372272272399
2015-09-08,14.144843240306876
2015-09-09,14.318848698053872
2015-09-10,17.129253431879317
2015-09-11,18.773084394095157
2015-09-14,18.221124801066924
2015-09-15,18.221124801066924
2015-09-16,18.398653707364502
2015-09-17,21.097508612877604
2015-09-18,19.657496909510748
2015-09-21,14.179419743808808
2015-09-22,14.179419743808808
2015-09-23,15.100906933884255
2015-09-24,10.6239811852952
2015-09-25,10.784905770132536
2015-09-28,8.207880142145363
2015-09-29,8.207880142145363
2015-09-30,4.521194943165735
2015-10-01,3.6822840499544265
2015-10-02,3.633369520272373
2015-10-05,2.552417003163443
2015-10-06,2.552417003163443
2015-10-07,3.928627132804036
2015-10-08,4.865550805239726
2015-10-09,7.224058651267256
2015-10-12,10.55980849139817
2015-10-13,10.55980849139817
2015-10-14,10.720390322511264
2015-10-15,8.93879966309623
2015-10-16,8.004948163592985
2015-10-19,10.4699643010703
2015-10-20,10.4699643010703
2015-10-21,11.012990925263027
2015-10-22,13.302434515464363
2015-10-23,13.244601380822967
2015-10-26,16.0971804843207
2015-10-27,16.0971804843207
2015-10-28,15.4793464601166
2015-10-29,13.907863602754928
2015-10-30,16.657002180484593
2015-11-02,19.216347353054132
2015-11-03,19.216347353054132
2015-11-04,21.322237417828514
2015-11-05,23.93228202965111
2015-11-06,25.58051921549589
2015-11-09,22.64355018526058
2015-11-10,22.64355018526058
2015-11-11,18.893581731006563
2015-11-12,16.740132199339435
2015-11-13,16.91762506109548
2015-11-16,11.907586195459691
2015-11-17,11.907586195459691
2015-11-18,11.256959296153735
2015-11-19,13.355801594650984
2015-11-20,13.297351001301744
2015-11-23,11.083485267524434
2015-11-24,11.083485267524434
2015-11-25,10.666133905404628
2015-11-27,10.615986818508327
2015-11-30,10.746785450073393
2015-12-01,10.746785450073393
2015-12-02,10.528630743254192
2015-12-03,10.68904456112958
2015-12-04,12.056702001860758
2015-12-07,11.75727561973644
2015-12-08,11.75727561973644
2015-12-09,9.300600126093606
2015-12-10,7.328740971774672
2015-12-11,6.561461096664995
2015-12-14,3.3297387253995945
2015-12-15,3.3297387253995945
2015-12-16,2.1920946603895155
2015-12-17,3.5849512021094485
2015-12-18,4.531975195209881
2015-12-21,3.1198455247528845
2015-12-22,3.1198455247528845
2015-12-23,2.9092774434689437
2015-12-24,3.6208086867651366
2015-12-28,4.701699825863232
2015-12-29,4.701699825863232
2015-12-30,4.630983863903598
2015-12-31,5.826015703062176
2016-01-04,6.310294298096986
2016-01-05,6.310294298096986
2016-01-06,4.860939277411952
2016-01-07,5.669498533853462
2016-01-08,4.98210766734069
2016-01-11,4.157277802469217
2016-01-12,4.157277802469217
2016-01-13,3.655215866413164
2016-01-14,3.277365554061623
2016-01-15,2.6696774413020705
2016-01-19,1.322598625239435
2016-01-20,1.3413221265155983
2016-01-21,1.4423751386137051
2016-01-22,0.6931040483120932
2016-01-25,1.6380850722857165
2016-01-26,1.6380850722857165
2016-01-27,1.7583240122527266
2016-01-28,1.886164998449541
2016-01-29,2.143346227657872
2016-02-01,2.455294746466552
2016-02-02,2.383486271648011
2016-02-03,2.3595554900609663
2016-02-04,1.6784290106938826
2016-02-05,1.5713176279054941
2016-02-08,1.4612525859020176
2016-02-09,1.4612525859020176
2016-02-10,0.6750375664147878
2016-02-11,0.5651385380878893
2016-02-12,0.7028427570197227
