,UMCSENT
2006-05-10,36.42225693025677
2006-05-11,36.42225693025677
2006-05-12,36.42225693025677
2006-05-15,36.42225693025677
2006-05-16,36.42225693025677
2006-05-17,36.42225693025677
2006-05-18,36.42225693025677
2006-05-19,36.42225693025677
2006-05-22,25.07646382171755
2006-05-23,25.07646382171755
2006-05-24,25.07646382171755
2006-05-25,25.07646382171755
2006-05-26,25.07646382171755
2006-05-30,25.07646382171755
2006-05-31,25.07646382171755
2006-06-01,25.07646382171755
2006-06-02,25.07646382171755
2006-06-05,25.07646382171755
2006-06-06,25.07646382171755
2006-06-07,25.07646382171755
2006-06-08,25.07646382171755
2006-06-09,25.07646382171755
2006-06-12,25.07646382171755
2006-06-13,25.07646382171755
2006-06-14,25.07646382171755
2006-06-15,25.07646382171755
2006-06-16,25.07646382171755
2006-06-19,25.07646382171755
2006-06-20,25.07646382171755
2006-06-21,1.5128740231407145
2006-06-22,1.5128740231407145
2006-06-23,1.5128740231407145
2006-06-26,1.5128740231407145
2006-06-27,1.5128740231407145
2006-06-28,1.5128740231407145
2006-06-29,1.5128740231407145
2006-06-30,1.5128740231407145
2006-07-03,1.5128740231407145
2006-07-05,1.5128740231407145
2006-07-06,1.5128740231407145
2006-07-07,1.5128740231407145
2006-07-10,1.5128740231407145
2006-07-11,1.5128740231407145
2006-07-12,1.5128740231407145
2006-07-13,1.5128740231407145
2006-07-14,1.5128740231407145
2006-07-17,1.5128740231407145
2006-07-18,1.5128740231407145
2006-07-19,1.5128740231407145
2006-07-20,1.5128740231407145
2006-07-21,14.734289895498186
2006-07-24,14.734289895498186
2006-07-25,14.734289895498186
2006-07-26,14.734289895498186
2006-07-27,14.734289895498186
2006-07-28,14.734289895498186
2006-07-31,14.734289895498186
2006-08-01,14.734289895498186
2006-08-02,14.734289895498186
2006-08-03,14.734289895498186
2006-08-04,14.734289895498186
2006-08-07,14.734289895498186
2006-08-08,14.734289895498186
2006-08-09,14.734289895498186
2006-08-10,14.734289895498186
2006-08-11,14.734289895498186
2006-08-14,14.734289895498186
2006-08-15,14.734289895498186
2006-08-16,14.734289895498186
2006-08-17,14.734289895498186
2006-08-18,14.734289895498186
2006-08-21,14.977413953470942
2006-08-22,14.977413953470942
2006-08-23,14.977413953470942
2006-08-24,14.977413953470942
2006-08-25,14.977413953470942
2006-08-28,14.977413953470942
2006-08-29,14.977413953470942
2006-08-30,14.977413953470942
2006-08-31,14.977413953470942
2006-09-01,14.977413953470942
2006-09-05,14.977413953470942
2006-09-06,14.977413953470942
2006-09-07,14.977413953470942
2006-09-08,14.977413953470942
2006-09-11,14.977413953470942
2006-09-12,14.977413953470942
2006-09-13,14.977413953470942
2006-09-14,14.977413953470942
2006-09-15,14.977413953470942
2006-09-18,14.977413953470942
2006-09-19,14.977413953470942
2006-09-20,14.977413953470942
2006-09-21,6.512299891908391
2006-09-22,6.512299891908391
2006-09-25,6.512299891908391
2006-09-26,6.512299891908391
2006-09-27,6.512299891908391
2006-09-28,6.512299891908391
2006-09-29,6.512299891908391
2006-10-02,6.512299891908391
2006-10-03,6.512299891908391
2006-10-04,6.512299891908391
2006-10-05,6.512299891908391
2006-10-06,6.512299891908391
2006-10-09,6.512299891908391
2006-10-10,6.512299891908391
2006-10-11,6.512299891908391
2006-10-12,6.512299891908391
2006-10-13,6.512299891908391
2006-10-16,6.512299891908391
2006-10-17,6.512299891908391
2006-10-18,6.512299891908391
2006-10-19,6.512299891908391
2006-10-20,6.512299891908391
2006-10-23,22.554440000041247
2006-10-24,22.554440000041247
2006-10-25,22.554440000041247
2006-10-26,22.554440000041247
2006-10-27,22.554440000041247
2006-10-30,22.554440000041247
2006-10-31,22.554440000041247
2006-11-01,22.554440000041247
2006-11-02,22.554440000041247
2006-11-03,22.554440000041247
2006-11-06,22.554440000041247
2006-11-07,22.554440000041247
2006-11-08,22.554440000041247
2006-11-09,22.554440000041247
2006-11-10,22.554440000041247
2006-11-13,22.554440000041247
2006-11-14,22.554440000041247
2006-11-15,22.554440000041247
2006-11-16,22.554440000041247
2006-11-17,22.554440000041247
2006-11-20,22.554440000041247
2006-11-21,87.38837027769368
2006-11-22,87.38837027769368
2006-11-24,87.38837027769368
2006-11-27,87.38837027769368
2006-11-28,87.38837027769368
2006-11-29,87.38837027769368
2006-11-30,87.38837027769368
2006-12-01,87.38837027769368
2006-12-04,87.38837027769368
2006-12-05,87.38837027769368
2006-12-06,87.38837027769368
2006-12-07,87.38837027769368
2006-12-08,87.38837027769368
2006-12-11,87.38837027769368
2006-12-12,87.38837027769368
2006-12-13,87.38837027769368
2006-12-14,87.38837027769368
2006-12-15,87.38837027769368
2006-12-18,87.38837027769368
2006-12-19,87.38837027769368
2006-12-20,87.38837027769368
2006-12-21,77.96349853142543
2006-12-22,77.96349853142543
2006-12-26,77.96349853142543
2006-12-27,77.96349853142543
2006-12-28,77.96349853142543
2006-12-29,77.96349853142543
2007-01-03,77.96349853142543
2007-01-04,77.96349853142543
2007-01-05,77.96349853142543
2007-01-08,77.96349853142543
2007-01-09,77.96349853142543
2007-01-10,77.96349853142543
2007-01-11,77.96349853142543
2007-01-12,77.96349853142543
2007-01-16,77.96349853142543
2007-01-17,77.96349853142543
2007-01-18,77.96349853142543
2007-01-19,77.96349853142543
2007-01-22,73.95998239187917
2007-01-23,73.95998239187917
2007-01-24,73.95998239187917
2007-01-25,73.95998239187917
2007-01-26,73.95998239187917
2007-01-29,73.95998239187917
2007-01-30,73.95998239187917
2007-01-31,73.95998239187917
2007-02-01,73.95998239187917
2007-02-02,73.95998239187917
2007-02-05,73.95998239187917
2007-02-06,73.95998239187917
2007-02-07,73.95998239187917
2007-02-08,73.95998239187917
2007-02-09,73.95998239187917
2007-02-12,73.95998239187917
2007-02-13,73.95998239187917
2007-02-14,73.95998239187917
2007-02-15,73.95998239187917
2007-02-16,73.95998239187917
2007-02-20,73.95998239187917
2007-02-21,95.05007189720283
2007-02-22,95.05007189720283
2007-02-23,95.05007189720283
2007-02-26,95.05007189720283
2007-02-27,95.05007189720283
2007-02-28,95.05007189720283
2007-03-01,95.05007189720283
2007-03-02,95.05007189720283
2007-03-05,95.05007189720283
2007-03-06,95.05007189720283
2007-03-07,95.05007189720283
2007-03-08,95.05007189720283
2007-03-09,95.05007189720283
2007-03-12,95.05007189720283
2007-03-13,95.05007189720283
2007-03-14,95.05007189720283
2007-03-15,95.05007189720283
2007-03-16,95.05007189720283
2007-03-19,95.05007189720283
2007-03-20,95.05007189720283
2007-03-21,66.2930375731838
2007-03-22,66.2930375731838
2007-03-23,66.2930375731838
2007-03-26,66.2930375731838
2007-03-27,66.2930375731838
2007-03-28,66.2930375731838
2007-03-29,66.2930375731838
2007-03-30,66.2930375731838
2007-04-02,66.2930375731838
2007-04-03,66.2930375731838
2007-04-04,66.2930375731838
2007-04-05,66.2930375731838
2007-04-09,66.2930375731838
2007-04-10,66.2930375731838
2007-04-11,66.2930375731838
2007-04-12,66.2930375731838
2007-04-13,66.2930375731838
2007-04-16,66.2930375731838
2007-04-17,66.2930375731838
2007-04-18,66.2930375731838
2007-04-19,66.2930375731838
2007-04-20,66.2930375731838
2007-04-23,38.758429642220364
2007-04-24,38.758429642220364
2007-04-25,38.758429642220364
2007-04-26,38.758429642220364
2007-04-27,38.758429642220364
2007-04-30,38.758429642220364
2007-05-01,38.758429642220364
2007-05-02,38.758429642220364
2007-05-03,38.758429642220364
2007-05-04,38.758429642220364
2007-05-07,38.758429642220364
2007-05-08,38.758429642220364
2007-05-09,38.758429642220364
2007-05-10,38.758429642220364
2007-05-11,38.758429642220364
2007-05-14,38.758429642220364
2007-05-15,38.758429642220364
2007-05-16,38.758429642220364
2007-05-17,38.758429642220364
2007-05-18,38.758429642220364
2007-05-21,28.40131428060639
2007-05-22,28.40131428060639
2007-05-23,28.40131428060639
2007-05-24,28.40131428060639
2007-05-25,28.40131428060639
2007-05-29,28.40131428060639
2007-05-30,28.40131428060639
2007-05-31,28.40131428060639
2007-06-01,28.40131428060639
2007-06-04,28.40131428060639
2007-06-05,28.40131428060639
2007-06-06,28.40131428060639
2007-06-07,28.40131428060639
2007-06-08,28.40131428060639
2007-06-11,28.40131428060639
2007-06-12,28.40131428060639
2007-06-13,28.40131428060639
2007-06-14,28.40131428060639
2007-06-15,28.40131428060639
2007-06-18,28.40131428060639
2007-06-19,28.40131428060639
2007-06-20,28.40131428060639
2007-06-21,39.637159762028254
2007-06-22,39.637159762028254
2007-06-25,39.637159762028254
2007-06-26,39.637159762028254
2007-06-27,39.637159762028254
2007-06-28,39.637159762028254
2007-06-29,39.637159762028254
2007-07-02,39.637159762028254
2007-07-03,39.637159762028254
2007-07-05,39.637159762028254
2007-07-06,39.637159762028254
2007-07-09,39.637159762028254
2007-07-10,39.637159762028254
2007-07-11,39.637159762028254
2007-07-12,39.637159762028254
2007-07-13,39.637159762028254
2007-07-16,39.637159762028254
2007-07-17,39.637159762028254
2007-07-18,39.637159762028254
2007-07-19,39.637159762028254
2007-07-20,39.637159762028254
2007-07-23,17.75542578549435
2007-07-24,17.75542578549435
2007-07-25,17.75542578549435
2007-07-26,17.75542578549435
2007-07-27,17.75542578549435
2007-07-30,17.75542578549435
2007-07-31,17.75542578549435
2007-08-01,17.75542578549435
2007-08-02,17.75542578549435
2007-08-03,17.75542578549435
2007-08-06,17.75542578549435
2007-08-07,17.75542578549435
2007-08-08,17.75542578549435
2007-08-09,17.75542578549435
2007-08-10,17.75542578549435
2007-08-13,17.75542578549435
2007-08-14,17.75542578549435
2007-08-15,17.75542578549435
2007-08-16,17.75542578549435
2007-08-17,17.75542578549435
2007-08-20,17.75542578549435
2007-08-21,61.76507382285171
2007-08-22,61.76507382285171
2007-08-23,61.76507382285171
2007-08-24,61.76507382285171
2007-08-27,61.76507382285171
2007-08-28,61.76507382285171
2007-08-29,61.76507382285171
2007-08-30,61.76507382285171
2007-08-31,61.76507382285171
2007-09-04,61.76507382285171
2007-09-05,61.76507382285171
2007-09-06,61.76507382285171
2007-09-07,61.76507382285171
2007-09-10,61.76507382285171
2007-09-11,61.76507382285171
2007-09-12,61.76507382285171
2007-09-13,61.76507382285171
2007-09-14,61.76507382285171
2007-09-17,61.76507382285171
2007-09-18,61.76507382285171
2007-09-19,61.76507382285171
2007-09-20,61.76507382285171
2007-09-21,10.020185985409015
2007-09-24,10.020185985409015
2007-09-25,10.020185985409015
2007-09-26,10.020185985409015
2007-09-27,10.020185985409015
2007-09-28,10.020185985409015
2007-10-01,10.020185985409015
2007-10-02,10.020185985409015
2007-10-03,10.020185985409015
2007-10-04,10.020185985409015
2007-10-05,10.020185985409015
2007-10-08,10.020185985409015
2007-10-09,10.020185985409015
2007-10-10,10.020185985409015
2007-10-11,10.020185985409015
2007-10-12,10.020185985409015
2007-10-15,10.020185985409015
2007-10-16,10.020185985409015
2007-10-17,10.020185985409015
2007-10-18,10.020185985409015
2007-10-19,10.020185985409015
2007-10-22,11.141820863916973
2007-10-23,11.141820863916973
2007-10-24,11.141820863916973
2007-10-25,11.141820863916973
2007-10-26,11.141820863916973
2007-10-29,11.141820863916973
2007-10-30,11.141820863916973
2007-10-31,11.141820863916973
2007-11-01,11.141820863916973
2007-11-02,11.141820863916973
2007-11-05,11.141820863916973
2007-11-06,11.141820863916973
2007-11-07,11.141820863916973
2007-11-08,11.141820863916973
2007-11-09,11.141820863916973
2007-11-12,11.141820863916973
2007-11-13,11.141820863916973
2007-11-14,11.141820863916973
2007-11-15,11.141820863916973
2007-11-16,11.141820863916973
2007-11-19,11.141820863916973
2007-11-20,11.141820863916973
2007-11-21,5.165910821143482
2007-11-23,5.165910821143482
2007-11-26,5.165910821143482
2007-11-27,5.165910821143482
2007-11-28,5.165910821143482
2007-11-29,5.165910821143482
2007-11-30,5.165910821143482
2007-12-03,5.165910821143482
2007-12-04,5.165910821143482
2007-12-05,5.165910821143482
2007-12-06,5.165910821143482
2007-12-07,5.165910821143482
2007-12-10,5.165910821143482
2007-12-11,5.165910821143482
2007-12-12,5.165910821143482
2007-12-13,5.165910821143482
2007-12-14,5.165910821143482
2007-12-17,5.165910821143482
2007-12-18,5.165910821143482
2007-12-19,5.165910821143482
2007-12-20,5.165910821143482
2007-12-21,1.0262291041012672
2007-12-24,1.0262291041012672
2007-12-26,1.0262291041012672
2007-12-27,1.0262291041012672
2007-12-28,1.0262291041012672
2007-12-31,1.0262291041012672
2008-01-02,1.0262291041012672
2008-01-03,1.0262291041012672
2008-01-04,1.0262291041012672
2008-01-07,1.0262291041012672
2008-01-08,1.0262291041012672
2008-01-09,1.0262291041012672
2008-01-10,1.0262291041012672
2008-01-11,1.0262291041012672
2008-01-14,1.0262291041012672
2008-01-15,1.0262291041012672
2008-01-16,1.0262291041012672
2008-01-17,1.0262291041012672
2008-01-18,1.0262291041012672
2008-01-22,1.0466852940891502
2008-01-23,1.0466852940891502
2008-01-24,1.0466852940891502
2008-01-25,1.0466852940891502
2008-01-28,1.0466852940891502
2008-01-29,1.0466852940891502
2008-01-30,1.0466852940891502
2008-01-31,1.0466852940891502
2008-02-01,1.0466852940891502
2008-02-04,1.0466852940891502
2008-02-05,1.0466852940891502
2008-02-06,1.0466852940891502
2008-02-07,1.0466852940891502
2008-02-08,1.0466852940891502
2008-02-11,1.0466852940891502
2008-02-12,1.0466852940891502
2008-02-13,1.0466852940891502
2008-02-14,1.0466852940891502
2008-02-15,1.0466852940891502
2008-02-19,1.0466852940891502
2008-02-20,1.0466852940891502
2008-02-21,3.8946933050393264
2008-02-22,3.8946933050393264
2008-02-25,3.8946933050393264
2008-02-26,3.8946933050393264
2008-02-27,3.8946933050393264
2008-02-28,3.8946933050393264
2008-02-29,3.8946933050393264
2008-03-03,3.8946933050393264
2008-03-04,3.8946933050393264
2008-03-05,3.8946933050393264
2008-03-06,3.8946933050393264
2008-03-07,3.8946933050393264
2008-03-10,3.8946933050393264
2008-03-11,3.8946933050393264
2008-03-12,3.8946933050393264
2008-03-13,3.8946933050393264
2008-03-14,3.8946933050393264
2008-03-17,3.8946933050393264
2008-03-18,3.8946933050393264
2008-03-19,3.8946933050393264
2008-03-20,3.8946933050393264
2008-03-24,0.27096642879348987
2008-03-25,0.27096642879348987
2008-03-26,0.27096642879348987
2008-03-27,0.27096642879348987
2008-03-28,0.27096642879348987
2008-03-31,0.27096642879348987
2008-04-01,0.27096642879348987
2008-04-02,0.27096642879348987
2008-04-03,0.27096642879348987
2008-04-04,0.27096642879348987
2008-04-07,0.27096642879348987
2008-04-08,0.27096642879348987
2008-04-09,0.27096642879348987
2008-04-10,0.27096642879348987
2008-04-11,0.27096642879348987
2008-04-14,0.27096642879348987
2008-04-15,0.27096642879348987
2008-04-16,0.27096642879348987
2008-04-17,0.27096642879348987
2008-04-18,0.27096642879348987
2008-04-21,0.22812543138513997
2008-04-22,0.22812543138513997
2008-04-23,0.22812543138513997
2008-04-24,0.22812543138513997
2008-04-25,0.22812543138513997
2008-04-28,0.22812543138513997
2008-04-29,0.22812543138513997
2008-04-30,0.22812543138513997
2008-05-01,0.22812543138513997
2008-05-02,0.22812543138513997
2008-05-05,0.22812543138513997
2008-05-06,0.22812543138513997
2008-05-07,0.22812543138513997
2008-05-08,0.22812543138513997
2008-05-09,0.22812543138513997
2008-05-12,0.22812543138513997
2008-05-13,0.22812543138513997
2008-05-14,0.22812543138513997
2008-05-15,0.22812543138513997
2008-05-16,0.22812543138513997
2008-05-19,0.22812543138513997
2008-05-20,0.22812543138513997
2008-05-21,0.023331964570383334
2008-05-22,0.023331964570383334
2008-05-23,0.023331964570383334
2008-05-27,0.023331964570383334
2008-05-28,0.023331964570383334
2008-05-29,0.023331964570383334
2008-05-30,0.023331964570383334
2008-06-02,0.023331964570383334
2008-06-03,0.023331964570383334
2008-06-04,0.023331964570383334
2008-06-05,0.023331964570383334
2008-06-06,0.023331964570383334
2008-06-09,0.023331964570383334
2008-06-10,0.023331964570383334
2008-06-11,0.023331964570383334
2008-06-12,0.023331964570383334
2008-06-13,0.023331964570383334
2008-06-16,0.023331964570383334
2008-06-17,0.023331964570383334
2008-06-18,0.023331964570383334
2008-06-19,0.023331964570383334
2008-06-20,0.023331964570383334
2008-06-23,0.012711638141688075
2008-06-24,0.012711638141688075
2008-06-25,0.012711638141688075
2008-06-26,0.012711638141688075
2008-06-27,0.012711638141688075
2008-06-30,0.012711638141688075
2008-07-01,0.012711638141688075
2008-07-02,0.012711638141688075
2008-07-03,0.012711638141688075
2008-07-07,0.012711638141688075
2008-07-08,0.012711638141688075
2008-07-09,0.012711638141688075
2008-07-10,0.012711638141688075
2008-07-11,0.012711638141688075
2008-07-14,0.012711638141688075
2008-07-15,0.012711638141688075
2008-07-16,0.012711638141688075
2008-07-17,0.012711638141688075
2008-07-18,0.012711638141688075
2008-07-21,0.00570293862545701
2008-07-22,0.00570293862545701
2008-07-23,0.00570293862545701
2008-07-24,0.00570293862545701
2008-07-25,0.00570293862545701
2008-07-28,0.00570293862545701
2008-07-29,0.00570293862545701
2008-07-30,0.00570293862545701
2008-07-31,0.00570293862545701
2008-08-01,0.00570293862545701
2008-08-04,0.00570293862545701
2008-08-05,0.00570293862545701
2008-08-06,0.00570293862545701
2008-08-07,0.00570293862545701
2008-08-08,0.00570293862545701
2008-08-11,0.00570293862545701
2008-08-12,0.00570293862545701
2008-08-13,0.00570293862545701
2008-08-14,0.00570293862545701
2008-08-15,0.00570293862545701
2008-08-18,0.00570293862545701
2008-08-19,0.00570293862545701
2008-08-20,0.00570293862545701
2008-08-21,0.059434235654237666
2008-08-22,0.059434235654237666
2008-08-25,0.059434235654237666
2008-08-26,0.059434235654237666
2008-08-27,0.059434235654237666
2008-08-28,0.059434235654237666
2008-08-29,0.059434235654237666
2008-09-02,0.059434235654237666
2008-09-03,0.059434235654237666
2008-09-04,0.059434235654237666
2008-09-05,0.059434235654237666
2008-09-08,0.059434235654237666
2008-09-09,0.059434235654237666
2008-09-10,0.059434235654237666
2008-09-11,0.059434235654237666
2008-09-12,0.059434235654237666
2008-09-15,0.059434235654237666
2008-09-16,0.059434235654237666
2008-09-17,0.059434235654237666
2008-09-18,0.059434235654237666
2008-09-19,0.059434235654237666
2008-09-22,0.17526098812017943
2008-09-23,0.17526098812017943
2008-09-24,0.17526098812017943
2008-09-25,0.17526098812017943
2008-09-26,0.17526098812017943
2008-09-29,0.17526098812017943
2008-09-30,0.17526098812017943
2008-10-01,0.17526098812017943
2008-10-02,0.17526098812017943
2008-10-03,0.17526098812017943
2008-10-06,0.17526098812017943
2008-10-07,0.17526098812017943
2008-10-08,0.17526098812017943
2008-10-09,0.17526098812017943
2008-10-10,0.17526098812017943
2008-10-13,0.17526098812017943
2008-10-14,0.17526098812017943
2008-10-15,0.17526098812017943
2008-10-16,0.17526098812017943
2008-10-17,0.17526098812017943
2008-10-20,0.17526098812017943
2008-10-21,3.7696391472045567
2008-10-22,3.7696391472045567
2008-10-23,3.7696391472045567
2008-10-24,3.7696391472045567
2008-10-27,3.7696391472045567
2008-10-28,3.7696391472045567
2008-10-29,3.7696391472045567
2008-10-30,3.7696391472045567
2008-10-31,3.7696391472045567
2008-11-03,3.7696391472045567
2008-11-04,3.7696391472045567
2008-11-05,3.7696391472045567
2008-11-06,3.7696391472045567
2008-11-07,3.7696391472045567
2008-11-10,3.7696391472045567
2008-11-11,3.7696391472045567
2008-11-12,3.7696391472045567
2008-11-13,3.7696391472045567
2008-11-14,3.7696391472045567
2008-11-17,3.7696391472045567
2008-11-18,3.7696391472045567
2008-11-19,3.7696391472045567
2008-11-20,3.7696391472045567
2008-11-21,0.03818699275574544
2008-11-24,0.03818699275574544
2008-11-25,0.03818699275574544
2008-11-26,0.03818699275574544
2008-11-28,0.03818699275574544
2008-12-01,0.03818699275574544
2008-12-02,0.03818699275574544
2008-12-03,0.03818699275574544
2008-12-04,0.03818699275574544
2008-12-05,0.03818699275574544
2008-12-08,0.03818699275574544
2008-12-09,0.03818699275574544
2008-12-10,0.03818699275574544
2008-12-11,0.03818699275574544
2008-12-12,0.03818699275574544
2008-12-15,0.03818699275574544
2008-12-16,0.03818699275574544
2008-12-17,0.03818699275574544
2008-12-18,0.03818699275574544
2008-12-19,0.03818699275574544
2008-12-22,0.024477879897377708
2008-12-23,0.024477879897377708
2008-12-24,0.024477879897377708
2008-12-26,0.024477879897377708
2008-12-29,0.024477879897377708
2008-12-30,0.024477879897377708
2008-12-31,0.024477879897377708
2009-01-02,0.024477879897377708
2009-01-05,0.024477879897377708
2009-01-06,0.024477879897377708
2009-01-07,0.024477879897377708
2009-01-08,0.024477879897377708
2009-01-09,0.024477879897377708
2009-01-12,0.024477879897377708
2009-01-13,0.024477879897377708
2009-01-14,0.024477879897377708
2009-01-15,0.024477879897377708
2009-01-16,0.024477879897377708
2009-01-20,0.024477879897377708
2009-01-21,0.23540999097585447
2009-01-22,0.23540999097585447
2009-01-23,0.23540999097585447
2009-01-26,0.23540999097585447
2009-01-27,0.23540999097585447
2009-01-28,0.23540999097585447
2009-01-29,0.23540999097585447
2009-01-30,0.23540999097585447
2009-02-02,0.23540999097585447
2009-02-03,0.23540999097585447
2009-02-04,0.23540999097585447
2009-02-05,0.23540999097585447
2009-02-06,0.23540999097585447
2009-02-09,0.23540999097585447
2009-02-10,0.23540999097585447
2009-02-11,0.23540999097585447
2009-02-12,0.23540999097585447
2009-02-13,0.23540999097585447
2009-02-17,0.23540999097585447
2009-02-18,0.23540999097585447
2009-02-19,0.23540999097585447
2009-02-20,0.23540999097585447
2009-02-23,0.49370510854968574
2009-02-24,0.49370510854968574
2009-02-25,0.49370510854968574
2009-02-26,0.49370510854968574
2009-02-27,0.49370510854968574
2009-03-02,0.49370510854968574
2009-03-03,0.49370510854968574
2009-03-04,0.49370510854968574
2009-03-05,0.49370510854968574
2009-03-06,0.49370510854968574
2009-03-09,0.49370510854968574
2009-03-10,0.49370510854968574
2009-03-11,0.49370510854968574
2009-03-12,0.49370510854968574
2009-03-13,0.49370510854968574
2009-03-16,0.49370510854968574
2009-03-17,0.49370510854968574
2009-03-18,0.49370510854968574
2009-03-19,0.49370510854968574
2009-03-20,0.49370510854968574
2009-03-23,0.10340072035929238
2009-03-24,0.10340072035929238
2009-03-25,0.10340072035929238
2009-03-26,0.10340072035929238
2009-03-27,0.10340072035929238
2009-03-30,0.10340072035929238
2009-03-31,0.10340072035929238
2009-04-01,0.10340072035929238
2009-04-02,0.10340072035929238
2009-04-03,0.10340072035929238
2009-04-06,0.10340072035929238
2009-04-07,0.10340072035929238
2009-04-08,0.10340072035929238
2009-04-09,0.10340072035929238
2009-04-13,0.10340072035929238
2009-04-14,0.10340072035929238
2009-04-15,0.10340072035929238
2009-04-16,0.10340072035929238
2009-04-17,0.10340072035929238
2009-04-20,0.10340072035929238
2009-04-21,0.2186264980012953
2009-04-22,0.2186264980012953
2009-04-23,0.2186264980012953
2009-04-24,0.2186264980012953
2009-04-27,0.2186264980012953
2009-04-28,0.2186264980012953
2009-04-29,0.2186264980012953
2009-04-30,0.2186264980012953
2009-05-01,0.2186264980012953
2009-05-04,0.2186264980012953
2009-05-05,0.2186264980012953
2009-05-06,0.2186264980012953
2009-05-07,0.2186264980012953
2009-05-08,0.2186264980012953
2009-05-11,0.2186264980012953
2009-05-12,0.2186264980012953
2009-05-13,0.2186264980012953
2009-05-14,0.2186264980012953
2009-05-15,0.2186264980012953
2009-05-18,0.2186264980012953
2009-05-19,0.2186264980012953
2009-05-20,0.2186264980012953
2009-05-21,5.514697003490654
2009-05-22,5.514697003490654
2009-05-26,5.514697003490654
2009-05-27,5.514697003490654
2009-05-28,5.514697003490654
2009-05-29,5.514697003490654
2009-06-01,5.514697003490654
2009-06-02,5.514697003490654
2009-06-03,5.514697003490654
2009-06-04,5.514697003490654
2009-06-05,5.514697003490654
2009-06-08,5.514697003490654
2009-06-09,5.514697003490654
2009-06-10,5.514697003490654
2009-06-11,5.514697003490654
2009-06-12,5.514697003490654
2009-06-15,5.514697003490654
2009-06-16,5.514697003490654
2009-06-17,5.514697003490654
2009-06-18,5.514697003490654
2009-06-19,5.514697003490654
2009-06-22,20.99384656680785
2009-06-23,20.99384656680785
2009-06-24,20.99384656680785
2009-06-25,20.99384656680785
2009-06-26,20.99384656680785
2009-06-29,20.99384656680785
2009-06-30,20.99384656680785
2009-07-01,20.99384656680785
2009-07-02,20.99384656680785
2009-07-06,20.99384656680785
2009-07-07,20.99384656680785
2009-07-08,20.99384656680785
2009-07-09,20.99384656680785
2009-07-10,20.99384656680785
2009-07-13,20.99384656680785
2009-07-14,20.99384656680785
2009-07-15,20.99384656680785
2009-07-16,20.99384656680785
2009-07-17,20.99384656680785
2009-07-20,20.99384656680785
2009-07-21,38.7207861518269
2009-07-22,38.7207861518269
2009-07-23,38.7207861518269
2009-07-24,38.7207861518269
2009-07-27,38.7207861518269
2009-07-28,38.7207861518269
2009-07-29,38.7207861518269
2009-07-30,38.7207861518269
2009-07-31,38.7207861518269
2009-08-03,38.7207861518269
2009-08-04,38.7207861518269
2009-08-05,38.7207861518269
2009-08-06,38.7207861518269
2009-08-07,38.7207861518269
2009-08-10,38.7207861518269
2009-08-11,38.7207861518269
2009-08-12,38.7207861518269
2009-08-13,38.7207861518269
2009-08-14,38.7207861518269
2009-08-17,38.7207861518269
2009-08-18,38.7207861518269
2009-08-19,38.7207861518269
2009-08-20,38.7207861518269
2009-08-21,9.530927026885932
2009-08-24,9.530927026885932
2009-08-25,9.530927026885932
2009-08-26,9.530927026885932
2009-08-27,9.530927026885932
2009-08-28,9.530927026885932
2009-08-31,9.530927026885932
2009-09-01,9.530927026885932
2009-09-02,9.530927026885932
2009-09-03,9.530927026885932
2009-09-04,9.530927026885932
2009-09-08,9.530927026885932
2009-09-09,9.530927026885932
2009-09-10,9.530927026885932
2009-09-11,9.530927026885932
2009-09-14,9.530927026885932
2009-09-15,9.530927026885932
2009-09-16,9.530927026885932
2009-09-17,9.530927026885932
2009-09-18,9.530927026885932
2009-09-21,9.601287954550807
2009-09-22,9.601287954550807
2009-09-23,9.601287954550807
2009-09-24,9.601287954550807
2009-09-25,9.601287954550807
2009-09-28,9.601287954550807
2009-09-29,9.601287954550807
2009-09-30,9.601287954550807
2009-10-01,9.601287954550807
2009-10-02,9.601287954550807
2009-10-05,9.601287954550807
2009-10-06,9.601287954550807
2009-10-07,9.601287954550807
2009-10-08,9.601287954550807
2009-10-09,9.601287954550807
2009-10-12,9.601287954550807
2009-10-13,9.601287954550807
2009-10-14,9.601287954550807
2009-10-15,9.601287954550807
2009-10-16,9.601287954550807
2009-10-19,9.601287954550807
2009-10-20,9.601287954550807
2009-10-21,69.64026633515873
2009-10-22,69.64026633515873
2009-10-23,69.64026633515873
2009-10-26,69.64026633515873
2009-10-27,69.64026633515873
2009-10-28,69.64026633515873
2009-10-29,69.64026633515873
2009-10-30,69.64026633515873
2009-11-02,69.64026633515873
2009-11-03,69.64026633515873
2009-11-04,69.64026633515873
2009-11-05,69.64026633515873
2009-11-06,69.64026633515873
2009-11-09,69.64026633515873
2009-11-10,69.64026633515873
2009-11-11,69.64026633515873
2009-11-12,69.64026633515873
2009-11-13,69.64026633515873
2009-11-16,69.64026633515873
2009-11-17,69.64026633515873
2009-11-18,69.64026633515873
2009-11-19,69.64026633515873
2009-11-20,69.64026633515873
2009-11-23,42.2639177658847
2009-11-24,42.2639177658847
2009-11-25,42.2639177658847
2009-11-27,42.2639177658847
2009-11-30,42.2639177658847
2009-12-01,42.2639177658847
2009-12-02,42.2639177658847
2009-12-03,42.2639177658847
2009-12-04,42.2639177658847
2009-12-07,42.2639177658847
2009-12-08,42.2639177658847
2009-12-09,42.2639177658847
2009-12-10,42.2639177658847
2009-12-11,42.2639177658847
2009-12-14,42.2639177658847
