,PCR
2011-01-13,94.67458487623624
2011-01-14,95.30859271235295
2011-01-18,96.84779453499198
2011-01-19,97.69460003202603
2011-01-20,97.9576608957601
2011-01-21,69.95675992073923
2011-01-24,75.13571788735872
2011-01-25,81.78470444602583
2011-01-26,66.06550902753857
2011-01-27,67.47320314741597
2011-01-28,72.00895035758441
2011-01-31,55.48841298511271
2011-02-01,53.32876564464291
2011-02-02,67.95161123845884
2011-02-03,78.34195940151051
2011-02-04,75.39684059429054
2011-02-07,59.41268822774813
2011-02-08,72.54153764911204
2011-02-09,79.38912774084577
2011-02-10,83.93181858487422
2011-02-11,84.06278801596447
2011-02-14,87.58846960968908
2011-02-15,89.91944386716598
2011-02-16,90.10304258885758
2011-02-17,82.69058238998485
2011-02-18,87.07089430857592
2011-02-22,73.3478200798185
2011-02-23,52.061762971705726
2011-02-24,35.74198492032625
2011-02-25,25.225644453486648
2011-02-28,49.131949045460196
2011-03-01,62.90448344864936
2011-03-02,50.59254934953361
2011-03-03,61.67248267954405
2011-03-04,69.02935584070497
2011-03-07,70.61627366202184
2011-03-08,55.65028768539639
2011-03-09,66.21439487632807
2011-03-10,61.90030045329106
2011-03-11,42.029879281057596
2011-03-14,40.98220472714139
2011-03-15,31.49409073326093
2011-03-16,22.38997364761526
2011-03-17,15.06102358226687
2011-03-18,11.481405070926803
2011-03-21,12.030394344597084
2011-03-22,40.37303598284414
2011-03-23,55.05422981649866
2011-03-24,57.35422078492113
2011-03-25,66.33679445379728
2011-03-28,74.44157209934231
2011-03-29,76.18703212552755
2011-03-30,81.72396691788909
2011-03-31,83.6577737563709
2011-04-01,82.20379648398317
2011-04-04,86.28101786018938
2011-04-05,77.71471530020494
2011-04-06,78.14063231266398
2011-04-07,79.91099652373981
2011-04-08,83.30955082761183
2011-04-11,77.8591464837143
2011-04-12,64.55565186844983
2011-04-13,65.35022921856863
2011-04-14,50.219130889690184
2011-04-15,35.83025346174813
2011-04-18,34.396200571605945
2011-04-19,40.62913552022785
2011-04-20,35.588464917333354
2011-04-21,55.17849873371366
2011-04-25,49.51868418913827
2011-04-26,57.47789902921753
2011-04-27,62.757649229703794
2011-04-28,61.867770610034334
2011-04-29,70.24726715679347
2011-05-02,66.78704234499092
2011-05-03,76.40388234331921
2011-05-04,65.84566338281934
2011-05-05,44.87646328719911
2011-05-06,36.553827169479035
2011-05-09,37.03190232498422
2011-05-10,35.1157474130163
2011-05-11,45.75905853197751
2011-05-12,34.54359072106624
2011-05-13,27.094770004102173
2011-05-16,18.82251381698064
2011-05-17,27.899466939438526
2011-05-18,19.02826643257585
2011-05-19,15.916394597411918
2011-05-20,12.485061387381235
2011-05-23,8.768155038521478
2011-05-24,8.389731552155515
2011-05-25,21.485938637420436
2011-05-26,45.91134783101779
2011-05-27,48.891476656437085
2011-05-31,64.16118375580906
2011-06-01,72.04644186980597
2011-06-02,48.36061609398407
2011-06-03,33.685691779798425
2011-06-06,23.91958224368791
2011-06-07,16.05125232737725
2011-06-08,11.335063145689018
2011-06-09,7.557945494047569
2011-06-10,5.3154421597393995
2011-06-13,3.543846710211543
2011-06-14,3.320205368959799
2011-06-15,10.437262100838979
2011-06-16,6.958196125568448
2011-06-17,4.638933427971057
2011-06-20,3.0926460800041653
2011-06-21,29.01859338490095
2011-06-22,42.61566160858061
2011-06-23,59.49793230683296
2011-06-24,48.838647885005486
2011-06-27,35.18630816942866
2011-06-28,39.63845865821428
2011-06-29,49.69611186266087
2011-06-30,61.45043082335749
2011-07-01,71.32328262668851
2011-07-05,76.95754667784972
2011-07-06,62.489602369991395
2011-07-07,43.62135564035902
2011-07-08,57.356014385221066
2011-07-11,63.34858988853625
2011-07-12,43.061478143534195
2011-07-13,34.483730563681405
2011-07-14,28.79507902756968
2011-07-15,19.459021289045946
2011-07-18,24.523326782937062
2011-07-19,20.968548638162186
2011-07-20,46.07991998207231
2011-07-21,49.53169636503188
2011-07-22,61.42722243169586
2011-07-25,62.0864062595867
2011-07-26,62.50888719160076
2011-07-27,66.94598865393472
2011-07-28,52.041686741967006
2011-07-29,39.24417622957561
2011-08-01,26.519505727890728
2011-08-02,18.167441610660337
2011-08-03,16.829856767100527
2011-08-04,11.591782942610534
2011-08-05,7.729165788246516
2011-08-08,5.155257710920448
2011-08-09,3.4368914485109894
2011-08-10,2.331218364343453
2011-08-11,1.6893793737085765
2011-08-12,19.420810872782248
2011-08-15,13.759928090813743
2011-08-16,14.852802917557682
2011-08-17,11.010729564702865
2011-08-18,7.532922984855145
2011-08-19,5.023606010798565
2011-08-22,3.34928360342188
2011-08-23,3.8918742592613724
2011-08-24,10.64324786726603
2011-08-25,17.137393917174837
2011-08-26,11.955253102358812
2011-08-29,9.687141615938247
2011-08-30,37.83649274966582
2011-08-31,27.499595313285536
2011-09-01,30.82615279974712
2011-09-02,25.678413794617246
2011-09-06,17.18780683356135
2011-09-07,12.468170212677911
2011-09-08,28.524246570031224
2011-09-09,22.169003393612485
2011-09-12,14.819030019948386
2011-09-13,12.357478030868975
2011-09-14,11.52481900174657
2011-09-15,23.41350669228626
2011-09-16,22.707285670125305
2011-09-19,24.081798996337024
2011-09-20,36.762370747567815
2011-09-21,42.78666496088615
2011-09-22,28.86026855932756
2011-09-23,19.29760473867529
2011-09-26,26.558465339505375
2011-09-27,44.621044284526
2011-09-28,52.961130885034265
2011-09-29,35.45031802166073
2011-09-30,23.89803700428907
2011-10-03,16.132405506190054
2011-10-04,10.817087881237283
2011-10-05,7.894214009704279
2011-10-06,11.537289298696757
2011-10-07,17.61618350985063
2011-10-10,15.546311249579217
2011-10-11,29.907890262116805
2011-10-12,20.64279798051377
2011-10-13,30.96045248855547
2011-10-14,24.51671160070647
2011-10-17,42.35154382084186
2011-10-18,32.12119298042074
2011-10-19,43.481574904673515
2011-10-20,32.89312634244313
2011-10-21,23.654188444240784
2011-10-24,48.64539311244565
2011-10-25,64.92758283127284
2011-10-26,43.68064088857168
2011-10-27,34.20373159458247
2011-10-28,55.67517242851238
2011-10-31,68.45982651801512
2011-11-01,46.349587950902254
2011-11-02,30.92012272877409
2011-11-03,28.97618583826514
2011-11-04,39.309503815254004
2011-11-07,26.61950568838482
2011-11-08,32.93959826688968
2011-11-09,37.1588446665779
2011-11-10,24.784376546841475
2011-11-11,17.916241367481575
2011-11-14,30.00061436582423
2011-11-15,20.79068651387434
2011-11-16,18.15877308194035
2011-11-17,14.018347120728592
2011-11-18,9.532429561439377
2011-11-21,6.372514960160179
2011-11-22,18.054731878420505
2011-11-23,23.513964466583786
2011-11-25,20.25729574570266
2011-11-28,15.049093876891384
2011-11-29,26.495239990743865
2011-11-30,43.106524486767505
2011-12-01,60.42717276209775
2011-12-02,61.4745314075549
2011-12-05,70.50957386316719
2011-12-06,58.447683452575404
2011-12-07,41.63972397377564
2011-12-08,30.45846874164121
2011-12-09,21.473090615570936
2011-12-12,20.346504769195686
2011-12-13,40.73694600517072
2011-12-14,27.819079300610568
2011-12-15,18.752103313432254
2011-12-16,12.520769793542463
2011-12-19,8.374074266693954
2011-12-20,31.626337228281567
2011-12-21,53.580220602501214
2011-12-22,39.578825467563206
2011-12-23,36.508233006724225
2011-12-27,46.36984953017636
2011-12-28,35.9514431884861
2011-12-29,34.14318265057266
2011-12-30,30.97572307313398
2012-01-03,52.874143085492626
2012-01-04,67.08467665763028
2012-01-05,46.957810351024186
2012-01-06,57.28353686033754
2012-01-09,62.28001200875699
2012-01-10,56.1880711460179
2012-01-11,68.14212448439976
2012-01-12,77.61599842837889
2012-01-13,82.37052754187367
2012-01-17,82.2649946936797
2012-01-18,83.49975322063993
2012-01-19,87.42004654274497
2012-01-20,91.40738752310142
2012-01-23,93.58708148537897
2012-01-24,81.24375354869798
2012-01-25,77.58699565535385
2012-01-26,82.15827395596823
2012-01-27,71.03166541847936
2012-01-30,74.33042664531682
2012-01-31,60.97119888535955
2012-02-01,65.92403658824492
2012-02-02,69.1980100809434
2012-02-03,69.38223179540859
2012-02-06,79.05477252918615
2012-02-07,84.31003935646679
2012-02-08,85.56407086515738
2012-02-09,89.05349231882025
2012-02-10,90.92219071915459
2012-02-13,62.03455783434024
2012-02-14,73.68721777154813
2012-02-15,75.69366517819971
2012-02-16,70.94512922978295
2012-02-17,70.03116203734803
2012-02-21,79.44823575135877
2012-02-22,77.61135674614398
2012-02-23,72.02383278331968
2012-02-24,58.66633087632362
2012-02-27,45.969983953374374
2012-02-28,48.55110005353117
2012-02-29,62.49305585769804
2012-03-01,52.304321495734406
2012-03-02,52.72000339027585
2012-03-05,61.5461885642488
2012-03-06,43.4386735239052
2012-03-07,29.53745304962087
2012-03-08,42.405592479113146
2012-03-09,53.00166651059006
2012-03-12,55.72272005631339
2012-03-13,42.567683471593455
2012-03-14,56.36032146146872
2012-03-15,69.5260887011591
2012-03-16,78.90048361303064
2012-03-19,85.7986039784167
2012-03-20,90.0805956833192
2012-03-21,92.56111600719375
2012-03-22,93.0596237926373
2012-03-23,70.15489576755341
2012-03-26,70.88939860475786
2012-03-27,50.219646908632136
2012-03-28,64.83002983706281
2012-03-29,47.08527104046869
2012-03-30,41.52604890230102
2012-04-02,55.256652075247985
2012-04-03,69.32760586803765
2012-04-04,76.05072640244249
2012-04-05,62.85551623301291
2012-04-09,67.75463324576663
2012-04-10,51.48073334423767
2012-04-11,44.2948503572948
2012-04-12,44.12433398891647
2012-04-13,62.11006533756989
2012-04-16,44.292291161594285
2012-04-17,34.46615039682033
2012-04-18,52.80849863383389
2012-04-19,62.63500054406473
2012-04-20,56.24451767515754
2012-04-23,56.93446547140827
2012-04-24,65.3543804694922
2012-04-25,55.62495818750461
2012-04-26,70.14791897085293
2012-04-27,68.3640993017206
2012-04-30,71.22478597963875
2012-05-01,64.19362819366732
2012-05-02,74.93426354929048
2012-05-03,51.543171831128745
2012-05-04,35.56767426503623
2012-05-07,27.431910387339546
2012-05-08,32.69063159667946
2012-05-09,23.433618818617877
2012-05-10,25.547254361391172
2012-05-11,25.026910627302737
2012-05-14,18.355703422705606
2012-05-15,12.32658745218689
2012-05-16,8.441287171543127
2012-05-17,5.655854285104538
2012-05-18,3.799709216674336
2012-05-21,2.5342604821063306
2012-05-22,33.70112842842017
2012-05-23,43.100127534621045
2012-05-24,31.2509828819948
2012-05-25,22.75646759074884
2012-05-29,28.61244088834971
2012-05-30,32.528976182879205
2012-05-31,22.50953570081559
2012-06-01,15.471185671783365
2012-06-04,10.786809129307661
2012-06-05,7.835989144240931
2012-06-06,12.816170890229124
2012-06-07,22.56914723844869
2012-06-08,34.02435065336917
2012-06-11,23.34090851033174
2012-06-12,15.836502179290413
2012-06-13,14.267278062864412
2012-06-14,9.522201028022417
2012-06-15,6.509776721825127
2012-06-18,12.542846319156553
2012-06-19,39.09687310286823
2012-06-20,54.91966800170493
2012-06-21,53.802963276706656
2012-06-22,36.2652154440726
2012-06-25,50.232359383864285
2012-06-26,34.210990247740476
2012-06-27,25.844458048088992
2012-06-28,34.72472430851616
2012-06-29,24.90660188020698
2012-07-02,25.025732090100814
2012-07-03,20.739668150869914
2012-07-05,31.515562062478992
2012-07-06,41.13573647023498
2012-07-09,29.21687448868347
2012-07-10,20.24210339591947
2012-07-11,17.66649350447482
2012-07-12,12.100966402581227
2012-07-13,15.090816194647141
2012-07-16,30.6317190758997
2012-07-17,33.63114039807107
2012-07-18,35.64415685643586
2012-07-19,39.441012707496306
2012-07-20,37.23736294246436
2012-07-23,26.72737361829175
2012-07-24,24.960270360080113
2012-07-25,32.48222917946583
2012-07-26,27.288524777690757
2012-07-27,23.855882603958822
2012-07-30,36.743738181757664
2012-07-31,40.429700039954874
2012-08-01,38.12285376434851
2012-08-02,29.836937524102755
2012-08-03,20.72505069719125
2012-08-06,42.13056786335991
2012-08-07,51.27570580276117
2012-08-08,66.22885564392908
2012-08-09,74.46113783335971
2012-08-10,74.65059754873208
2012-08-13,56.93610446019043
2012-08-14,69.54200259267583
2012-08-15,62.14717114760706
2012-08-16,66.37646082974884
2012-08-17,53.17554622431513
2012-08-20,67.78739626112826
2012-08-21,70.0469933227411
2012-08-22,59.893705059499574
2012-08-23,58.06360792926998
2012-08-24,41.20669840155259
2012-08-27,38.454189520457255
2012-08-28,34.55862556369136
2012-08-29,49.71476767784011
2012-08-30,33.74507953253837
2012-08-31,22.635941700546056
2012-09-04,28.688009670264876
2012-09-05,21.106694561805373
2012-09-06,27.769350754032303
2012-09-07,47.98276606262018
2012-09-10,64.36142161510072
2012-09-11,58.89160142685203
2012-09-12,71.62110236494986
2012-09-13,78.76233891759854
2012-09-14,84.84499530238206
2012-09-17,89.14157019050508
2012-09-18,79.88289458660965
2012-09-19,78.00181140610187
2012-09-20,83.5067417466921
2012-09-21,57.50846833647203
2012-09-24,63.05842361203984
2012-09-25,68.50343995646513
2012-09-26,48.8697591416431
2012-09-27,34.43581360331495
2012-09-28,50.9762210081067
2012-10-01,35.38707562020589
2012-10-02,46.38917507162427
2012-10-03,62.90183442826427
2012-10-04,47.376402072440214
2012-10-05,61.75864575561801
2012-10-08,54.218718472595356
2012-10-09,68.10405734306717
2012-10-10,48.59516778270486
2012-10-11,37.8189869230616
2012-10-12,43.216719722021686
2012-10-15,31.272744310422677
2012-10-16,24.113734003206844
2012-10-17,42.678608653279234
2012-10-18,57.693482134639
2012-10-19,56.50760771874955
2012-10-22,38.110596247064876
2012-10-23,38.66243162244147
2012-10-24,25.85023662003204
2012-10-25,22.90566007269464
2012-10-26,16.746139953595907
2012-10-31,12.28449253025208
2012-11-01,19.577218137851435
2012-11-02,41.394933851019154
2012-11-05,28.726908821221198
2012-11-06,46.123573628481516
2012-11-07,54.03998257237841
2012-11-08,37.53888930754238
2012-11-09,25.504241753557277
2012-11-12,17.272145482177592
2012-11-13,30.569338783899497
2012-11-14,25.090772551953737
2012-11-15,17.62255299843228
2012-11-16,11.956573007498887
2012-11-19,8.35520005051016
2012-11-20,37.376154352663384
2012-11-21,39.40661540615563
2012-11-23,53.67646917932361
2012-11-26,65.55351985819607
2012-11-27,65.37683153273663
2012-11-28,74.1718088679218
2012-11-29,78.06573464539201
2012-11-30,77.65169998025384
2012-12-03,55.42634847506156
2012-12-04,68.17716659832267
2012-12-05,45.822760857264036
2012-12-06,59.18060175006068
2012-12-07,53.70317581668534
2012-12-10,57.36549631723228
2012-12-11,63.86491745992222
2012-12-12,72.24819458984207
2012-12-13,75.34949583165005
2012-12-14,77.38721946801725
2012-12-17,59.22006649630226
2012-12-18,67.99544876590902
2012-12-19,78.28270996992255
2012-12-20,73.38802987004449
2012-12-21,70.10771520828052
2012-12-24,52.63231665904245
2012-12-26,53.91662107102698
2012-12-27,38.64305644664346
2012-12-28,37.36937780072872
2012-12-31,46.21148715338922
2013-01-02,56.22270356524185
2013-01-03,69.57464708814548
2013-01-04,79.01350384372391
2013-01-07,73.70193964029163
2013-01-08,60.479525386106786
2013-01-09,41.16647182997949
2013-01-10,54.42921506980991
2013-01-11,52.51358499511787
2013-01-14,58.31857780698268
2013-01-15,71.68340001680669
2013-01-16,61.39765351248923
2013-01-17,42.91573918109972
2013-01-18,55.528770695427056
2013-01-22,69.39427665036703
2013-01-23,57.49213259211451
2013-01-24,47.46863053687357
2013-01-25,50.18580481485759
2013-01-28,54.39065326961089
2013-01-29,37.7475828144107
2013-01-30,36.512509373708546
2013-01-31,38.04061372184975
2013-02-01,28.833939822163817
2013-02-04,50.33171990207478
2013-02-05,42.79660499942647
2013-02-06,58.00766074451272
2013-02-07,66.97208523919909
2013-02-08,60.70786050082072
2013-02-11,71.53610396897345
2013-02-12,79.29385951481218
2013-02-13,79.59888526005261
2013-02-14,71.38224139263956
2013-02-15,72.56069632007973
2013-02-19,77.6853672828032
2013-02-20,82.02243095618219
2013-02-21,58.961588269919
2013-02-22,43.61629509062309
2013-02-25,58.382874400322045
2013-02-26,42.227070690010635
2013-02-27,30.070400732888857
2013-02-28,43.055630982666365
2013-03-01,42.10431095819427
2013-03-04,30.628454720805866
2013-03-05,33.91189242302588
2013-03-06,41.04776263608081
2013-03-07,59.721018685793155
2013-03-08,69.1443516889621
2013-03-11,71.02484413138414
2013-03-12,65.56603242997019
2013-03-13,70.34875256170638
2013-03-14,71.76099313704803
2013-03-15,68.39068958523269
2013-03-18,77.12710549852858
2013-03-19,69.43671455793007
2013-03-20,50.517375355510175
2013-03-21,62.90489269412367
2013-03-22,62.37527949789594
2013-03-25,50.31920915483742
2013-03-26,37.780360440153096
2013-03-27,49.99545410957409
2013-03-28,44.17840610098023
2013-04-01,54.252220238537895
2013-04-02,43.152139792856396
2013-04-03,49.28319371694878
2013-04-04,34.268888202976704
2013-04-05,26.145993947625453
2013-04-08,24.551900623818074
2013-04-09,46.62968418537323
2013-04-10,59.187484314474716
2013-04-11,69.67560830900467
2013-04-12,71.25488827919204
2013-04-15,54.49117951679503
2013-04-16,43.34467865033822
2013-04-17,35.942955547884225
2013-04-18,24.561214917552093
2013-04-19,18.30427272446581
2013-04-22,12.306909214890723
2013-04-23,24.321909702010412
2013-04-24,32.33410151372555
2013-04-25,51.92027577458338
2013-04-26,61.45451711435705
2013-04-29,59.44941720059975
2013-04-30,69.9540880717203
2013-05-01,71.67436052891766
2013-05-02,58.89900114284945
2013-05-03,71.287171878706
2013-05-06,74.20668203494715
2013-05-07,82.05631739869271
2013-05-08,77.49499606262255
2013-05-09,67.26023794233085
2013-05-10,75.0306070881115
2013-05-13,79.21847110194254
2013-05-14,80.76608740568695
2013-05-15,86.59628165253679
2013-05-16,90.47381619730423
2013-05-17,92.57483476964826
2013-05-20,94.71276153023071
2013-05-21,95.85636749162757
2013-05-22,96.11246403818207
2013-05-23,76.32088720537944
2013-05-24,63.14331545688976
2013-05-28,45.04586781037025
2013-05-29,59.91530348340192
2013-05-30,59.561608082799246
2013-05-31,72.84644101542237
2013-06-03,63.06330818596854
2013-06-04,63.83604136359543
2013-06-05,54.660986651078446
2013-06-06,39.33631859535857
2013-06-07,48.086577457326634
2013-06-10,44.23126756275667
2013-06-11,58.25163751672621
2013-06-12,39.122844213096414
2013-06-13,27.77242940718703
2013-06-14,40.54905463677503
2013-06-17,30.007685677041298
2013-06-18,37.31196290780224
2013-06-19,57.09264845591881
2013-06-20,52.77349460659942
2013-06-21,35.71559458793811
2013-06-24,24.03368405979565
2013-06-25,33.52563796615034
2013-06-26,51.31987556114387
2013-06-27,46.75804495380177
2013-06-28,36.3283243875651
2013-07-01,39.2450645657962
2013-07-02,53.87915364057392
2013-07-03,53.383172815542274
2013-07-05,36.90502660368953
2013-07-08,52.34703568683539
2013-07-09,43.26319094702523
2013-07-10,61.09149889641382
2013-07-11,71.49220094059838
2013-07-12,78.4024041383231
2013-07-15,64.65863457094741
2013-07-16,75.60322043554554
2013-07-17,70.02880833745259
2013-07-18,70.75771517035159
2013-07-19,80.15207178562596
2013-07-22,85.6091157462511
2013-07-23,69.0830139972649
2013-07-24,60.46158058834457
2013-07-25,57.1990295861012
2013-07-26,66.81688583550161
2013-07-29,63.84231325979753
2013-07-30,69.87507389548101
2013-07-31,77.82055307699679
2013-08-01,79.1104785887022
2013-08-02,84.46783004048314
2013-08-05,85.92763044527737
2013-08-06,85.75930995705183
2013-08-07,78.43323991437707
2013-08-08,73.53179301081279
2013-08-09,78.57086179174196
2013-08-12,81.90263215823788
2013-08-13,86.25406505246042
2013-08-14,90.54047451418153
2013-08-15,92.71891220300925
2013-08-16,75.222164405551
2013-08-19,76.87936341174681
2013-08-20,83.26263690025921
2013-08-21,80.4000479601609
2013-08-22,71.7678073333585
2013-08-23,79.38849820078902
2013-08-26,79.4707816961944
2013-08-27,77.73312216667112
2013-08-28,60.55003207028792
2013-08-29,71.88098422554289
2013-08-30,74.37384043565464
2013-09-03,60.27473902994122
2013-09-04,72.12983184057224
2013-09-05,80.01648756351169
2013-09-06,85.8810619898489
2013-09-09,90.13786210657118
2013-09-10,93.32151586832696
2013-09-11,95.28876063457369
2013-09-12,87.53763113444184
2013-09-13,77.87056949956276
2013-09-16,77.76506554083976
2013-09-17,81.64039494587571
2013-09-18,84.19696166973405
2013-09-19,88.28980717265176
2013-09-20,88.560298975782
2013-09-23,84.63593016375978
2013-09-24,61.16667996394174
2013-09-25,71.32325175840062
2013-09-26,69.00632902771572
2013-09-27,78.96164845775506
2013-09-30,57.2926095427951
2013-10-01,39.07765762029553
2013-10-02,58.17889883043068
2013-10-03,62.33768289721098
2013-10-04,47.563964486020325
2013-10-07,58.85590987505731
2013-10-08,64.70034941561524
2013-10-09,45.865145918546354
2013-10-10,36.60744131140759
2013-10-11,43.46103718845538
2013-10-14,54.49607041241035
2013-10-15,63.473302721709416
2013-10-16,53.97894716035166
2013-10-17,67.69052462684603
2013-10-18,76.8131186598203
2013-10-21,84.3822494347502
2013-10-22,88.31055346229465
2013-10-23,90.48631941279213
2013-10-24,88.52603378467423
2013-10-25,84.02339613229942
2013-10-28,71.8494569981777
2013-10-29,79.91130292006861
2013-10-30,85.60480190060649
2013-10-31,81.88342405123167
2013-11-01,83.8108238944092
2013-11-04,78.57192709760798
2013-11-05,83.88619854287188
2013-11-06,85.06524855145064
2013-11-07,84.59333597248894
2013-11-08,85.48414373528333
2013-11-11,89.52617994428608
2013-11-12,91.93695414332795
2013-11-13,92.0636356125296
2013-11-14,91.3160860279332
2013-11-15,86.91578212670424
2013-11-18,88.65959739585746
2013-11-19,86.63371150290664
2013-11-20,62.74665749615866
2013-11-21,59.0225303733552
2013-11-22,72.33132371892357
2013-11-25,72.1976348482963
2013-11-26,79.42433780053499
2013-11-27,84.22116026395076
2013-11-29,79.9515489742894
2013-12-02,86.2672166544916
2013-12-03,89.94354973007167
2013-12-04,81.33726200575684
2013-12-05,83.83146866471819
2013-12-06,87.98797144016741
2013-12-09,90.33030537228332
2013-12-10,78.93157924232425
2013-12-11,79.57383701421298
2013-12-12,71.70528686876428
2013-12-13,79.4441864208476
2013-12-16,60.289712424470025
2013-12-17,72.80976776613487
2013-12-18,80.14501551341444
2013-12-19,71.80266723025856
2013-12-20,79.88699309676566
2013-12-23,85.84572867872282
2013-12-24,89.99928120142233
2013-12-26,93.09639509878495
2013-12-27,86.6749740501351
2013-12-30,88.65072231572229
2013-12-31,91.84074962728887
2014-01-02,94.31201558404608
2014-01-03,91.80996201248978
2014-01-06,91.94990259674854
2014-01-07,93.14278692508172
2014-01-08,95.07771980601267
2014-01-09,95.85656443131222
2014-01-10,93.6669059768002
2014-01-13,93.6976277343536
2014-01-14,81.68127702846361
2014-01-15,86.20115611625808
2014-01-16,90.29830755726603
2014-01-17,87.31948638757778
2014-01-21,89.37329356377707
2014-01-22,86.61890385949285
2014-01-23,89.41408648550511
2014-01-24,68.90010571947637
2014-01-27,49.435399406194044
2014-01-28,64.08479822952454
2014-01-29,73.82919979072942
2014-01-30,65.360051748775
2014-01-31,73.94439360475904
2014-02-03,56.619685729736126
2014-02-04,56.335132718175146
2014-02-05,58.53602123604097
2014-02-06,55.10617497733008
2014-02-07,55.30343861054848
2014-02-10,41.34502417962454
2014-02-11,29.56137666819318
2014-02-12,49.20278490312506
2014-02-13,44.173919773778806
2014-02-14,56.37773326718465
2014-02-18,64.48389270440968
2014-02-19,61.55983583268841
2014-02-20,70.47397315984887
2014-02-21,72.09637618498755
2014-02-24,77.45499053627645
2014-02-25,80.9994372987015
2014-02-26,80.71381760595028
2014-02-27,80.49380858552261
2014-02-28,78.57912187178493
2014-03-03,65.65890297161742
2014-03-04,59.50206183245518
2014-03-05,72.44229094502153
2014-03-06,81.31325844510438
2014-03-07,85.11057240974982
2014-03-10,85.86530468533233
2014-03-11,62.57411986043828
2014-03-12,66.32511519718399
2014-03-13,46.036752107718506
2014-03-14,33.89087954596042
2014-03-17,25.81962046743226
2014-03-18,43.74336972502359
2014-03-19,58.35501536485916
2014-03-20,69.80650602698283
2014-03-21,75.6649155338889
2014-03-24,65.74466811271874
2014-03-25,50.64453561371923
2014-03-26,64.63947388930326
2014-03-27,53.67237525057265
2014-03-28,62.13656003464328
2014-03-31,51.98754152049122
2014-04-01,61.000978264267474
2014-04-02,73.55851197420111
2014-04-03,80.93119288688867
2014-04-04,76.18369313577323
2014-04-07,59.10475879210443
2014-04-08,54.40340393157107
2014-04-09,63.97006692865161
2014-04-10,75.72707854556131
2014-04-11,52.75508595046643
2014-04-14,35.71366458864727
2014-04-15,41.30804980504556
2014-04-16,49.79063945630427
2014-04-17,63.968396666391754
2014-04-21,68.73890766142442
2014-04-22,78.69734882817825
2014-04-23,85.16799752579875
2014-04-24,59.703502810123666
2014-04-25,56.95455938828866
2014-04-28,39.659426704395294
2014-04-29,29.420462123524185
2014-04-30,36.938393977262024
2014-05-01,54.54398689141792
2014-05-02,63.92708721108884
2014-05-05,50.74802197165506
2014-05-06,41.98977477761074
2014-05-07,31.901242221799624
2014-05-08,26.36451998004364
2014-05-09,24.13687721942263
2014-05-12,17.404934143812294
2014-05-13,42.39977583510719
2014-05-14,45.733347583178784
2014-05-15,31.805611690228982
2014-05-16,24.291315283447222
2014-05-19,20.259332294517865
2014-05-20,43.565245058636414
2014-05-21,35.757600750611594
2014-05-22,27.919714693564842
2014-05-23,20.42199117403234
2014-05-27,38.228619966400316
2014-05-28,56.3543000719155
2014-05-29,65.4012667940446
2014-05-30,75.04108356786172
2014-06-02,77.77738609988113
2014-06-03,66.89206324803514
2014-06-04,68.96480232492955
2014-06-05,79.1712286735888
2014-06-06,85.00033798597097
2014-06-09,89.53039982520674
2014-06-10,92.37934881585869
2014-06-11,92.86155820809755
2014-06-12,94.06425754008053
2014-06-13,94.45567836108069
2014-06-16,90.1723337209442
2014-06-17,92.77002985535074
2014-06-18,94.25832397991967
2014-06-19,96.13632221479133
2014-06-20,96.88937695446431
2014-06-23,95.63390046004797
2014-06-24,93.10786234415953
2014-06-25,93.0733488737808
2014-06-26,94.37964250738823
2014-06-27,85.706273955455
2014-06-30,88.07911649665691
2014-07-01,90.67970604753604
2014-07-02,91.93966315261724
2014-07-03,85.86966505273237
2014-07-07,89.52212667034344
2014-07-08,74.84377373770279
2014-07-09,60.38832802273236
2014-07-10,69.30943727073281
2014-07-11,50.258650561518294
2014-07-14,62.55726063020973
2014-07-15,64.0650504172413
2014-07-16,65.04931651103209
2014-07-17,75.25792787821071
2014-07-18,54.1614360286467
2014-07-21,62.298594550241525
2014-07-22,54.127815730084954
2014-07-23,56.03960226862665
2014-07-24,57.30134314075525
2014-07-25,60.43968290429294
2014-07-28,52.85744068333367
2014-07-29,55.16099760293563
2014-07-30,54.2353108663184
2014-07-31,60.46938822701102
2014-08-01,48.61189180009984
2014-08-04,32.407999406935765
2014-08-05,32.30805386469695
2014-08-06,22.1193236981016
2014-08-07,14.845895264083333
2014-08-08,17.012946504596457
2014-08-11,18.486827826686888
2014-08-12,37.31246278547783
2014-08-13,29.228085819385303
2014-08-14,26.677379372228454
2014-08-15,36.183754493368305
2014-08-18,35.267125833789805
2014-08-19,55.53741095923817
2014-08-20,59.991017669736856
2014-08-21,66.67933150065365
2014-08-22,76.01159422169742
2014-08-25,77.26857209736374
2014-08-26,60.32624309089752
2014-08-27,70.42323735231702
2014-08-28,60.08234453677036
2014-08-29,53.202096427917716
2014-09-02,62.02442610667021
2014-09-03,52.179716693023636
2014-09-04,41.78045365462953
2014-09-05,34.87691097365435
2014-09-08,36.47614019714839
2014-09-09,39.99719188793858
2014-09-10,47.252542880439854
2014-09-11,54.33181467126488
2014-09-12,45.058609945323404
2014-09-15,52.876173072255995
2014-09-16,50.900874314339745
2014-09-17,42.780763976784264
2014-09-18,51.368022086210125
2014-09-19,47.46655908433964
2014-09-22,59.713726780106974
2014-09-23,42.3003350188536
2014-09-24,33.75469238195848
2014-09-25,33.513046586593255
2014-09-26,22.591553270195433
2014-09-29,16.532816146546836
