,^TNX
2012-07-06,3.0999754784637457
2012-07-09,2.5588329685210685
2012-07-10,2.300718297264903
2012-07-11,2.2021498867573985
2012-07-12,2.235001111379853
2012-07-13,2.106322172273173
2012-07-16,2.311396713618902
2012-07-17,2.046367282706224
2012-07-18,2.3996087015712875
2012-07-19,2.2347668913964727
2012-07-20,2.6086022753291918
2012-07-23,2.136103991084959
2012-07-24,1.966743912503044
2012-07-25,1.7691388761887583
2012-07-26,1.8113391313884397
2012-07-27,2.0050707792883813
2012-07-30,3.3319071625688257
2012-07-31,2.772025791119831
2012-08-01,2.682872871000935
2012-08-02,3.2625186831052977
2012-08-03,2.6109582560860933
2012-08-06,3.8786278842178943
2012-08-07,3.6508724928498273
2012-08-08,4.828871625826187
2012-08-09,5.11079439607372
2012-08-10,6.189284707238796
2012-08-13,5.401400832907749
2012-08-14,5.56384219944076
2012-08-15,7.354409785801619
2012-08-16,9.89782698205629
2012-08-17,11.142106303584892
2012-08-20,10.454643750720226
2012-08-21,10.460315341876381
2012-08-22,10.207500695750937
2012-08-23,7.527661726030566
2012-08-24,6.2417129471895985
2012-08-27,6.593719820530558
2012-08-28,5.9760183480604745
2012-08-29,5.622687298704355
2012-08-30,6.217475416957119
2012-08-31,5.529244989348464
2012-09-04,4.487409581899293
2012-09-05,4.879607411860187
2012-09-06,5.183664115672543
2012-09-07,7.043093467490169
2012-09-10,6.801445704438214
2012-09-11,7.450248244923651
2012-09-12,7.859204462412784
2012-09-13,10.220844989731315
2012-09-14,9.974103553117331
2012-09-17,14.9676199242263
2012-09-18,13.497170739410318
2012-09-19,12.413242193480734
2012-09-20,11.248680598799366
2012-09-21,11.132658316551975
2012-09-24,10.558083546351781
2012-09-25,9.149658375544096
2012-09-26,8.093142446689832
2012-09-27,6.4462534107509075
2012-09-28,7.065246991196639
2012-10-01,7.054316309766423
2012-10-02,6.812268301558627
2012-10-03,6.627999267237861
2012-10-04,6.895482757059384
2012-10-05,8.12758903731291
2012-10-08,10.446913671735242
2012-10-09,11.064482558350436
2012-10-10,10.16123794180962
2012-10-11,9.226622331785084
2012-10-12,8.77925480990135
2012-10-15,8.47606526825621
2012-10-16,8.550041696021376
2012-10-17,10.590161909681461
2012-10-18,14.650972563401293
2012-10-19,15.506084733503034
2012-10-22,12.788916965132852
2012-10-23,14.275817239560856
2012-10-24,12.77647187031749
2012-10-25,13.361387102736405
2012-10-26,16.100620078134813
2012-10-31,12.401734398857956
2012-11-01,9.956216912594169
2012-11-02,11.12762155734725
2012-11-05,11.653578177840634
2012-11-06,10.111514071249644
2012-11-07,12.50887231820499
2012-11-08,8.505406093926965
2012-11-09,8.579496354484029
2012-11-12,8.073921738845375
2012-11-13,8.086856851938307
2012-11-14,7.526100325789814
2012-11-15,7.596092846233876
2012-11-16,7.666399342448521
2012-11-19,7.321053452627102
2012-11-20,8.464508173896434
2012-11-21,10.046588507921767
2012-11-23,11.30655875325292
2012-11-26,11.632757345381528
2012-11-27,10.573006081400916
2012-11-28,9.954487183154658
2012-11-29,9.070532785715862
2012-11-30,9.246523581104583
2012-12-03,8.862354758928076
2012-12-04,9.67730049383307
2012-12-05,9.076170273161644
2012-12-06,8.60458926726495
2012-12-07,8.368448805517525
2012-12-10,9.970671876135834
2012-12-11,9.660519477408435
2012-12-12,10.95710736277477
2012-12-13,13.061492782120082
2012-12-14,14.62325637243943
2012-12-17,13.739488521597886
2012-12-18,16.64994836242572
2012-12-19,20.599557947965973
2012-12-20,18.978353898188526
2012-12-21,19.067607193775583
2012-12-24,16.477534361861817
2012-12-26,17.697804434498625
2012-12-27,16.874242304829057
2012-12-28,14.685121210521629
2012-12-31,14.573812578305018
2013-01-02,17.050038209591538
2013-01-03,22.35503774308994
2013-01-04,26.87286677905224
2013-01-07,28.224721411266795
2013-01-08,27.340317860369133
2013-01-09,24.955049132827167
2013-01-10,23.64372122303654
2013-01-11,26.88818088451173
2013-01-14,25.502163114399
2013-01-15,24.242320234665176
2013-01-16,22.470133559157794
2013-01-17,22.072949398696284
2013-01-18,25.861126763046606
2013-01-22,23.568506601007925
2013-01-23,23.082489546911912
2013-01-24,23.026372703015756
2013-01-25,23.89980536268616
2013-01-28,32.23044468761248
2013-01-29,34.690627026467425
2013-01-30,36.023052662073525
2013-01-31,37.74564789498929
2013-02-01,35.846663473567695
2013-02-04,38.222816994010124
2013-02-05,34.85102954333358
2013-02-06,38.89368931088938
2013-02-07,34.49723778048356
2013-02-08,33.039873795580576
2013-02-11,33.3674991203089
2013-02-12,32.72341201644194
2013-02-13,36.02177485943291
2013-02-14,39.5388645400805
2013-02-15,37.78419878200827
2013-02-19,38.489106866418574
2013-02-20,40.341146993689456
2013-02-21,39.90010245058136
2013-02-22,35.72602789716635
2013-02-25,34.960250083557185
2013-02-26,28.79914494031241
2013-02-27,27.582022776410675
2013-02-28,29.612482802670502
2013-03-01,28.452531216585314
2013-03-04,25.771406093150283
2013-03-05,27.726993388388276
2013-03-06,29.183451474044052
2013-03-07,33.01172157607918
2013-03-08,37.90279964475131
2013-03-11,44.20754090372484
2013-03-12,44.23045827112818
2013-03-13,41.038795210759126
2013-03-14,40.881078175730366
2013-03-15,42.07726460494707
2013-03-18,38.56260888063539
2013-03-19,34.90454054133837
2013-03-20,30.746801750617642
2013-03-21,33.33205300334944
2013-03-22,32.95198169831677
2013-03-25,31.534435940817218
2013-03-26,31.601291824811383
2013-03-27,30.897203069598756
2013-03-28,26.48641472574194
2013-04-01,26.64363771519005
2013-04-02,25.797044197340956
2013-04-03,27.514727052966283
2013-04-04,23.866505138752053
2013-04-05,20.318015440503313
2013-04-08,16.5199055334399
2013-04-09,18.81338566289632
2013-04-10,19.83586924343843
2013-04-11,23.86790276954333
2013-04-12,22.95098185997521
2013-04-15,18.465398036421615
2013-04-16,17.438017522521832
2013-04-17,18.528230665028843
2013-04-18,17.72910992519339
2013-04-19,16.737044268182586
2013-04-22,17.854126563407245
2013-04-23,17.652230399267104
2013-04-24,17.741777757510846
2013-04-25,17.83132140766504
2013-04-26,18.695384414051773
2013-04-29,16.03950574564914
2013-04-30,16.399981940668486
2013-05-01,16.876948650943092
2013-05-02,15.040433489384524
2013-05-03,14.724257578688727
2013-05-06,21.971729843750055
2013-05-07,23.38749888560962
2013-05-08,24.342116311748548
2013-05-09,22.773952444306506
2013-05-10,26.79416397438807
2013-05-13,34.198341916506166
2013-05-14,36.3495981946167
2013-05-15,39.1157583792891
2013-05-16,38.3069664601212
2013-05-17,31.315912773072018
2013-05-20,38.99321955969646
2013-05-21,40.562875193490015
2013-05-22,38.59886728940729
2013-05-23,46.6136532131035
2013-05-24,46.32980905767102
2013-05-28,45.157878734491355
2013-05-29,57.45652556413388
2013-05-30,56.35244765262741
2013-05-31,56.3273607320456
2013-06-03,60.1760014954651
2013-06-04,57.239639863335626
2013-06-05,57.50347619488435
2013-06-06,53.837586430475696
2013-06-07,51.33947251738651
2013-06-10,59.77272955049223
2013-06-11,64.78406235994979
2013-06-12,62.88874519657619
2013-06-13,66.03339609285909
2013-06-14,60.802625959032305
2013-06-17,56.120076199326874
2013-06-18,60.452041481469706
2013-06-19,61.45470462090997
2013-06-20,72.68194297643015
2013-06-21,80.29624062995968
2013-06-24,85.54235219452693
2013-06-25,87.05858697686651
2013-06-26,88.71429659720238
2013-06-27,86.46489525500836
2013-06-28,83.53382093778063
2013-07-01,83.16742356705326
2013-07-02,83.73948670110434
2013-07-03,82.47351223705908
2013-07-05,84.1585086468272
2013-07-08,92.52548808813866
2013-07-09,90.26532828530178
2013-07-10,89.64519654886487
2013-07-11,91.28542407057397
2013-07-12,87.18380252216376
2013-07-15,88.2593706328467
2013-07-16,86.17486123987423
2013-07-17,84.90242451067512
2013-07-18,82.58834240123436
2013-07-19,84.83640670436931
2013-07-22,82.39933282020473
2013-07-23,82.13507879919374
2013-07-24,83.63051516862107
2013-07-25,87.11683823098902
2013-07-26,87.86167371623958
2013-07-29,85.67099500684228
2013-07-30,86.72323544503492
2013-07-31,87.44539103136285
2013-08-01,86.91356768772171
2013-08-02,91.71093565303761
2013-08-05,87.12482512586237
2013-08-06,88.6532524244104
2013-08-07,88.65084495665364
2013-08-08,86.7614212671298
2013-08-09,86.0653615573602
2013-08-12,85.63836342224764
2013-08-13,86.73865214798685
2013-08-14,90.96025656588466
2013-08-15,90.78467775312026
2013-08-16,92.05471890267933
2013-08-19,93.90516227466286
2013-08-20,94.99338731962308
2013-08-21,93.41597491210604
2013-08-22,94.29547468658103
2013-08-23,95.153527810404
2013-08-26,93.30605108254446
2013-08-27,92.90621069005205
2013-08-28,90.26869550935785
2013-08-29,92.14039551042733
2013-08-30,91.11894167432388
2013-09-03,90.97825786184575
2013-09-04,93.68006615728241
2013-09-05,94.68806188939666
2013-09-06,96.06767610724731
2013-09-09,95.34570455882336
2013-09-10,94.50242860632689
2013-09-11,95.60591201191248
2013-09-12,94.84512275759434
2013-09-13,94.52609435639896
2013-09-16,94.27651499789285
2013-09-17,93.67222764567659
2013-09-18,93.088927043132
2013-09-19,88.20892048775598
2013-09-20,89.69413801779281
2013-09-23,89.0055817571034
2013-09-24,88.1973178668685
2013-09-25,85.32341278902096
2013-09-26,83.17094575308974
2013-09-27,84.64401376448232
2013-09-30,83.26489405176748
2013-10-01,82.95126372859399
2013-10-02,84.54518709317784
2013-10-03,83.38137934692983
2013-10-04,82.15349844972411
2013-10-07,84.60502466300406
2013-10-08,83.55437518574401
2013-10-09,83.57468413526054
2013-10-10,84.24006041073511
2013-10-11,85.92347343721053
2013-10-14,85.68996762175041
2013-10-15,86.038443515461
2013-10-16,87.28908441078069
2013-10-17,84.862471377153
2013-10-18,79.93624109787717
2013-10-21,79.97550936397863
2013-10-22,81.13669707141845
2013-10-23,74.39578509643513
2013-10-24,72.20824090479327
2013-10-25,74.9962612511727
2013-10-28,73.46474094881164
2013-10-29,74.07984297371144
2013-10-30,73.61415851582399
2013-10-31,75.05587541224288
2013-11-01,76.07795007027643
2013-11-04,81.2005295859907
2013-11-05,79.98793152055848
2013-11-06,83.46641876043594
2013-11-07,82.12646980187957
2013-11-08,80.39681200319933
2013-11-11,87.38597205421887
2013-11-12,87.51976282273445
2013-11-13,88.16001676709337
2013-11-14,86.15642557375654
2013-11-15,84.9337173118549
2013-11-18,85.20028752799931
2013-11-19,83.47818767657556
2013-11-20,85.18132474537374
2013-11-21,88.7017881409253
2013-11-22,88.2936492897081
2013-11-25,86.81823617238858
2013-11-26,86.21938917790617
2013-11-27,83.84894877190108
2013-11-29,85.81267740799477
2013-12-02,85.96701111167431
2013-12-03,88.5376448112252
2013-12-04,87.35384220880708
2013-12-05,89.91526296097247
2013-12-06,90.57467986412087
2013-12-09,91.19279917280878
2013-12-10,90.24273834935556
2013-12-11,87.83148863086309
2013-12-12,89.62214450523089
2013-12-13,90.71055324246278
2013-12-16,90.32475656431413
2013-12-17,90.55763645484949
2013-12-18,89.24771380437572
2013-12-19,90.68003782058732
2013-12-20,91.87480605072841
2013-12-23,90.58839058826894
2013-12-24,91.85398433317832
2013-12-26,93.26506972465101
2013-12-27,93.37352418322966
2013-12-30,93.69509743048884
2013-12-31,92.88015584620614
2014-01-02,94.03283671476837
2014-01-03,92.97606898280519
2014-01-06,93.16647900490196
2014-01-07,92.1771391792603
2014-01-08,91.38202290208928
2014-01-09,92.922717951448
2014-01-10,92.02007991600792
2014-01-13,88.33930836979367
2014-01-14,86.82307208153348
2014-01-15,88.54625148344287
2014-01-16,89.05921920267863
2014-01-17,87.27047463139057
2014-01-21,86.45560749832093
2014-01-22,86.27464769385337
2014-01-23,87.76533352781108
2014-01-24,83.42312583894139
2014-01-27,81.12376996887788
2014-01-28,82.86028286722886
2014-01-29,81.60462146007619
2014-01-30,76.8697743387374
2014-01-31,78.03815578833758
2014-02-03,76.19188858458914
2014-02-04,69.25301389129972
2014-02-05,72.7117458382381
2014-02-06,75.90443875535487
2014-02-07,78.284229139524
2014-02-10,76.30762761867383
2014-02-11,76.43904593326101
2014-02-12,79.1757252126233
2014-02-13,81.83957121993204
2014-02-14,80.09013244298542
2014-02-18,80.63117951888532
2014-02-19,78.26345605048284
2014-02-20,79.6992849867301
2014-02-21,80.8737192292418
2014-02-24,79.51722241265531
2014-02-25,80.4509207417506
2014-02-26,77.09801391003955
2014-02-27,74.97830868182405
2014-02-28,72.5033612852643
2014-03-03,73.68079458014508
2014-03-04,69.4692228347624
2014-03-05,76.01541285536338
2014-03-06,76.43733724562777
2014-03-07,79.04247271716078
2014-03-10,82.249471779058
2014-03-11,81.80685563241732
2014-03-12,80.62152596115335
2014-03-13,77.91208873420408
2014-03-14,72.4058714861902
2014-03-17,71.68643557304127
2014-03-18,75.77511357753629
2014-03-19,74.34780244712053
2014-03-20,80.57181567601589
2014-03-21,80.66983578275565
2014-03-24,78.97457210710164
2014-03-25,77.73659768255601
2014-03-26,77.78805922583801
2014-03-27,75.26689432005855
2014-03-28,72.96638815757971
2014-03-31,75.92030660712696
2014-04-01,76.63037052853451
2014-04-02,79.02181136999663
2014-04-03,81.7013512197942
2014-04-04,80.82188244119011
2014-04-07,76.45444099196858
2014-04-08,74.06885985185588
2014-04-09,72.9005865941054
2014-04-10,73.05837607372045
2014-04-11,68.36286543385064
2014-04-14,67.51487868506328
2014-04-15,69.17526618558571
2014-04-16,68.1630504581137
2014-04-17,68.87094152051716
2014-04-21,75.50224193319056
2014-04-22,75.41903637735479
2014-04-23,75.70424560922724
2014-04-24,72.56442866298218
2014-04-25,72.6456740573684
2014-04-28,70.78926486600908
2014-04-29,71.61538062749219
2014-04-30,72.97747595281598
2014-05-01,69.04587538158758
2014-05-02,65.28822361948406
2014-05-05,63.86364489805315
2014-05-06,65.63021034843628
2014-05-07,64.11896342524399
2014-05-08,63.605751136993995
2014-05-09,64.65419169648374
2014-05-12,66.48819762889887
2014-05-13,69.2932447669431
2014-05-14,65.90858476055834
2014-05-15,58.85050810401559
2014-05-16,54.810467752342085
2014-05-19,56.365001748391485
2014-05-20,58.0951364163155
2014-05-21,55.423756933824755
2014-05-22,58.13919726659758
2014-05-23,59.84214060090716
2014-05-27,57.971480010031826
2014-05-28,56.18333137156984
2014-05-29,48.223026742846336
2014-05-30,49.12587725796433
2014-06-02,50.125284826583474
2014-06-03,57.731515751970484
2014-06-04,63.31083161025506
2014-06-05,64.45549414304796
2014-06-06,62.367243063447994
2014-06-09,63.52809945864186
2014-06-10,64.94151692517367
2014-06-11,66.85551711809714
2014-06-12,67.2337678918729
2014-06-13,62.26401481992065
2014-06-16,63.88747306829921
2014-06-17,63.1886170875615
2014-06-18,68.33552357920493
2014-06-19,64.53894871046944
2014-06-20,65.30107820952267
2014-06-23,65.42433602423432
2014-06-24,65.27646004861928
2014-06-25,61.8051234360486
2014-06-26,59.189262251138175
2014-06-27,55.84450965929154
2014-06-30,56.50798262688711
2014-07-01,54.90949848895479
2014-07-02,59.47115529691062
2014-07-03,65.49588966081222
2014-07-07,67.21732768982139
2014-07-08,64.3745935115366
2014-07-09,59.43863050124667
2014-07-10,57.66142259593747
2014-07-11,56.16587293381718
2014-07-14,54.96108099013143
2014-07-15,57.78224376346035
2014-07-16,57.75167813872121
2014-07-17,56.6482959214699
2014-07-18,50.38632103205665
2014-07-21,51.28091961036837
2014-07-22,50.28007540998851
2014-07-23,49.48218264731926
2014-07-24,49.285069165641566
2014-07-25,53.762790495708316
2014-07-28,49.77084206826298
2014-07-29,51.96194863270321
2014-07-30,49.066801203358544
2014-07-31,58.16006567887848
2014-08-01,58.321888632678885
2014-08-04,53.282146386773576
2014-08-05,51.878438268800785
2014-08-06,51.07485873276949
2014-08-07,50.17431867757532
2014-08-08,45.2083385779158
2014-08-11,44.340716641174026
2014-08-12,44.85533845501495
2014-08-13,47.05230056788873
2014-08-14,44.19850302636685
2014-08-15,42.94803410998967
2014-08-18,37.70801576230634
2014-08-19,41.76016520145131
2014-08-20,43.546531158909794
2014-08-21,45.638980413512854
2014-08-22,43.785209136005
2014-08-25,43.4178671905182
2014-08-26,41.884667861701324
2014-08-27,42.30497303581557
2014-08-28,39.447296737958496
2014-08-29,36.94897331306595
2014-09-02,37.838292944370835
2014-09-03,45.22337377400507
2014-09-04,44.355660518893096
2014-09-05,48.13980437543931
2014-09-08,49.44120955496503
2014-09-09,50.24023510910317
2014-09-10,53.321991587551224
2014-09-11,56.66021443748338
2014-09-12,56.34016664714584
2014-09-15,64.21336082773537
2014-09-16,62.02642696466766
2014-09-17,61.79232762395822
2014-09-18,62.776669164439205
2014-09-19,65.38709757880424
2014-09-22,61.44909570628977
2014-09-23,59.40429026063724
2014-09-24,56.3573970589622
2014-09-25,59.631057212400876
2014-09-26,53.92898891787539
2014-09-29,56.27850944573294
2014-09-30,51.90325788524035
2014-10-01,53.58363069600682
2014-10-02,43.16053736099351
2014-10-03,46.635971543957545
2014-10-06,47.54272599234902
2014-10-07,45.37261679795106
2014-10-08,38.13816194621656
2014-10-09,36.32148584755729
2014-10-10,36.097182065303215
2014-10-13,34.3316549703334
2014-10-14,32.527713991137006
2014-10-15,26.010285195735918
2014-10-16,18.191762430120917
2014-10-17,22.332175021932414
2014-10-20,25.765887003730047
2014-10-21,24.49628723687288
2014-10-22,26.627631723175522
2014-10-23,28.376002099214304
2014-10-24,32.32393149609454
2014-10-27,32.214243509639864
2014-10-28,30.901715625037735
2014-10-29,33.31578220154934
2014-10-30,36.916759542619985
2014-10-31,35.31177435626201
2014-11-03,38.14436221710885
2014-11-04,39.41972600153725
2014-11-05,38.89110310247334
2014-11-06,39.694368843498786
2014-11-07,42.14203458435931
2014-11-10,36.20046212001407
2014-11-11,40.68114100560846
2014-11-12,40.81367599254899
2014-11-13,40.75329918097978
2014-11-14,39.63999077512682
2014-11-17,37.13619690844836
2014-11-18,39.064626078896715
2014-11-19,37.413130098089056
2014-11-20,40.20471180885154
2014-11-21,38.719870855396145
2014-11-24,36.88972529908325
2014-11-25,36.476826129369556
2014-11-26,32.04478239910449
2014-11-28,29.89508931666849
2014-12-01,26.73210286456442
2014-12-02,28.728315343557085
2014-12-03,34.56856774541572
2014-12-04,34.806779278879915
2014-12-05,32.20080229547598
2014-12-08,36.76328764908882
2014-12-09,32.31306606563664
2014-12-10,29.23746715740482
2014-12-11,25.28373887988995
2014-12-12,26.050330499770848
2014-12-15,20.784050639626418
2014-12-16,21.740420537508104
2014-12-17,18.922932551356414
2014-12-18,24.187136369244843
2014-12-19,28.602257277515463
2014-12-22,26.450546385330178
2014-12-23,25.457181961484785
2014-12-24,33.36764119242709
2014-12-26,34.052517761937565
2014-12-29,32.86952028404355
2014-12-30,29.264859438204983
2014-12-31,27.95368309947216
2015-01-02,26.450933237439443
2015-01-05,23.043989064698867
2015-01-06,17.71651010634077
2015-01-07,13.796100974788207
2015-01-08,13.46015335992432
2015-01-09,16.70845043635019
2015-01-12,14.438942717858255
2015-01-13,11.844316234523205
2015-01-14,11.037741226910397
2015-01-15,9.197839323415424
2015-01-16,7.3946919153736745
2015-01-20,8.64215430653692
2015-01-21,8.4664762436146
2015-01-22,10.084941588914198
2015-01-23,11.838901864064628
2015-01-26,8.99293098397388
2015-01-27,9.436767407464774
2015-01-28,9.411807643458104
2015-01-29,6.551557899964888
2015-01-30,7.313314469936394
2015-02-02,5.560994556592158
2015-02-03,5.5785516306290415
2015-02-04,8.384198837185226
2015-02-05,8.997173214067045
2015-02-06,9.682334072208592
2015-02-09,15.006641679026805
2015-02-10,15.612894383640608
2015-02-11,18.104731584460755
2015-02-12,18.017016179275664
2015-02-13,17.988677127182285
2015-02-17,20.23586441031365
2015-02-18,29.48130099383078
2015-02-19,23.44452417954858
2015-02-20,27.063457404850528
2015-02-23,28.74569683309866
2015-02-24,23.166006421613677
2015-02-25,18.587475688751432
2015-02-26,17.554291232599695
2015-02-27,20.53123203738699
2015-03-02,19.721535429543362
2015-03-03,25.511877594712672
2015-03-04,28.580925402631507
2015-03-05,28.73712424478876
2015-03-06,27.920988177067873
2015-03-09,39.30183882061966
2015-03-10,35.15600785963483
2015-03-11,29.22165395256841
2015-03-12,27.911817262019355
2015-03-13,26.956225307290183
2015-03-16,28.310316189607065
2015-03-17,27.265617581314228
2015-03-18,24.293927787820575
2015-03-19,17.387831721023705
2015-03-20,19.022015146403902
2015-03-23,16.38238855277436
2015-03-24,15.665892018550398
2015-03-25,13.895582858668625
2015-03-26,16.119286740224375
2015-03-27,21.480793656100712
2015-03-30,17.85697713124661
2015-03-31,18.843450206840252
2015-04-01,17.22274374935698
2015-04-02,13.864363987268929
2015-04-06,15.764121347511118
2015-04-07,15.853163867866126
2015-04-08,15.363705078428474
2015-04-09,15.55687563844666
2015-04-10,19.250280520498215
2015-04-13,18.908093689446794
2015-04-14,18.272565123539646
2015-04-15,16.36318262471303
2015-04-16,16.23462272335906
2015-04-17,15.161736709688773
2015-04-20,13.863778111292085
2015-04-21,16.24545600170212
2015-04-22,17.5105739514833
2015-04-23,21.07230868534363
2015-04-24,19.546214395327137
2015-04-27,17.817315954659684
2015-04-28,18.320493413424117
2015-04-29,21.524443792934395
2015-04-30,26.087536567945964
2015-05-01,27.023267815503317
2015-05-04,33.03483635433354
2015-05-05,34.70397421758384
2015-05-06,38.5514178773673
2015-05-07,44.78480789131333
2015-05-08,39.37349921261875
2015-05-11,36.230521594522834
2015-05-12,48.273274359165384
2015-05-13,46.88910170110961
2015-05-14,49.08883885073755
2015-05-15,44.82810780503389
2015-05-18,35.497887511620505
2015-05-19,43.825912962361436
2015-05-20,47.20836503243721
2015-05-21,46.128753799855474
2015-05-22,39.71182374302937
2015-05-26,42.646233157419466
2015-05-27,35.300175463369484
2015-05-28,35.17352658525988
2015-05-29,34.77601799682836
2015-06-01,31.73818296943363
2015-06-02,40.701422953796396
2015-06-03,48.00103779060754
2015-06-04,57.90125306250348
2015-06-05,52.0586047405376
2015-06-08,61.31434592234374
2015-06-09,59.26767873165236
2015-06-10,62.643903169351844
2015-06-11,68.09045597836128
2015-06-12,59.30101047857956
2015-06-15,59.45696643634165
2015-06-16,56.80235159650221
2015-06-17,52.830409869984585
2015-06-18,51.626336048762376
2015-06-19,56.07233755396746
2015-06-22,47.71321610588494
2015-06-23,56.93856119326802
2015-06-24,61.61993896161319
2015-06-25,57.93643958194406
2015-06-26,60.025666717246985
2015-06-29,67.60301361404994
2015-06-30,53.866418736342645
2015-07-01,54.246828579243115
2015-07-02,62.25246782312763
2015-07-06,59.837042205312066
2015-07-07,48.4736115423229
2015-07-08,43.829591554661604
2015-07-09,41.418513052441135
2015-07-10,50.82933330235691
2015-07-13,62.132862588183194
2015-07-14,63.29764114586081
2015-07-15,60.3321913954052
2015-07-16,55.538040113914164
2015-07-17,55.712811161906686
2015-07-20,55.39507157961276
2015-07-21,57.62539618262873
2015-07-22,54.455591599635675
2015-07-23,52.65430705424752
2015-07-24,48.164979688069224
2015-07-27,47.575777157026764
2015-07-28,43.34053028694997
2015-07-29,45.53065674501385
2015-07-30,48.425533656250266
2015-07-31,47.33819483432654
2015-08-03,41.16517309256225
2015-08-04,36.012152149751294
2015-08-05,41.83582567077577
2015-08-06,47.474361040708665
2015-08-07,44.12317053021204
2015-08-10,38.454999412684806
2015-08-11,44.58609093753846
2015-08-12,35.0025450883079
2015-08-13,34.42650816859025
2015-08-14,39.9699957169596
2015-08-17,40.68017300819046
2015-08-18,36.378756009704595
2015-08-19,40.770387900019465
2015-08-20,34.54940059170828
2015-08-21,30.66908599228783
2015-08-24,28.253910408565453
2015-08-25,23.95276623877414
2015-08-26,35.23259200852552
2015-08-27,38.91175412178306
2015-08-28,38.576279142215256
2015-08-31,40.33349507248605
2015-09-01,41.720711036990956
2015-09-02,39.067681797464274
2015-09-03,41.11947449500652
2015-09-04,38.765110500843655
2015-09-08,35.09804128899917
2015-09-09,41.354431935786984
2015-09-10,40.13771327600809
2015-09-11,44.15707362322189
2015-09-14,40.39029460572188
2015-09-15,40.14019001530774
2015-09-16,50.108865435210014
2015-09-17,52.29803581987492
2015-09-18,43.75755147072586
2015-09-21,35.51183019097745
2015-09-22,43.546793137186214
2015-09-23,35.134813376705075
2015-09-24,36.935748577327054
2015-09-25,34.78607170459147
2015-09-28,39.30014084237218
2015-09-29,32.65540983407146
2015-09-30,29.229404491708323
2015-10-01,29.800123401234224
2015-10-02,28.391465992546305
2015-10-05,24.36840699175472
2015-10-06,29.710226074695257
2015-10-07,28.06253742356672
2015-10-08,30.363765450753018
2015-10-09,34.44657075069962
2015-10-12,33.69884117192052
2015-10-13,32.96211819582208
2015-10-14,30.016642767787737
2015-10-15,24.26978517091617
2015-10-16,27.566396905305528
2015-10-19,27.64346907380211
2015-10-20,28.121264840308257
2015-10-21,31.790967490912198
2015-10-22,28.42059929048934
2015-10-23,28.091541336668723
2015-10-26,33.06824764150124
2015-10-27,30.962235789016688
2015-10-28,28.532375753424656
2015-10-29,34.083800783943076
2015-10-30,41.721368224895386
2015-11-02,39.63882917834882
2015-11-03,43.157382371167955
2015-11-04,46.43455414751216
2015-11-05,47.44099468085093
2015-11-06,48.943137447056486
2015-11-09,57.651494331102334
2015-11-10,58.49453196915961
2015-11-11,56.514208827123525
2015-11-12,58.04829708106054
2015-11-13,56.162584575915886
2015-11-16,52.283326710665634
2015-11-17,51.57806767616206
2015-11-18,50.37706511831625
2015-11-19,51.17217205266652
2015-11-20,49.07618042707754
2015-11-23,50.47417823303149
2015-11-24,49.27713189566539
2015-11-25,48.5831443027887
2015-11-27,47.49492110926546
2015-11-30,46.80994335703402
2015-12-01,46.12891632994867
2015-12-02,39.99848248728994
2015-12-03,42.2559114726185
2015-12-04,57.31078588603052
2015-12-07,51.855289286370244
2015-12-08,46.8727601688307
2015-12-09,48.176793342773294
2015-12-10,45.2099800689432
2015-12-11,48.302716497907234
2015-12-14,38.55515637908857
2015-12-15,46.964662426853245
2015-12-16,51.25562604758605
2015-12-17,53.139162685023244
2015-12-18,48.25102122567294
2015-12-21,44.39649545528356
2015-12-22,44.22206135519397
2015-12-23,48.403085575473185
2015-12-24,50.89882821236921
2015-12-28,48.803957087657516
2015-12-29,47.01921631770795
2015-12-30,55.17624633169831
2015-12-31,54.76125194332165
2016-01-04,51.36989527713357
2016-01-05,48.974476149917024
2016-01-06,49.27728161317943
2016-01-07,42.270934737208044
2016-01-08,39.986362273845884
2016-01-11,37.84705036754031
2016-01-12,40.55210314671305
2016-01-13,35.34082115272033
2016-01-14,32.188882428290576
2016-01-15,35.10011877406497
2016-01-19,29.501508282090395
2016-01-20,29.740122471112407
2016-01-21,25.741304655539064
2016-01-22,28.581706655322137
2016-01-25,31.075451873237846
2016-01-26,28.966756788621606
2016-01-27,26.79650592931564
2016-01-28,27.426867380289792
2016-01-29,26.251619903013008
2016-02-01,22.37499335926829
2016-02-02,24.982631510908917
2016-02-03,18.21988269065999
2016-02-04,19.34420532856298
2016-02-05,18.394772370104214
2016-02-08,17.542976457535335
2016-02-09,12.008334237035701
2016-02-10,11.840781278200446
2016-02-11,10.956452416756251
2016-02-12,8.86800697067492
2016-02-16,12.940624590505934
2016-02-17,14.441574637288424
2016-02-18,16.6777404307275
2016-02-19,13.690219426176675
2016-02-22,13.264926007505206
2016-02-23,14.203054147411576
2016-02-24,13.296292339348787
2016-02-25,13.24487825918521
2016-02-26,11.392544174355473
2016-02-29,14.379681654697752
2016-03-01,13.416398075918174
2016-03-02,18.502142820786027
2016-03-03,19.450571336892853
2016-03-04,18.436724387608024
2016-03-07,21.926672057766606
2016-03-08,23.34058559370525
2016-03-09,18.796106411203294
2016-03-10,22.82128250477441
2016-03-11,25.61346448860621
2016-03-14,29.51154861791953
2016-03-15,28.435358956127306
2016-03-16,28.18669710757617
2016-03-17,26.597300790248774
2016-03-18,24.03905625981748
2016-03-21,21.866975397559678
