,Leverage Ratio
2006-02-28,35.573727640649196
2006-03-01,35.573727640649196
2006-03-02,35.573727640649196
2006-03-03,35.573727640649196
2006-03-06,35.573727640649196
2006-03-07,35.573727640649196
2006-03-08,35.573727640649196
2006-03-09,35.573727640649196
2006-03-10,35.573727640649196
2006-03-13,35.573727640649196
2006-03-14,35.573727640649196
2006-03-15,35.573727640649196
2006-03-16,35.573727640649196
2006-03-17,31.11238211463322
2006-03-20,31.11238211463322
2006-03-21,31.11238211463322
2006-03-22,31.11238211463322
2006-03-23,31.11238211463322
2006-03-24,31.11238211463322
2006-03-27,31.11238211463322
2006-03-28,31.11238211463322
2006-03-29,31.11238211463322
2006-03-30,31.11238211463322
2006-03-31,31.11238211463322
2006-04-03,31.11238211463322
2006-04-04,31.11238211463322
2006-04-05,31.11238211463322
2006-04-06,31.11238211463322
2006-04-07,31.11238211463322
2006-04-10,31.11238211463322
2006-04-11,31.11238211463322
2006-04-12,31.11238211463322
2006-04-13,31.11238211463322
2006-04-17,35.53319308811324
2006-04-18,35.53319308811324
2006-04-19,35.53319308811324
2006-04-20,35.53319308811324
2006-04-21,35.53319308811324
2006-04-24,35.53319308811324
2006-04-25,35.53319308811324
2006-04-26,35.53319308811324
2006-04-27,35.53319308811324
2006-04-28,35.53319308811324
2006-05-01,35.53319308811324
2006-05-02,35.53319308811324
2006-05-03,35.53319308811324
2006-05-04,35.53319308811324
2006-05-05,35.53319308811324
2006-05-08,35.53319308811324
2006-05-09,35.53319308811324
2006-05-10,35.53319308811324
2006-05-11,35.53319308811324
2006-05-12,35.53319308811324
2006-05-15,35.53319308811324
2006-05-16,35.53319308811324
2006-05-17,38.07808940367463
2006-05-18,38.07808940367463
2006-05-19,38.07808940367463
2006-05-22,38.07808940367463
2006-05-23,38.07808940367463
2006-05-24,38.07808940367463
2006-05-25,38.07808940367463
2006-05-26,38.07808940367463
2006-05-30,38.07808940367463
2006-05-31,38.07808940367463
2006-06-01,38.07808940367463
2006-06-02,38.07808940367463
2006-06-05,38.07808940367463
2006-06-06,38.07808940367463
2006-06-07,38.07808940367463
2006-06-08,38.07808940367463
2006-06-09,38.07808940367463
2006-06-12,38.07808940367463
2006-06-13,38.07808940367463
2006-06-14,38.07808940367463
2006-06-15,38.07808940367463
2006-06-16,38.07808940367463
2006-06-19,30.182167091469136
2006-06-20,30.182167091469136
2006-06-21,30.182167091469136
2006-06-22,30.182167091469136
2006-06-23,30.182167091469136
2006-06-26,30.182167091469136
2006-06-27,30.182167091469136
2006-06-28,30.182167091469136
2006-06-29,30.182167091469136
2006-06-30,30.182167091469136
2006-07-03,30.182167091469136
2006-07-05,30.182167091469136
2006-07-06,30.182167091469136
2006-07-07,30.182167091469136
2006-07-10,30.182167091469136
2006-07-11,30.182167091469136
2006-07-12,30.182167091469136
2006-07-13,30.182167091469136
2006-07-14,30.182167091469136
2006-07-17,21.05226042990939
2006-07-18,21.05226042990939
2006-07-19,21.05226042990939
2006-07-20,21.05226042990939
2006-07-21,21.05226042990939
2006-07-24,21.05226042990939
2006-07-25,21.05226042990939
2006-07-26,21.05226042990939
2006-07-27,21.05226042990939
2006-07-28,21.05226042990939
2006-07-31,21.05226042990939
2006-08-01,21.05226042990939
2006-08-02,21.05226042990939
2006-08-03,21.05226042990939
2006-08-04,21.05226042990939
2006-08-07,21.05226042990939
2006-08-08,21.05226042990939
2006-08-09,21.05226042990939
2006-08-10,21.05226042990939
2006-08-11,21.05226042990939
2006-08-14,21.05226042990939
2006-08-15,21.05226042990939
2006-08-16,21.05226042990939
2006-08-17,28.36228140854624
2006-08-18,28.36228140854624
2006-08-21,28.36228140854624
2006-08-22,28.36228140854624
2006-08-23,28.36228140854624
2006-08-24,28.36228140854624
2006-08-25,28.36228140854624
2006-08-28,28.36228140854624
2006-08-29,28.36228140854624
2006-08-30,28.36228140854624
2006-08-31,28.36228140854624
2006-09-01,28.36228140854624
2006-09-05,28.36228140854624
2006-09-06,28.36228140854624
2006-09-07,28.36228140854624
2006-09-08,28.36228140854624
2006-09-11,28.36228140854624
2006-09-12,28.36228140854624
2006-09-13,28.36228140854624
2006-09-14,28.36228140854624
2006-09-15,28.36228140854624
2006-09-18,25.1292384274441
2006-09-19,25.1292384274441
2006-09-20,25.1292384274441
2006-09-21,25.1292384274441
2006-09-22,25.1292384274441
2006-09-25,25.1292384274441
2006-09-26,25.1292384274441
2006-09-27,25.1292384274441
2006-09-28,25.1292384274441
2006-09-29,25.1292384274441
2006-10-02,25.1292384274441
2006-10-03,25.1292384274441
2006-10-04,25.1292384274441
2006-10-05,25.1292384274441
2006-10-06,25.1292384274441
2006-10-09,25.1292384274441
2006-10-10,25.1292384274441
2006-10-11,25.1292384274441
2006-10-12,25.1292384274441
2006-10-13,25.1292384274441
2006-10-16,25.1292384274441
2006-10-17,31.99164420252543
2006-10-18,31.99164420252543
2006-10-19,31.99164420252543
2006-10-20,31.99164420252543
2006-10-23,31.99164420252543
2006-10-24,31.99164420252543
2006-10-25,31.99164420252543
2006-10-26,31.99164420252543
2006-10-27,31.99164420252543
2006-10-30,31.99164420252543
2006-10-31,31.99164420252543
2006-11-01,31.99164420252543
2006-11-02,31.99164420252543
2006-11-03,31.99164420252543
2006-11-06,31.99164420252543
2006-11-07,31.99164420252543
2006-11-08,31.99164420252543
2006-11-09,31.99164420252543
2006-11-10,31.99164420252543
2006-11-13,31.99164420252543
2006-11-14,31.99164420252543
2006-11-15,31.99164420252543
2006-11-16,31.99164420252543
2006-11-17,35.515149198691944
2006-11-20,35.515149198691944
2006-11-21,35.515149198691944
2006-11-22,35.515149198691944
2006-11-24,35.515149198691944
2006-11-27,35.515149198691944
2006-11-28,35.515149198691944
2006-11-29,35.515149198691944
2006-11-30,35.515149198691944
2006-12-01,35.515149198691944
2006-12-04,35.515149198691944
2006-12-05,35.515149198691944
2006-12-06,35.515149198691944
2006-12-07,35.515149198691944
2006-12-08,35.515149198691944
2006-12-11,35.515149198691944
2006-12-12,35.515149198691944
2006-12-13,35.515149198691944
2006-12-14,35.515149198691944
2006-12-15,35.515149198691944
2006-12-18,36.99975262260713
2006-12-19,36.99975262260713
2006-12-20,36.99975262260713
2006-12-21,36.99975262260713
2006-12-22,36.99975262260713
2006-12-26,36.99975262260713
2006-12-27,36.99975262260713
2006-12-28,36.99975262260713
2006-12-29,36.99975262260713
2007-01-03,36.99975262260713
2007-01-04,36.99975262260713
2007-01-05,36.99975262260713
2007-01-08,36.99975262260713
2007-01-09,36.99975262260713
2007-01-10,36.99975262260713
2007-01-11,36.99975262260713
2007-01-12,36.99975262260713
2007-01-16,36.99975262260713
2007-01-17,36.77346874525282
2007-01-18,36.77346874525282
2007-01-19,36.77346874525282
2007-01-22,36.77346874525282
2007-01-23,36.77346874525282
2007-01-24,36.77346874525282
2007-01-25,36.77346874525282
2007-01-26,36.77346874525282
2007-01-29,36.77346874525282
2007-01-30,36.77346874525282
2007-01-31,36.77346874525282
2007-02-01,36.77346874525282
2007-02-02,36.77346874525282
2007-02-05,36.77346874525282
2007-02-06,36.77346874525282
2007-02-07,36.77346874525282
2007-02-08,36.77346874525282
2007-02-09,36.77346874525282
2007-02-12,36.77346874525282
2007-02-13,36.77346874525282
2007-02-14,36.77346874525282
2007-02-15,36.77346874525282
2007-02-16,36.77346874525282
2007-02-20,43.03854485559256
2007-02-21,43.03854485559256
2007-02-22,43.03854485559256
2007-02-23,43.03854485559256
2007-02-26,43.03854485559256
2007-02-27,43.03854485559256
2007-02-28,43.03854485559256
2007-03-01,43.03854485559256
2007-03-02,43.03854485559256
2007-03-05,43.03854485559256
2007-03-06,43.03854485559256
2007-03-07,43.03854485559256
2007-03-08,43.03854485559256
2007-03-09,43.03854485559256
2007-03-12,43.03854485559256
2007-03-13,43.03854485559256
2007-03-14,43.03854485559256
2007-03-15,43.03854485559256
2007-03-16,43.03854485559256
2007-03-19,43.201621745478654
2007-03-20,43.201621745478654
2007-03-21,43.201621745478654
2007-03-22,43.201621745478654
2007-03-23,43.201621745478654
2007-03-26,43.201621745478654
2007-03-27,43.201621745478654
2007-03-28,43.201621745478654
2007-03-29,43.201621745478654
2007-03-30,43.201621745478654
2007-04-02,43.201621745478654
2007-04-03,43.201621745478654
2007-04-04,43.201621745478654
2007-04-05,43.201621745478654
2007-04-09,43.201621745478654
2007-04-10,43.201621745478654
2007-04-11,43.201621745478654
2007-04-12,43.201621745478654
2007-04-13,43.201621745478654
2007-04-16,43.201621745478654
2007-04-17,38.80121275467447
2007-04-18,38.80121275467447
2007-04-19,38.80121275467447
2007-04-20,38.80121275467447
2007-04-23,38.80121275467447
2007-04-24,38.80121275467447
2007-04-25,38.80121275467447
2007-04-26,38.80121275467447
2007-04-27,38.80121275467447
2007-04-30,38.80121275467447
2007-05-01,38.80121275467447
2007-05-02,38.80121275467447
2007-05-03,38.80121275467447
2007-05-04,38.80121275467447
2007-05-07,38.80121275467447
2007-05-08,38.80121275467447
2007-05-09,38.80121275467447
2007-05-10,38.80121275467447
2007-05-11,38.80121275467447
2007-05-14,38.80121275467447
2007-05-15,38.80121275467447
2007-05-16,38.80121275467447
2007-05-17,44.41263288782582
2007-05-18,44.41263288782582
2007-05-21,44.41263288782582
2007-05-22,44.41263288782582
2007-05-23,44.41263288782582
2007-05-24,44.41263288782582
2007-05-25,44.41263288782582
2007-05-29,44.41263288782582
2007-05-30,44.41263288782582
2007-05-31,44.41263288782582
2007-06-01,44.41263288782582
2007-06-04,44.41263288782582
2007-06-05,44.41263288782582
2007-06-06,44.41263288782582
2007-06-07,44.41263288782582
2007-06-08,44.41263288782582
2007-06-11,44.41263288782582
2007-06-12,44.41263288782582
2007-06-13,44.41263288782582
2007-06-14,44.41263288782582
2007-06-15,44.41263288782582
2007-06-18,50.28921797842962
2007-06-19,50.28921797842962
2007-06-20,50.28921797842962
2007-06-21,50.28921797842962
2007-06-22,50.28921797842962
2007-06-25,50.28921797842962
2007-06-26,50.28921797842962
2007-06-27,50.28921797842962
2007-06-28,50.28921797842962
2007-06-29,50.28921797842962
2007-07-02,50.28921797842962
2007-07-03,50.28921797842962
2007-07-05,50.28921797842962
2007-07-06,50.28921797842962
2007-07-09,50.28921797842962
2007-07-10,50.28921797842962
2007-07-11,50.28921797842962
2007-07-12,50.28921797842962
2007-07-13,50.28921797842962
2007-07-16,50.28921797842962
2007-07-17,52.87448400373323
2007-07-18,52.87448400373323
2007-07-19,52.87448400373323
2007-07-20,52.87448400373323
2007-07-23,52.87448400373323
2007-07-24,52.87448400373323
2007-07-25,52.87448400373323
2007-07-26,52.87448400373323
2007-07-27,52.87448400373323
2007-07-30,52.87448400373323
2007-07-31,52.87448400373323
2007-08-01,52.87448400373323
2007-08-02,52.87448400373323
2007-08-03,52.87448400373323
2007-08-06,52.87448400373323
2007-08-07,52.87448400373323
2007-08-08,52.87448400373323
2007-08-09,52.87448400373323
2007-08-10,52.87448400373323
2007-08-13,52.87448400373323
2007-08-14,52.87448400373323
2007-08-15,52.87448400373323
2007-08-16,52.87448400373323
2007-08-17,42.88324099148266
2007-08-20,42.88324099148266
2007-08-21,42.88324099148266
2007-08-22,42.88324099148266
2007-08-23,42.88324099148266
2007-08-24,42.88324099148266
2007-08-27,42.88324099148266
2007-08-28,42.88324099148266
2007-08-29,42.88324099148266
2007-08-30,42.88324099148266
2007-08-31,42.88324099148266
2007-09-04,42.88324099148266
2007-09-05,42.88324099148266
2007-09-06,42.88324099148266
2007-09-07,42.88324099148266
2007-09-10,42.88324099148266
2007-09-11,42.88324099148266
2007-09-12,42.88324099148266
2007-09-13,42.88324099148266
2007-09-14,42.88324099148266
2007-09-17,22.933939849062583
2007-09-18,22.933939849062583
2007-09-19,22.933939849062583
2007-09-20,22.933939849062583
2007-09-21,22.933939849062583
2007-09-24,22.933939849062583
2007-09-25,22.933939849062583
2007-09-26,22.933939849062583
2007-09-27,22.933939849062583
2007-09-28,22.933939849062583
2007-10-01,22.933939849062583
2007-10-02,22.933939849062583
2007-10-03,22.933939849062583
2007-10-04,22.933939849062583
2007-10-05,22.933939849062583
2007-10-08,22.933939849062583
2007-10-09,22.933939849062583
2007-10-10,22.933939849062583
2007-10-11,22.933939849062583
2007-10-12,22.933939849062583
2007-10-15,22.933939849062583
2007-10-16,22.933939849062583
2007-10-17,23.501685158789517
2007-10-18,23.501685158789517
2007-10-19,23.501685158789517
2007-10-22,23.501685158789517
2007-10-23,23.501685158789517
2007-10-24,23.501685158789517
2007-10-25,23.501685158789517
2007-10-26,23.501685158789517
2007-10-29,23.501685158789517
2007-10-30,23.501685158789517
2007-10-31,23.501685158789517
2007-11-01,23.501685158789517
2007-11-02,23.501685158789517
2007-11-05,23.501685158789517
2007-11-06,23.501685158789517
2007-11-07,23.501685158789517
2007-11-08,23.501685158789517
2007-11-09,23.501685158789517
2007-11-12,23.501685158789517
2007-11-13,23.501685158789517
2007-11-14,23.501685158789517
2007-11-15,23.501685158789517
2007-11-16,23.501685158789517
2007-11-19,24.978598310993924
2007-11-20,24.978598310993924
2007-11-21,24.978598310993924
2007-11-23,24.978598310993924
2007-11-26,24.978598310993924
2007-11-27,24.978598310993924
2007-11-28,24.978598310993924
2007-11-29,24.978598310993924
2007-11-30,24.978598310993924
2007-12-03,24.978598310993924
2007-12-04,24.978598310993924
2007-12-05,24.978598310993924
2007-12-06,24.978598310993924
2007-12-07,24.978598310993924
2007-12-10,24.978598310993924
2007-12-11,24.978598310993924
2007-12-12,24.978598310993924
2007-12-13,24.978598310993924
2007-12-14,24.978598310993924
2007-12-17,16.78330829722842
2007-12-18,16.78330829722842
2007-12-19,16.78330829722842
2007-12-20,16.78330829722842
2007-12-21,16.78330829722842
2007-12-24,16.78330829722842
2007-12-26,16.78330829722842
2007-12-27,16.78330829722842
2007-12-28,16.78330829722842
2007-12-31,16.78330829722842
2008-01-02,16.78330829722842
2008-01-03,16.78330829722842
2008-01-04,16.78330829722842
2008-01-07,16.78330829722842
2008-01-08,16.78330829722842
2008-01-09,16.78330829722842
2008-01-10,16.78330829722842
2008-01-11,16.78330829722842
2008-01-14,16.78330829722842
2008-01-15,16.78330829722842
2008-01-16,16.78330829722842
2008-01-17,8.28937637025966
2008-01-18,8.28937637025966
2008-01-22,8.28937637025966
2008-01-23,8.28937637025966
2008-01-24,8.28937637025966
2008-01-25,8.28937637025966
2008-01-28,8.28937637025966
2008-01-29,8.28937637025966
2008-01-30,8.28937637025966
2008-01-31,8.28937637025966
2008-02-01,8.28937637025966
2008-02-04,8.28937637025966
2008-02-05,8.28937637025966
2008-02-06,8.28937637025966
2008-02-07,8.28937637025966
2008-02-08,8.28937637025966
2008-02-11,8.28937637025966
2008-02-12,8.28937637025966
2008-02-13,8.28937637025966
2008-02-14,8.28937637025966
2008-02-15,8.28937637025966
2008-02-19,8.388314048268107
2008-02-20,8.388314048268107
2008-02-21,8.388314048268107
2008-02-22,8.388314048268107
2008-02-25,8.388314048268107
2008-02-26,8.388314048268107
2008-02-27,8.388314048268107
2008-02-28,8.388314048268107
2008-02-29,8.388314048268107
2008-03-03,8.388314048268107
2008-03-04,8.388314048268107
2008-03-05,8.388314048268107
2008-03-06,8.388314048268107
2008-03-07,8.388314048268107
2008-03-10,8.388314048268107
2008-03-11,8.388314048268107
2008-03-12,8.388314048268107
2008-03-13,8.388314048268107
2008-03-14,8.388314048268107
2008-03-17,13.397919831599626
2008-03-18,13.397919831599626
2008-03-19,13.397919831599626
2008-03-20,13.397919831599626
2008-03-24,13.397919831599626
2008-03-25,13.397919831599626
2008-03-26,13.397919831599626
2008-03-27,13.397919831599626
2008-03-28,13.397919831599626
2008-03-31,13.397919831599626
2008-04-01,13.397919831599626
2008-04-02,13.397919831599626
2008-04-03,13.397919831599626
2008-04-04,13.397919831599626
2008-04-07,13.397919831599626
2008-04-08,13.397919831599626
2008-04-09,13.397919831599626
2008-04-10,13.397919831599626
2008-04-11,13.397919831599626
2008-04-14,13.397919831599626
2008-04-15,13.397919831599626
2008-04-16,13.397919831599626
2008-04-17,6.3488054224259844
2008-04-18,6.3488054224259844
2008-04-21,6.3488054224259844
2008-04-22,6.3488054224259844
2008-04-23,6.3488054224259844
2008-04-24,6.3488054224259844
2008-04-25,6.3488054224259844
2008-04-28,6.3488054224259844
2008-04-29,6.3488054224259844
2008-04-30,6.3488054224259844
2008-05-01,6.3488054224259844
2008-05-02,6.3488054224259844
2008-05-05,6.3488054224259844
2008-05-06,6.3488054224259844
2008-05-07,6.3488054224259844
2008-05-08,6.3488054224259844
2008-05-09,6.3488054224259844
2008-05-12,6.3488054224259844
2008-05-13,6.3488054224259844
2008-05-14,6.3488054224259844
2008-05-15,6.3488054224259844
2008-05-16,6.3488054224259844
2008-05-19,6.343248024300133
2008-05-20,6.343248024300133
2008-05-21,6.343248024300133
2008-05-22,6.343248024300133
2008-05-23,6.343248024300133
2008-05-27,6.343248024300133
2008-05-28,6.343248024300133
2008-05-29,6.343248024300133
2008-05-30,6.343248024300133
2008-06-02,6.343248024300133
2008-06-03,6.343248024300133
2008-06-04,6.343248024300133
2008-06-05,6.343248024300133
2008-06-06,6.343248024300133
2008-06-09,6.343248024300133
2008-06-10,6.343248024300133
2008-06-11,6.343248024300133
2008-06-12,6.343248024300133
2008-06-13,6.343248024300133
2008-06-16,6.343248024300133
2008-06-17,8.1095336042539
2008-06-18,8.1095336042539
2008-06-19,8.1095336042539
2008-06-20,8.1095336042539
2008-06-23,8.1095336042539
2008-06-24,8.1095336042539
2008-06-25,8.1095336042539
2008-06-26,8.1095336042539
2008-06-27,8.1095336042539
2008-06-30,8.1095336042539
2008-07-01,8.1095336042539
2008-07-02,8.1095336042539
2008-07-03,8.1095336042539
2008-07-07,8.1095336042539
2008-07-08,8.1095336042539
2008-07-09,8.1095336042539
2008-07-10,8.1095336042539
2008-07-11,8.1095336042539
2008-07-14,8.1095336042539
2008-07-15,8.1095336042539
2008-07-16,8.1095336042539
2008-07-17,6.9019255240800295
2008-07-18,6.9019255240800295
2008-07-21,6.9019255240800295
2008-07-22,6.9019255240800295
2008-07-23,6.9019255240800295
2008-07-24,6.9019255240800295
2008-07-25,6.9019255240800295
2008-07-28,6.9019255240800295
2008-07-29,6.9019255240800295
2008-07-30,6.9019255240800295
2008-07-31,6.9019255240800295
2008-08-01,6.9019255240800295
2008-08-04,6.9019255240800295
2008-08-05,6.9019255240800295
2008-08-06,6.9019255240800295
2008-08-07,6.9019255240800295
2008-08-08,6.9019255240800295
2008-08-11,6.9019255240800295
2008-08-12,6.9019255240800295
2008-08-13,6.9019255240800295
2008-08-14,6.9019255240800295
2008-08-15,6.9019255240800295
2008-08-18,5.86502615659745
2008-08-19,5.86502615659745
2008-08-20,5.86502615659745
2008-08-21,5.86502615659745
2008-08-22,5.86502615659745
2008-08-25,5.86502615659745
2008-08-26,5.86502615659745
2008-08-27,5.86502615659745
2008-08-28,5.86502615659745
2008-08-29,5.86502615659745
2008-09-02,5.86502615659745
2008-09-03,5.86502615659745
2008-09-04,5.86502615659745
2008-09-05,5.86502615659745
2008-09-08,5.86502615659745
2008-09-09,5.86502615659745
2008-09-10,5.86502615659745
2008-09-11,5.86502615659745
2008-09-12,5.86502615659745
2008-09-15,5.86502615659745
2008-09-16,5.86502615659745
2008-09-17,4.480084722123074
2008-09-18,4.480084722123074
2008-09-19,4.480084722123074
2008-09-22,4.480084722123074
2008-09-23,4.480084722123074
2008-09-24,4.480084722123074
2008-09-25,4.480084722123074
2008-09-26,4.480084722123074
2008-09-29,4.480084722123074
2008-09-30,4.480084722123074
2008-10-01,4.480084722123074
2008-10-02,4.480084722123074
2008-10-03,4.480084722123074
2008-10-06,4.480084722123074
2008-10-07,4.480084722123074
2008-10-08,4.480084722123074
2008-10-09,4.480084722123074
2008-10-10,4.480084722123074
2008-10-13,4.480084722123074
2008-10-14,4.480084722123074
2008-10-15,4.480084722123074
2008-10-16,4.480084722123074
2008-10-17,31.689841780254113
2008-10-20,31.689841780254113
2008-10-21,31.689841780254113
2008-10-22,31.689841780254113
2008-10-23,31.689841780254113
2008-10-24,31.689841780254113
2008-10-27,31.689841780254113
2008-10-28,31.689841780254113
2008-10-29,31.689841780254113
2008-10-30,31.689841780254113
2008-10-31,31.689841780254113
2008-11-03,31.689841780254113
2008-11-04,31.689841780254113
2008-11-05,31.689841780254113
2008-11-06,31.689841780254113
2008-11-07,31.689841780254113
2008-11-10,31.689841780254113
2008-11-11,31.689841780254113
2008-11-12,31.689841780254113
2008-11-13,31.689841780254113
2008-11-14,31.689841780254113
2008-11-17,11.00822706204362
2008-11-18,11.00822706204362
2008-11-19,11.00822706204362
2008-11-20,11.00822706204362
2008-11-21,11.00822706204362
2008-11-24,11.00822706204362
2008-11-25,11.00822706204362
2008-11-26,11.00822706204362
2008-11-28,11.00822706204362
2008-12-01,11.00822706204362
2008-12-02,11.00822706204362
2008-12-03,11.00822706204362
2008-12-04,11.00822706204362
2008-12-05,11.00822706204362
2008-12-08,11.00822706204362
2008-12-09,11.00822706204362
2008-12-10,11.00822706204362
2008-12-11,11.00822706204362
2008-12-12,11.00822706204362
2008-12-15,11.00822706204362
2008-12-16,11.00822706204362
2008-12-17,5.635020507751431
2008-12-18,5.635020507751431
2008-12-19,5.635020507751431
2008-12-22,5.635020507751431
2008-12-23,5.635020507751431
2008-12-24,5.635020507751431
2008-12-26,5.635020507751431
2008-12-29,5.635020507751431
2008-12-30,5.635020507751431
2008-12-31,5.635020507751431
2009-01-02,5.635020507751431
2009-01-05,5.635020507751431
2009-01-06,5.635020507751431
2009-01-07,5.635020507751431
2009-01-08,5.635020507751431
2009-01-09,5.635020507751431
2009-01-12,5.635020507751431
2009-01-13,5.635020507751431
2009-01-14,5.635020507751431
2009-01-15,5.635020507751431
2009-01-16,5.635020507751431
2009-01-20,5.457163069648802
2009-01-21,5.457163069648802
2009-01-22,5.457163069648802
2009-01-23,5.457163069648802
2009-01-26,5.457163069648802
2009-01-27,5.457163069648802
2009-01-28,5.457163069648802
2009-01-29,5.457163069648802
2009-01-30,5.457163069648802
2009-02-02,5.457163069648802
2009-02-03,5.457163069648802
2009-02-04,5.457163069648802
2009-02-05,5.457163069648802
2009-02-06,5.457163069648802
2009-02-09,5.457163069648802
2009-02-10,5.457163069648802
2009-02-11,5.457163069648802
2009-02-12,5.457163069648802
2009-02-13,5.457163069648802
2009-02-17,8.003757695126584
2009-02-18,8.003757695126584
2009-02-19,8.003757695126584
2009-02-20,8.003757695126584
2009-02-23,8.003757695126584
2009-02-24,8.003757695126584
2009-02-25,8.003757695126584
2009-02-26,8.003757695126584
2009-02-27,8.003757695126584
2009-03-02,8.003757695126584
2009-03-03,8.003757695126584
2009-03-04,8.003757695126584
2009-03-05,8.003757695126584
2009-03-06,8.003757695126584
2009-03-09,8.003757695126584
2009-03-10,8.003757695126584
2009-03-11,8.003757695126584
2009-03-12,8.003757695126584
2009-03-13,8.003757695126584
2009-03-16,8.003757695126584
2009-03-17,8.344308918768018
2009-03-18,8.344308918768018
2009-03-19,8.344308918768018
2009-03-20,8.344308918768018
2009-03-23,8.344308918768018
2009-03-24,8.344308918768018
2009-03-25,8.344308918768018
2009-03-26,8.344308918768018
2009-03-27,8.344308918768018
2009-03-30,8.344308918768018
2009-03-31,8.344308918768018
2009-04-01,8.344308918768018
2009-04-02,8.344308918768018
2009-04-03,8.344308918768018
2009-04-06,8.344308918768018
2009-04-07,8.344308918768018
2009-04-08,8.344308918768018
2009-04-09,8.344308918768018
2009-04-13,8.344308918768018
2009-04-14,8.344308918768018
2009-04-15,8.344308918768018
2009-04-16,8.344308918768018
2009-04-17,13.287189650779093
2009-04-20,13.287189650779093
2009-04-21,13.287189650779093
2009-04-22,13.287189650779093
2009-04-23,13.287189650779093
2009-04-24,13.287189650779093
2009-04-27,13.287189650779093
2009-04-28,13.287189650779093
2009-04-29,13.287189650779093
2009-04-30,13.287189650779093
2009-05-01,13.287189650779093
2009-05-04,13.287189650779093
2009-05-05,13.287189650779093
2009-05-06,13.287189650779093
2009-05-07,13.287189650779093
2009-05-08,13.287189650779093
2009-05-11,13.287189650779093
2009-05-12,13.287189650779093
2009-05-13,13.287189650779093
2009-05-14,13.287189650779093
2009-05-15,13.287189650779093
2009-05-18,16.82629859616184
2009-05-19,16.82629859616184
2009-05-20,16.82629859616184
2009-05-21,16.82629859616184
2009-05-22,16.82629859616184
2009-05-26,16.82629859616184
2009-05-27,16.82629859616184
2009-05-28,16.82629859616184
2009-05-29,16.82629859616184
2009-06-01,16.82629859616184
2009-06-02,16.82629859616184
2009-06-03,16.82629859616184
2009-06-04,16.82629859616184
2009-06-05,16.82629859616184
2009-06-08,16.82629859616184
2009-06-09,16.82629859616184
2009-06-10,16.82629859616184
2009-06-11,16.82629859616184
2009-06-12,16.82629859616184
2009-06-15,16.82629859616184
2009-06-16,16.82629859616184
2009-06-17,23.24960227547653
2009-06-18,23.24960227547653
2009-06-19,23.24960227547653
2009-06-22,23.24960227547653
2009-06-23,23.24960227547653
2009-06-24,23.24960227547653
2009-06-25,23.24960227547653
2009-06-26,23.24960227547653
2009-06-29,23.24960227547653
2009-06-30,23.24960227547653
2009-07-01,23.24960227547653
2009-07-02,23.24960227547653
2009-07-06,23.24960227547653
2009-07-07,23.24960227547653
2009-07-08,23.24960227547653
2009-07-09,23.24960227547653
2009-07-10,23.24960227547653
2009-07-13,23.24960227547653
2009-07-14,23.24960227547653
2009-07-15,23.24960227547653
2009-07-16,23.24960227547653
2009-07-17,21.775993671679228
2009-07-20,21.775993671679228
2009-07-21,21.775993671679228
2009-07-22,21.775993671679228
2009-07-23,21.775993671679228
2009-07-24,21.775993671679228
2009-07-27,21.775993671679228
2009-07-28,21.775993671679228
2009-07-29,21.775993671679228
2009-07-30,21.775993671679228
2009-07-31,21.775993671679228
2009-08-03,21.775993671679228
2009-08-04,21.775993671679228
2009-08-05,21.775993671679228
2009-08-06,21.775993671679228
2009-08-07,21.775993671679228
2009-08-10,21.775993671679228
2009-08-11,21.775993671679228
2009-08-12,21.775993671679228
2009-08-13,21.775993671679228
2009-08-14,21.775993671679228
2009-08-17,29.79501934003511
2009-08-18,29.79501934003511
2009-08-19,29.79501934003511
2009-08-20,29.79501934003511
2009-08-21,29.79501934003511
2009-08-24,29.79501934003511
2009-08-25,29.79501934003511
2009-08-26,29.79501934003511
2009-08-27,29.79501934003511
2009-08-28,29.79501934003511
2009-08-31,29.79501934003511
2009-09-01,29.79501934003511
2009-09-02,29.79501934003511
2009-09-03,29.79501934003511
2009-09-04,29.79501934003511
2009-09-08,29.79501934003511
2009-09-09,29.79501934003511
2009-09-10,29.79501934003511
2009-09-11,29.79501934003511
2009-09-14,29.79501934003511
2009-09-15,29.79501934003511
2009-09-16,29.79501934003511
2009-09-17,31.296098203833793
2009-09-18,31.296098203833793
2009-09-21,31.296098203833793
2009-09-22,31.296098203833793
2009-09-23,31.296098203833793
2009-09-24,31.296098203833793
2009-09-25,31.296098203833793
2009-09-28,31.296098203833793
2009-09-29,31.296098203833793
2009-09-30,31.296098203833793
2009-10-01,31.296098203833793
2009-10-02,31.296098203833793
2009-10-05,31.296098203833793
2009-10-06,31.296098203833793
2009-10-07,31.296098203833793
2009-10-08,31.296098203833793
2009-10-09,31.296098203833793
2009-10-12,31.296098203833793
2009-10-13,31.296098203833793
2009-10-14,31.296098203833793
2009-10-15,31.296098203833793
2009-10-16,31.296098203833793
2009-10-19,37.03022794203601
2009-10-20,37.03022794203601
2009-10-21,37.03022794203601
2009-10-22,37.03022794203601
2009-10-23,37.03022794203601
2009-10-26,37.03022794203601
2009-10-27,37.03022794203601
2009-10-28,37.03022794203601
2009-10-29,37.03022794203601
2009-10-30,37.03022794203601
2009-11-02,37.03022794203601
2009-11-03,37.03022794203601
