,Breadth Ratio
2012-08-03,17.827687721202313
2012-08-06,29.254501701537894
2012-08-07,36.038038967703336
2012-08-08,41.99055014177025
2012-08-09,46.79316846780908
2012-08-10,53.13015544788353
2012-08-13,47.70514198484489
2012-08-14,48.81706594006771
2012-08-15,48.295965684844326
2012-08-16,45.402670604661104
2012-08-17,57.253619046231194
2012-08-20,59.629933340510256
2012-08-21,60.305561712769254
2012-08-22,52.82104155625345
2012-08-23,56.45123490329025
2012-08-24,41.82528510415173
2012-08-27,53.20784338696479
2012-08-28,49.23984582641915
2012-08-29,43.0677655101815
2012-08-30,46.07364019224304
2012-08-31,32.295160425435064
2012-09-04,37.92112774223916
2012-09-05,34.012123360861274
2012-09-06,32.91784254165962
2012-09-07,48.41108877059795
2012-09-10,49.2450125158604
2012-09-11,38.46374357071462
2012-09-12,41.98188828828206
2012-09-13,48.405122660420616
2012-09-14,63.46509721745598
2012-09-17,71.00816600315227
2012-09-18,65.69532374697123
2012-09-19,64.13748018486324
2012-09-20,69.93948371534194
2012-09-21,63.65999133258791
2012-09-24,64.57905154439895
2012-09-25,55.41603875724482
2012-09-26,39.59937481590903
2012-09-27,31.06024539868487
2012-09-28,44.01843792169785
2012-10-01,36.14648934431436
2012-10-02,34.271713225075004
2012-10-03,37.09588468671098
2012-10-04,39.492278363679134
2012-10-05,48.27367390292073
2012-10-08,40.17206802170634
2012-10-09,31.716841153793528
2012-10-10,21.196061702511788
2012-10-11,18.19129497125474
2012-10-12,19.00377354920148
2012-10-15,16.275748594364607
2012-10-16,23.668466449587477
2012-10-17,33.33630995683592
2012-10-18,32.80214291677183
2012-10-19,28.817859945144075
2012-10-22,17.289171596084913
2012-10-23,16.14688558415724
2012-10-24,12.564755640774727
2012-10-25,11.203469368797482
2012-10-26,11.593616442078808
2012-10-31,9.13021512461949
2012-11-01,8.385605942957163
2012-11-02,12.87161969426629
2012-11-05,8.875946729864948
2012-11-06,12.022840092414416
2012-11-07,14.29692805512796
2012-11-08,8.281094983733261
2012-11-09,6.301704073367642
2012-11-12,6.813506750128279
2012-11-13,5.452478566908442
2012-11-14,4.622341889163883
2012-11-15,2.7567616926395533
2012-11-16,2.6171936622627348
2012-11-19,3.3754374264013176
2012-11-20,6.4879073955959266
2012-11-21,5.641395447191094
2012-11-23,8.07790858923515
2012-11-26,14.461342085612362
2012-11-27,16.10477896186046
2012-11-28,13.79390147773843
2012-11-29,18.401666162377666
2012-11-30,22.711602025779698
2012-12-03,21.540889659983076
2012-12-04,17.160869883696744
2012-12-05,17.64565199680281
2012-12-06,16.475999072214027
2012-12-07,22.789499915442523
2012-12-10,21.18817493282522
2012-12-11,21.469822498260456
2012-12-12,29.779033779213883
2012-12-13,28.620322290013956
2012-12-14,24.082942275696162
2012-12-17,20.31248945049557
2012-12-18,27.70843001391939
2012-12-19,40.935793447983755
2012-12-20,33.622353991417064
2012-12-21,35.69862710099489
2012-12-24,24.01016846795124
2012-12-26,21.70741225887396
2012-12-27,17.360586384214088
2012-12-28,14.79786907793753
2012-12-31,8.673058546544665
2013-01-02,16.209944221092847
2013-01-03,27.094842087696673
2013-01-04,26.730236365239595
2013-01-07,31.55192151493879
2013-01-08,24.898655683989666
2013-01-09,21.743731122952692
2013-01-10,18.771959907513434
2013-01-11,27.959130805509613
2013-01-14,23.575078081982547
2013-01-15,19.53645682278288
2013-01-16,17.619546264590735
2013-01-17,20.49527335361121
2013-01-18,23.35033610984954
2013-01-22,21.8599428954265
2013-01-23,24.95488245417289
2013-01-24,29.657577973852856
2013-01-25,29.49587196825484
2013-01-28,32.36086430852995
2013-01-29,35.448457174483394
2013-01-30,38.5440386982351
2013-01-31,32.961743757288644
2013-02-01,27.953247535384552
2013-02-04,33.67603443017394
2013-02-05,21.908019326790413
2013-02-06,31.821038164703896
2013-02-07,30.17428905501891
2013-02-08,27.367774969678017
2013-02-11,36.04223094878638
2013-02-12,41.7685400876403
2013-02-13,40.31579756456718
2013-02-14,35.29284789168303
2013-02-15,38.313209651985794
2013-02-19,33.30375674652242
2013-02-20,34.89986185381539
2013-02-21,22.694384024613186
2013-02-22,16.10623838169921
2013-02-25,24.80527739460256
2013-02-26,14.6222361179499
2013-02-27,20.956899232010585
2013-02-28,28.016139055572083
2013-03-01,29.086354106023055
2013-03-04,32.286676588200244
2013-03-05,32.4167635021266
2013-03-06,45.970343395746255
2013-03-07,44.10911167733271
2013-03-08,48.52251783557613
2013-03-11,55.143847398806436
2013-03-12,59.79386114240495
2013-03-13,55.679471729647524
2013-03-14,56.31291895396341
2013-03-15,64.85592577471422
2013-03-18,63.11133487570568
2013-03-19,57.06273696215658
2013-03-20,50.822776389724766
2013-03-21,59.58474718660044
2013-03-22,49.41728372656795
2013-03-25,57.49190537066946
2013-03-26,52.90229912995886
2013-03-27,60.0020638064832
2013-03-28,57.38323873610002
2013-04-01,61.19751321143424
2013-04-02,49.537344552128474
2013-04-03,52.0375168295096
2013-04-04,40.91825473489729
2013-04-05,45.92181833752247
2013-04-08,43.22313753806589
2013-04-09,49.6648554946057
2013-04-10,59.110154576198404
2013-04-11,70.58902624939105
2013-04-12,66.33365072232547
2013-04-15,65.14095260647557
2013-04-16,48.35781567628167
2013-04-17,62.02825782724093
2013-04-18,46.31558117834827
2013-04-19,34.96061783406045
2013-04-22,40.244690448451514
2013-04-23,49.224348423799995
2013-04-24,61.25928923583417
2013-04-25,61.21653403063506
2013-04-26,68.17058929990701
2013-04-29,66.13594536870711
2013-04-30,73.87319221426128
2013-05-01,78.21552719492678
2013-05-02,67.98985841123944
2013-05-03,77.78900592877555
2013-05-06,84.62676269832879
2013-05-07,86.88984306127831
2013-05-08,85.67156036095895
2013-05-09,89.33839102261256
2013-05-10,87.92964565146005
2013-05-13,90.79556711068027
2013-05-14,89.74295331504374
2013-05-15,92.39696150935548
2013-05-16,93.18530855376387
2013-05-17,91.42802276545841
2013-05-20,93.31680374036155
2013-05-21,92.74902115932674
2013-05-22,91.88448969020475
2013-05-23,88.32394760963642
2013-05-24,87.3911043877519
2013-05-28,85.47769511537038
2013-05-29,86.0531416381735
2013-05-30,83.77874804879963
2013-05-31,88.17146142013362
2013-06-03,79.81263771520358
2013-06-04,80.4117187102043
2013-06-05,75.6340698155872
2013-06-06,62.795693125363115
2013-06-07,69.63548489457888
2013-06-10,78.52077078214383
2013-06-11,75.09365726094326
2013-06-12,62.02175574225889
2013-06-13,49.01037699592092
2013-06-14,63.54327948816748
2013-06-17,51.41615238251417
2013-06-18,63.23894709074865
2013-06-19,67.0309706673413
2013-06-20,62.34350847227167
2013-06-21,45.42098395668267
2013-06-24,41.00230923097099
2013-06-25,28.239899233059973
2013-06-26,39.37550607149435
2013-06-27,42.068338854397616
2013-06-28,43.04756134108422
2013-07-01,44.19706626286288
2013-07-02,52.1049107505621
2013-07-03,51.704721025101186
2013-07-05,56.060814657755486
2013-07-08,64.02544617448105
2013-07-09,64.88302790538046
2013-07-10,73.29572449397254
2013-07-11,71.67521233851267
2013-07-12,81.31160522555389
2013-07-15,82.18258894672262
2013-07-16,82.42609237426733
2013-07-17,81.85841450885998
2013-07-18,83.7198625162296
2013-07-19,84.24534981616598
2013-07-22,80.03062561304098
2013-07-23,80.91594148791246
2013-07-24,75.62692706710168
2013-07-25,72.97130210292984
2013-07-26,74.20822187608184
2013-07-29,74.1661763618059
2013-07-30,68.28315865309045
2013-07-31,71.87153544374351
2013-08-01,70.23857113781115
2013-08-02,79.99085887123731
2013-08-05,82.27255158799154
2013-08-06,82.08595496435366
2013-08-07,73.43047432397793
2013-08-08,63.07938046131974
2013-08-09,67.61714562068006
2013-08-12,57.519582259837165
2013-08-13,55.024717883342355
2013-08-14,61.021057400457956
2013-08-15,64.89431828947339
2013-08-16,56.247883870689044
2013-08-19,58.168071508093135
2013-08-20,52.466159762097895
2013-08-21,57.84027545368331
2013-08-22,50.74539735312954
2013-08-23,61.40267655942475
2013-08-26,64.17958338288796
2013-08-27,61.68553278826578
2013-08-28,45.20931447554309
2013-08-29,51.45833711165739
2013-08-30,56.80124639778709
2013-09-03,44.688697522927434
2013-09-04,51.544217637037434
2013-09-05,62.82381432146224
2013-09-06,64.99152770814783
2013-09-09,65.07895677414967
2013-09-10,76.46620221102066
2013-09-11,79.51816533221123
2013-09-12,78.43903031932686
2013-09-13,72.99175401009873
2013-09-16,73.96044777120129
2013-09-17,75.58869321872194
2013-09-18,81.77153487715266
2013-09-19,88.11409575223188
2013-09-20,86.30752577675881
2013-09-23,80.17415056085633
2013-09-24,76.45003779609031
2013-09-25,75.3734309418952
2013-09-26,72.82553830798592
2013-09-27,74.40016938499241
2013-09-30,64.9279439651383
2013-10-01,54.33782151229235
2013-10-02,62.505541464938155
2013-10-03,64.57807870654953
2013-10-04,49.61604546889988
2013-10-07,57.939362974166485
2013-10-08,50.516695119475806
2013-10-09,35.59617867259522
2013-10-10,37.72260063493824
2013-10-11,52.96410292033782
2013-10-14,56.63905731413878
2013-10-15,65.054202750532
2013-10-16,56.450559119727615
2013-10-17,68.40572107770953
2013-10-18,74.8680164062529
2013-10-21,80.80536110361656
2013-10-22,80.34989292381849
2013-10-23,79.13135262708775
2013-10-24,74.45890553520245
2013-10-25,76.73170405359994
2013-10-28,77.07351724922124
2013-10-29,75.61821290931195
2013-10-30,77.75046745861478
2013-10-31,72.39879002242976
2013-11-01,65.0678595221385
2013-11-04,66.13209815286302
2013-11-05,68.57582644978966
2013-11-06,60.77853018494728
2013-11-07,63.66044063810795
2013-11-08,48.07747740268071
2013-11-11,61.49143906137057
2013-11-12,62.97235376055025
2013-11-13,63.87270226836246
2013-11-14,74.84917377221839
2013-11-15,79.0989179073998
2013-11-18,79.14331515428641
2013-11-19,70.45546372127643
2013-11-20,66.29272531721412
2013-11-21,56.200955027412235
2013-11-22,66.49437100898132
2013-11-25,67.64822089070556
2013-11-26,69.19399477102601
2013-11-27,72.7087284922721
2013-11-29,78.34578437346491
2013-12-02,76.80000199179055
2013-12-03,72.7539032649442
2013-12-04,68.64012218898897
2013-12-05,68.69556291228555
2013-12-06,64.07672459227172
2013-12-09,68.3839066330193
2013-12-10,69.16161583144407
2013-12-11,66.67067084725157
2013-12-12,52.657438195161475
2013-12-13,43.576444879995826
2013-12-16,38.56551120744508
2013-12-17,50.05796235997024
2013-12-18,46.772330610100404
2013-12-19,53.935175267661805
2013-12-20,51.19851104580236
2013-12-23,60.21434157462118
2013-12-24,69.13464145611256
2013-12-26,72.50491106833577
2013-12-27,72.74389048852169
2013-12-30,71.53984891975313
2013-12-31,70.24305977440495
2014-01-02,78.28169695333804
2014-01-03,69.13513378356917
2014-01-06,63.81867951096375
2014-01-07,66.28320160897734
2014-01-08,69.83273341772272
2014-01-09,73.00394768862047
2014-01-10,70.04389872631404
2014-01-13,69.4581312736713
2014-01-14,60.21536380155603
2014-01-15,71.78691975993036
2014-01-16,76.88526660671388
2014-01-17,73.1076785195356
2014-01-21,63.39059923921094
2014-01-22,66.7289070284349
2014-01-23,67.3462539792595
2014-01-24,59.91760862202822
2014-01-27,43.985589869238915
2014-01-28,38.21125902960895
2014-01-29,41.09237298391337
2014-01-30,29.247786594214332
2014-01-31,35.66033302737357
2014-02-03,31.886656557644226
2014-02-04,21.288796102358788
2014-02-05,29.01358692628177
2014-02-06,28.123586511723055
2014-02-07,39.43316124282934
2014-02-10,53.480863300578406
2014-02-11,55.60959090631022
2014-02-12,67.38873399884523
2014-02-13,68.86605938938213
2014-02-14,75.95733347265353
2014-02-18,80.10601145841068
2014-02-19,78.37155291788001
2014-02-20,72.53768002605759
2014-02-21,78.54301938086918
2014-02-24,71.72308623076408
2014-02-25,75.59146018903155
2014-02-26,70.93649014734423
2014-02-27,68.94537634459856
2014-02-28,71.26491338190246
2014-03-03,70.15607860407972
2014-03-04,59.42554995488156
2014-03-05,72.67683256007093
2014-03-06,76.22769987654667
2014-03-07,76.41257630950729
2014-03-10,72.99285364040303
2014-03-11,68.90652670232785
2014-03-12,65.28646309214957
2014-03-13,68.93232128477923
2014-03-14,54.507751810669056
2014-03-17,52.29099822395853
2014-03-18,64.91650428421242
2014-03-19,75.0000288260733
2014-03-20,70.91988758071875
2014-03-21,75.15902324549918
2014-03-24,71.49786328744024
2014-03-25,65.96845300950682
2014-03-26,70.30373813070378
2014-03-27,57.710993290317326
2014-03-28,48.64171767002898
2014-03-31,54.12505606955557
2014-04-01,62.06319923763181
2014-04-02,71.44508153632837
2014-04-03,72.96628509110545
2014-04-04,73.55212878341896
2014-04-07,59.62400472921382
2014-04-08,51.04117071358134
2014-04-09,57.91567682261307
2014-04-10,64.07245613489675
2014-04-11,47.883234119499654
2014-04-14,34.34446070648256
2014-04-15,47.64178169094337
2014-04-16,54.39885166272765
2014-04-17,64.64502157046539
2014-04-21,66.06129666807014
2014-04-22,70.15976487568425
2014-04-23,77.57978882243077
2014-04-24,74.3968658660887
2014-04-25,77.74566716358099
2014-04-28,70.3535388026856
2014-04-29,69.12787948913676
2014-04-30,72.19320900119492
2014-05-01,70.6804863059121
2014-05-02,73.27773798369238
2014-05-05,72.07591257166433
2014-05-06,74.91145934764414
2014-05-07,62.75721073564034
2014-05-08,61.303658385937865
2014-05-09,61.8872258759952
2014-05-12,56.96957324159683
2014-05-13,68.80274883326159
2014-05-14,67.87091592619583
2014-05-15,59.68554479207489
2014-05-16,45.750334674278776
2014-05-19,49.99511269074287
2014-05-20,57.306974340744965
2014-05-21,48.146360850679436
2014-05-22,58.7018079296692
2014-05-23,64.05137654527645
2014-05-27,73.47462648773617
2014-05-28,79.84629048394609
2014-05-29,77.5684431199627
2014-05-30,81.69505696164873
2014-06-02,80.55064694470848
2014-06-03,77.43491580254276
2014-06-04,75.88407744896111
2014-06-05,79.98729646504688
2014-06-06,85.89134839882475
2014-06-09,87.38772499483969
2014-06-10,88.54844604543663
2014-06-11,89.57269989716927
2014-06-12,87.67686387555285
2014-06-13,83.71328150462635
2014-06-16,86.59512627018987
2014-06-17,85.85556326497633
2014-06-18,87.72476872080541
2014-06-19,90.3563844980559
2014-06-20,88.24338728060305
2014-06-23,86.68003174019641
2014-06-24,84.33469813179858
2014-06-25,77.58890137338572
2014-06-26,82.11154182977145
2014-06-27,78.07920252672258
2014-06-30,81.4268892377008
2014-07-01,82.4284742155447
2014-07-02,87.66916736640344
2014-07-03,86.36130213428218
2014-07-07,90.49343701841228
2014-07-08,87.29789223341481
2014-07-09,80.34278164956885
2014-07-10,85.85959001832084
2014-07-11,79.00669979984347
2014-07-14,82.36329520600847
2014-07-15,86.61733554387129
2014-07-16,85.76701696941672
2014-07-17,85.59078832589762
2014-07-18,76.23085373984408
2014-07-21,80.4935809990115
2014-07-22,78.06181014504847
2014-07-23,80.29653883243417
2014-07-24,79.84347605442134
2014-07-25,80.89607224922662
2014-07-28,74.47831642640759
2014-07-29,71.36907745210391
2014-07-30,65.09177054621718
2014-07-31,66.05375702714035
2014-08-01,51.29248972624366
2014-08-04,47.318352200988905
2014-08-05,52.492864291297515
2014-08-06,42.37389861421315
2014-08-07,39.90057795260294
2014-08-08,29.08523247366971
2014-08-11,42.336130045683426
2014-08-12,45.48748207757382
2014-08-13,40.05059796336361
2014-08-14,52.62423992319104
2014-08-15,56.062396333520184
2014-08-18,57.91527531471987
2014-08-19,69.32873252611758
2014-08-20,76.95330494227343
2014-08-21,79.82531603061202
2014-08-22,81.28280722060738
2014-08-25,79.81825706033241
2014-08-26,84.17129354816018
2014-08-27,85.03187425556551
2014-08-28,84.25167519088048
2014-08-29,84.2350084461678
2014-09-02,88.58962734004491
2014-09-03,89.7500675066006
2014-09-04,88.60767150752575
2014-09-05,89.01355407261107
2014-09-08,89.97730544034054
2014-09-09,87.33779398598365
2014-09-10,79.4618172453572
2014-09-11,84.373683885188
2014-09-12,85.29820088815086
2014-09-15,81.90725915758294
2014-09-16,75.53462854698819
2014-09-17,79.90216727182626
2014-09-18,82.24436661829586
2014-09-19,87.19948442219017
2014-09-22,83.97310469236852
2014-09-23,77.05719442688715
2014-09-24,70.5232421388007
2014-09-25,75.8764534799825
2014-09-26,60.34080887175149
2014-09-29,72.04161229298681
2014-09-30,64.88800285131906
2014-10-01,61.78359257889534
2014-10-02,46.64339241108079
2014-10-03,47.060051154022005
2014-10-06,58.31835176722298
2014-10-07,54.14325069166024
2014-10-08,37.855267974467374
2014-10-09,52.81566984305378
2014-10-10,38.7264553180552
2014-10-13,26.306540860552346
2014-10-14,17.222243531646832
2014-10-15,20.81260496309396
2014-10-16,17.291068609910766
2014-10-17,17.234996789384848
2014-10-20,22.70155237877225
2014-10-21,32.66460684490453
2014-10-22,46.364069688563255
2014-10-23,38.92959676337323
2014-10-24,52.00797810021503
2014-10-27,56.961153305820964
2014-10-28,56.70297752433085
2014-10-29,68.40169124041152
2014-10-30,66.78588547178342
2014-10-31,68.2593079537718
2014-11-03,78.07401036301471
2014-11-04,80.82096506485183
2014-11-05,78.47632101489828
2014-11-06,82.18483606370609
2014-11-07,85.55966560738406
2014-11-10,84.03407533048485
2014-11-11,85.66955044454316
2014-11-12,85.30862599388196
2014-11-13,84.05330326490311
2014-11-14,83.56339523793363
2014-11-17,84.98497410788029
2014-11-18,82.4764592782661
2014-11-19,85.86219401922557
2014-11-20,81.89941016227476
2014-11-21,84.43153398680963
2014-11-24,88.01838329599858
2014-11-25,90.0626151712308
2014-11-26,88.35080923816938
2014-11-28,90.65715178033652
2014-12-01,91.07213725909556
2014-12-02,85.61330749089846
2014-12-03,87.84762560144483
2014-12-04,90.11646583526701
2014-12-05,87.74529293935161
2014-12-08,88.11554499700257
2014-12-09,83.44836971837093
2014-12-10,83.07494301266769
2014-12-11,70.67307582010697
2014-12-12,75.51031113942246
2014-12-15,62.073063358505706
2014-12-16,49.29040313358205
2014-12-17,38.66756193807349
2014-12-18,54.45980279000755
2014-12-19,67.2497775692267
2014-12-22,70.0871586840695
2014-12-23,76.39275307120444
2014-12-24,78.85700388881287
2014-12-26,75.65454194707573
2014-12-29,81.12099044354812
2014-12-30,81.56824817462632
2014-12-31,74.3398920192656
2015-01-02,60.858735476328675
2015-01-05,58.38054654507003
2015-01-06,42.45259459822877
2015-01-07,33.26181246352683
2015-01-08,40.03145877930685
2015-01-09,55.63907441542718
2015-01-12,49.228679814547974
2015-01-13,37.65189378208903
2015-01-14,33.12948145155217
2015-01-15,27.10790660240526
2015-01-16,18.92831868545931
2015-01-20,26.563939127776514
2015-01-21,26.442876498998125
2015-01-22,34.14356409390228
2015-01-23,46.26674649694692
2015-01-26,44.88854640149391
2015-01-27,48.1099354709316
2015-01-28,35.087886965897106
2015-01-29,27.227568170650844
2015-01-30,37.35146533198675
2015-02-02,29.591449104028612
2015-02-03,39.86133465320798
2015-02-04,53.008559126511415
2015-02-05,53.00772850398143
2015-02-06,64.67466882650231
2015-02-09,61.71698669249119
2015-02-10,53.40107596231351
2015-02-11,65.74076540827448
2015-02-12,62.58228007199366
2015-02-13,73.21911423923262
2015-02-17,76.90577313075441
2015-02-18,78.8597772328286
2015-02-19,76.66242861077738
2015-02-20,74.96498219712365
2015-02-23,80.93625109442637
2015-02-24,78.60043012750296
2015-02-25,80.15804471034676
2015-02-26,77.64716791599973
2015-02-27,77.69377617457276
2015-03-02,72.25684285970802
2015-03-03,79.44770139536878
2015-03-04,75.2524253615035
2015-03-05,69.68589531220591
2015-03-06,71.86247349102668
2015-03-09,63.65868053993131
2015-03-10,69.50580637986617
2015-03-11,59.433775505695394
2015-03-12,53.837581528568315
2015-03-13,58.63769044027609
2015-03-16,52.97900008402069
2015-03-17,66.13858351872814
2015-03-18,63.69003464466183
2015-03-19,69.24227996318226
2015-03-20,64.04405652433509
2015-03-23,74.2651362650138
2015-03-24,70.66694491729221
2015-03-25,60.77647407818559
2015-03-26,45.35816445774465
2015-03-27,39.809248337747526
2015-03-30,42.09703054295456
2015-03-31,55.447442162030214
2015-04-01,43.38113315629167
2015-04-02,40.94086085701998
2015-04-06,47.01073352598214
2015-04-07,56.44083749778298
2015-04-08,53.85024104264659
2015-04-09,59.928421913665666
2015-04-10,67.10111489154725
2015-04-13,72.95764681593768
2015-04-14,66.15500015391437
2015-04-15,64.01425493377249
2015-04-16,70.01707799602907
2015-04-17,66.50060297979424
2015-04-20,52.9223929157827
2015-04-21,61.249244255333956
2015-04-22,57.865832597109545
2015-04-23,64.40611545895422
2015-04-24,66.53226976401317
2015-04-27,67.01395245042707
2015-04-28,64.68910956497021
2015-04-29,64.48548794828596
2015-04-30,58.357294627104096
2015-05-01,46.96338141797056
2015-05-04,60.48069887737558
2015-05-05,60.70017601699222
2015-05-06,45.40770208365577
2015-05-07,40.32130100287065
2015-05-08,49.21928875750148
2015-05-11,52.22164390090176
2015-05-12,43.65848871035293
2015-05-13,39.43377858838243
2015-05-14,43.87840867495109
2015-05-15,54.05805194227026
2015-05-18,55.26360762093603
2015-05-19,58.31035946702002
2015-05-20,53.859801736398396
2015-05-21,49.67105884595398
2015-05-22,51.861567298862745
2015-05-26,47.25559776022786
2015-05-27,32.19553915265618
2015-05-28,44.62623944843319
2015-05-29,46.943656831599505
2015-06-01,39.08666995371418
2015-06-02,44.31734906155014
2015-06-03,40.86276709359634
2015-06-04,42.127398476258676
2015-06-05,34.08806657960744
2015-06-08,34.84977943413647
2015-06-09,23.69057696715916
2015-06-10,23.5342185489747
2015-06-11,30.044944886114312
2015-06-12,32.55032356570676
2015-06-15,22.183801472080205
2015-06-16,15.290437178133237
2015-06-17,22.113176581664117
2015-06-18,26.018378794944148
2015-06-19,37.392487736137745
2015-06-22,27.849735029123234
2015-06-23,32.29584748719431
2015-06-24,29.951547904011043
2015-06-25,22.31903276978321
2015-06-26,19.19429571614939
2015-06-29,16.379187143454484
2015-06-30,9.141250686259655
2015-07-01,10.032113414770116
2015-07-02,14.407102663678678
2015-07-06,15.01519112139557
2015-07-07,10.53782347188928
2015-07-08,10.315252915948747
2015-07-09,5.659732265239592
2015-07-10,5.4111537830612395
2015-07-13,9.752185416434289
2015-07-14,15.856953396498508
2015-07-15,20.689989706422633
2015-07-16,19.012013910709157
2015-07-17,25.999152112416425
2015-07-20,25.732291241682205
2015-07-21,25.21530828653925
2015-07-22,20.991658822586974
2015-07-23,17.54846536845342
2015-07-24,14.116887652572396
2015-07-27,10.992282995265274
2015-07-28,8.663192431879118
2015-07-29,13.878545110564
2015-07-30,20.444346181360885
2015-07-31,20.944958417797228
2015-08-03,16.62755417708535
2015-08-04,15.959295689496217
2015-08-05,13.937919309669288
2015-08-06,18.074126333491392
2015-08-07,13.820839760325315
2015-08-10,16.0164151447307
2015-08-11,24.617307407540203
2015-08-12,18.2397965709186
2015-08-13,21.2800423386835
2015-08-14,17.839544924231497
2015-08-17,23.881958513792966
2015-08-18,28.96106181293334
2015-08-19,22.830527999495676
2015-08-20,15.844977719282072
2015-08-21,8.891684986781595
2015-08-24,4.930392102441761
2015-08-25,2.619111858624507
2015-08-26,1.8404627233361448
2015-08-27,3.620687518312571
2015-08-28,7.0538181757732135
2015-08-31,8.676287718385261
2015-09-01,6.340736969098093
2015-09-02,3.3764803438013247
2015-09-03,6.196322367862173
2015-09-04,7.6334042198832
2015-09-08,4.378836644817241
2015-09-09,8.328696473021413
2015-09-10,4.9158294867226555
2015-09-11,7.474400738059489
2015-09-14,10.451534765472159
2015-09-15,9.619923467436415
2015-09-16,16.365658474919393
2015-09-17,25.32514041111313
2015-09-18,23.966057341549856
2015-09-21,14.916750503850263
2015-09-22,19.796626578778277
2015-09-23,12.127218341824841
2015-09-24,12.040336801354684
2015-09-25,11.819604172315834
2015-09-28,12.587411617228367
2015-09-29,6.8532881260907725
2015-09-30,7.568580342453774
2015-10-01,13.618603561018983
2015-10-02,12.13233645822347
2015-10-05,18.263207331130676
2015-10-06,28.821005541787116
2015-10-07,29.4472843807844
2015-10-08,38.19177279319734
2015-10-09,45.90509568311409
2015-10-12,43.7893149265521
2015-10-13,45.322115622130035
2015-10-14,38.97976051910957
2015-10-15,38.1335669338221
2015-10-16,49.1512510579822
2015-10-19,52.505914821389354
2015-10-20,51.14851716581541
2015-10-21,50.215829217444565
2015-10-22,41.37776532685917
2015-10-23,52.52139109364896
2015-10-26,61.52476511390446
2015-10-27,56.253326187871345
2015-10-28,47.22544067687484
2015-10-29,59.54187768161228
2015-10-30,54.981382939067124
2015-11-02,50.968496374850446
2015-11-03,60.9904974964951
2015-11-04,61.372187723102456
2015-11-05,54.198796467058976
2015-11-06,50.64691141183126
2015-11-09,56.29018775465755
2015-11-10,42.11417818993996
2015-11-11,40.08564456870304
2015-11-12,33.037202732952395
2015-11-13,20.889570702173643
2015-11-16,13.435283948602633
2015-11-17,21.319557285826292
2015-11-18,18.297275104070966
2015-11-19,29.287684567208643
2015-11-20,30.969541031259368
2015-11-23,34.82336479950989
2015-11-24,30.771993301510413
2015-11-25,33.38856807591029
2015-11-27,32.26713128011829
2015-11-30,33.60977536420241
2015-12-01,32.46089237107168
2015-12-02,43.67942364651237
2015-12-03,29.626549789519586
2015-12-04,20.7840118811817
2015-12-07,29.242329613887385
2015-12-08,21.471729062410038
2015-12-09,17.172746152315575
2015-12-10,13.073463622025999
2015-12-11,16.531150928093435
2015-12-14,9.75385511408408
2015-12-15,10.329420374903375
2015-12-16,14.443771402366517
2015-12-17,23.22815124622435
2015-12-18,14.117034261620793
2015-12-21,8.554103461539691
2015-12-22,12.697995707225251
2015-12-23,17.163234543993582
2015-12-24,26.712309677963997
2015-12-28,22.817390289056156
2015-12-29,18.536067177433825
2015-12-30,29.23440306635777
2015-12-31,18.25249023009973
2016-01-04,11.525783731178057
2016-01-05,7.936423619213945
2016-01-06,9.269686730483107
2016-01-07,5.815112909411679
2016-01-08,3.385195127237534
2016-01-11,2.322107316035249
2016-01-12,2.8610239008381164
2016-01-13,4.021632700370375
2016-01-14,2.3926525913037344
2016-01-15,3.4760959732519026
2016-01-19,2.0474990987440824
2016-01-20,2.13565694303266
2016-01-21,1.7904968558890844
2016-01-22,2.385977544519985
2016-01-25,3.9952439553513184
2016-01-26,2.3879498779897923
2016-01-27,3.9968215786746972
2016-01-28,3.1082197526591973
2016-01-29,3.751569746131156
2016-02-01,6.509878508603184
2016-02-02,7.375550362243471
2016-02-03,4.911197926710814
2016-02-04,5.239761658096542
2016-02-05,6.742742950223546
2016-02-08,4.338858006439955
2016-02-09,3.084941761029436
2016-02-10,2.8586191292114425
2016-02-11,2.5791163254655913
2016-02-12,1.7352058469323473
2016-02-16,3.2980083825867537
2016-02-17,6.087482217895102
2016-02-18,10.621982894969973
2016-02-19,10.57135785566552
2016-02-22,10.775050517948193
2016-02-23,18.700076109065826
2016-02-24,13.903565441484055
2016-02-25,17.86834541115064
2016-02-26,27.142615600763037
2016-02-29,27.523287427550848
2016-03-01,21.192423050090415
2016-03-02,30.840321147620074
2016-03-03,38.7540042694815
2016-03-04,43.773311420458825
2016-03-07,48.01696759014417
2016-03-08,46.451977705061395
2016-03-09,34.598805144661895
2016-03-10,37.14809370125713
2016-03-11,36.76212683317912
2016-03-14,51.28536226889435
2016-03-15,52.27855826508879
2016-03-16,47.89251580156764
2016-03-17,53.567339904820976
2016-03-18,56.32867723563931
2016-03-21,61.184543231948716
2016-03-22,64.69122036048766
2016-03-23,61.24398330981978
2016-03-24,54.884000812917
2016-03-28,55.27675977228582
2016-03-29,55.482335959339636
2016-03-30,64.38325955875281
2016-03-31,72.57592882442167
2016-04-01,67.84179971266896
2016-04-04,72.38378838058108
2016-04-05,64.42114409445628
2016-04-06,53.473812350688576
2016-04-07,64.88787089342223
2016-04-08,49.868866802149455
2016-04-11,57.09317218365504
2016-04-12,57.922272016243696
2016-04-13,66.06126323400348
2016-04-14,74.87798177439292
2016-04-15,77.714091665026
2016-04-18,78.01993717279814
