,0
2006-03-23,77.62451892547462
2006-03-24,77.71992962796745
2006-03-27,75.79549905506062
2006-03-28,74.42188002624151
2006-03-29,73.15726932414272
2006-03-30,76.87678704591066
2006-03-31,73.69444262009208
2006-04-03,70.98156139533509
2006-04-04,70.87693722532724
2006-04-05,73.9931141204759
2006-04-06,76.24969857218787
2006-04-07,79.82447467516704
2006-04-10,75.10101758297058
2006-04-11,74.34438716025932
2006-04-12,69.23475841647526
2006-04-13,69.53176764881096
2006-04-17,68.60522585546234
2006-04-18,66.2985653063849
2006-04-19,72.36072681011632
2006-04-20,72.19446149636799
2006-04-21,67.20778381497595
2006-04-24,66.66041127286357
2006-04-25,66.426839143705
2006-04-26,64.55188409568564
2006-04-27,66.77182232443859
2006-04-28,71.79506922126157
2006-05-01,71.53379401349859
2006-05-02,68.49815960893051
2006-05-03,71.02454096994599
2006-05-04,69.67554853918567
2006-05-05,72.66760347033272
2006-05-08,75.52757664938807
2006-05-09,74.2733151560288
2006-05-10,73.28462511083116
2006-05-11,72.57852331559369
2006-05-12,70.29635130937444
2006-05-15,64.28421434508185
2006-05-16,66.94486108676807
2006-05-17,65.98581388826649
2006-05-18,55.988895685369556
2006-05-19,41.00492991722046
2006-05-22,40.62303460510545
2006-05-23,39.56056954900764
2006-05-24,36.6047569916981
2006-05-25,37.796173467902136
2006-05-26,42.14457818976397
2006-05-30,44.986844119186635
2006-05-31,32.20135716422795
2006-06-01,37.238090993338076
2006-06-02,42.28228071372379
2006-06-05,41.48831672828973
2006-06-06,31.908519322255447
2006-06-07,31.099772208186284
2006-06-08,29.5380436680584
2006-06-09,29.522190901486667
2006-06-12,28.534561975220285
2006-06-13,24.727174061480266
2006-06-14,21.51523839211609
2006-06-15,22.636515345478163
2006-06-16,31.861227200383436
2006-06-19,28.296140023301653
2006-06-20,25.006382640272594
2006-06-21,23.309366804027952
2006-06-22,26.26410903017657
2006-06-23,28.441503853141864
2006-06-26,28.82473272652291
2006-06-27,30.624130018423497
2006-06-28,27.85333558126095
2006-06-29,29.579153072057778
2006-06-30,40.898583050414636
2006-07-03,41.422773620167916
2006-07-05,43.168147356856345
2006-07-06,38.947732788983444
2006-07-07,39.346550473089295
2006-07-10,35.75868114860971
2006-07-11,35.55156827640873
2006-07-12,38.03966082676632
2006-07-13,31.78881363100054
2006-07-14,25.27834407738045
2006-07-17,21.76110834801066
2006-07-18,21.18668345573415
2006-07-19,22.67790774477666
2006-07-20,29.380706296583675
2006-07-21,22.374144342838754
2006-07-24,20.558011736165323
2006-07-25,26.6055120082777
2006-07-26,28.598521934272153
2006-07-27,28.648494290887538
2006-07-28,31.42195121306378
2006-07-31,34.44809358505147
2006-08-01,33.16233178356245
2006-08-02,30.64766243100855
2006-08-03,32.89139479729436
2006-08-04,32.03725951436021
2006-08-07,29.975316480242775
2006-08-08,27.97471222657585
2006-08-09,27.0731606820825
2006-08-10,25.911915727459995
2006-08-11,31.123747889853203
2006-08-14,31.21745594860521
2006-08-15,31.69934127385452
2006-08-16,36.708315229511804
2006-08-17,41.687716731513305
2006-08-18,42.213390162445144
2006-08-21,44.13583093113287
2006-08-22,40.52853616135076
2006-08-23,41.03801595570857
2006-08-24,39.494402629281346
2006-08-25,42.848232450691405
2006-08-28,41.877386592813636
2006-08-29,44.04779674546898
2006-08-30,45.40802949163846
2006-08-31,50.209901091693474
2006-09-01,54.79374019675466
2006-09-05,57.21600657175204
2006-09-06,58.68005460094244
2006-09-07,52.86134037346258
2006-09-08,50.941601822940555
2006-09-11,51.231757997580154
2006-09-12,51.18923600236101
2006-09-13,58.017042730704624
2006-09-14,61.95920476269928
2006-09-15,59.14151073745864
2006-09-18,59.51951435255396
2006-09-19,59.86443735425628
2006-09-20,55.75491895977399
2006-09-21,56.88117981162938
2006-09-22,52.849761493107806
2006-09-25,47.85183148993668
2006-09-26,52.62415771174641
2006-09-27,56.8333968128654
2006-09-28,55.51228255248939
2006-09-29,58.16293444499598
2006-10-02,58.998428386497714
2006-10-03,54.878988585954744
2006-10-04,56.60434141706996
2006-10-05,62.47850184279595
2006-10-06,52.05031845244764
2006-10-09,54.80049281139271
2006-10-10,46.2135276635754
2006-10-11,59.55233816792628
2006-10-12,58.93812959465758
2006-10-13,71.6245143312962
2006-10-16,73.36765915968522
2006-10-17,74.06809269076831
2006-10-18,69.80427652633482
2006-10-19,69.75948707257368
2006-10-20,75.41284435351349
2006-10-23,77.81549257927661
2006-10-24,78.55859383822332
2006-10-25,78.8285936923141
2006-10-26,81.22485120970389
2006-10-27,81.69947165274249
2006-10-30,78.02600808910792
2006-10-31,78.97220658804119
2006-11-01,79.02202406867922
2006-11-02,75.28642427788913
2006-11-03,69.9341760408955
2006-11-06,70.5190329125199
2006-11-07,75.8063480721037
2006-11-08,77.30904059974924
2006-11-09,76.04105663903135
2006-11-10,78.55461674255672
2006-11-13,75.34469867769306
2006-11-14,78.4923156949124
2006-11-15,81.28381114734053
2006-11-16,83.16006372255531
2006-11-17,85.01989927429996
2006-11-20,85.3046669864727
2006-11-21,89.66834127114262
2006-11-22,88.76957327411183
2006-11-24,85.02940494097213
2006-11-27,85.37940545117809
2006-11-28,79.53578455016691
2006-11-29,80.0509944751701
2006-11-30,83.21111894181361
2006-12-01,81.53949667483475
2006-12-04,79.47345060794902
2006-12-05,80.01527725296084
2006-12-06,81.45207645782256
2006-12-07,82.33214859809065
2006-12-08,78.59672124290402
2006-12-11,81.57818299456343
2006-12-12,83.75816619660779
2006-12-13,80.38497029753215
2006-12-14,82.58650090905898
2006-12-15,86.54771626715711
2006-12-18,87.24099490900018
2006-12-19,85.77218762878951
2006-12-20,84.67009013301741
2006-12-21,84.27079273735485
2006-12-22,81.68139881527463
2006-12-26,77.33985858608965
2006-12-27,76.49817903378664
2006-12-28,78.70155001482608
2006-12-29,79.75680265628108
2007-01-03,80.76844565804282
2007-01-04,79.39369414975006
2007-01-05,82.91783896448874
2007-01-08,80.47620992332605
2007-01-09,79.42260887058143
2007-01-10,78.19830572108867
2007-01-11,81.48369510685218
2007-01-12,82.71808892994045
2007-01-16,84.76306189774594
2007-01-17,85.27979272291108
2007-01-18,84.99560599861799
2007-01-19,84.65754324943467
2007-01-22,85.64392832248708
2007-01-23,82.78720289011905
2007-01-24,82.42898338645963
2007-01-25,85.0363596128942
2007-01-26,77.2100467600183
2007-01-29,75.74236416400602
2007-01-30,76.08105377637345
2007-01-31,76.27911451098778
2007-02-01,80.25513367308284
2007-02-02,83.47406773378316
2007-02-05,82.54364638229644
2007-02-06,82.68555284446113
2007-02-07,83.60255061099957
2007-02-08,83.11954622618887
2007-02-09,83.72004775417952
2007-02-12,79.97321177942815
2007-02-13,77.90814336821849
2007-02-14,80.05394376000842
2007-02-15,80.3332057628603
2007-02-16,82.58858222199922
2007-02-20,83.95078658428356
2007-02-21,85.19284477455615
2007-02-22,83.85463989153884
2007-02-23,85.30222921129959
2007-02-26,82.08416013960486
2007-02-27,79.70956775551234
2007-02-28,62.771669748559056
2007-03-01,64.9247650042625
2007-03-02,53.28042031504698
2007-03-05,44.12613164558984
2007-03-06,39.85423536600366
2007-03-07,48.164600909298514
2007-03-08,47.77985250921653
2007-03-09,50.40105509578452
2007-03-12,51.58729747028242
2007-03-13,51.913239848054445
2007-03-14,39.10960387888297
2007-03-15,41.85652077667189
2007-03-16,42.2179456266113
2007-03-19,41.069895597778256
2007-03-20,51.59771484437762
2007-03-21,48.96546886733834
2007-03-22,57.24872346661096
2007-03-23,66.99537635676855
2007-03-26,67.1345834347051
2007-03-27,67.63611884863823
2007-03-28,65.3548509718193
2007-03-29,57.62461393619218
2007-03-30,59.70465310069859
2007-04-02,59.379877834212635
2007-04-03,62.132795984992185
2007-04-04,66.0043500606855
2007-04-05,64.5039912204665
2007-04-09,62.79717965254249
2007-04-10,64.34869905308292
2007-04-11,64.20606444229483
2007-04-12,57.948625512665906
2007-04-13,63.684044952373775
2007-04-16,65.59181344983645
2007-04-17,71.19941715847351
2007-04-18,70.11604214443246
2007-04-19,72.74666711332517
2007-04-20,75.46712862538152
2007-04-23,77.41754531614933
2007-04-24,75.86537073940298
2007-04-25,73.09803493067497
2007-04-26,77.02950561290929
2007-04-27,74.90239578359595
2007-04-30,76.64667605571
2007-05-01,69.15376518195748
2007-05-02,67.05407480920037
2007-05-03,71.40746597330629
2007-05-04,65.86668965504722
2007-05-07,69.35983162004567
2007-05-08,70.93103138879006
2007-05-09,70.83580877068158
2007-05-10,74.26268363927625
2007-05-11,72.8616361708219
2007-05-14,75.70915489676409
2007-05-15,75.85985173564751
2007-05-16,74.14554424022342
2007-05-17,74.76846912926989
2007-05-18,77.49269855336891
2007-05-21,80.97946984196341
2007-05-22,81.81650259195703
2007-05-23,82.03799824099933
2007-05-24,79.105091336483
2007-05-25,73.80744657622577
2007-05-29,78.27078081014606
2007-05-30,79.6823967674075
2007-05-31,80.40406633841471
2007-06-01,79.74408347305105
2007-06-04,81.83230367849329
2007-06-05,82.14973769934772
2007-06-06,79.89576366931614
2007-06-07,76.19883903725412
2007-06-08,70.56908720655952
2007-06-11,76.19870277601312
2007-06-12,74.36097496114388
2007-06-13,70.12004854568941
2007-06-14,76.60526884136036
2007-06-15,79.51967405915667
2007-06-18,81.83920104652442
2007-06-19,81.62746371113391
2007-06-20,81.63955048973126
2007-06-21,77.68369029436147
2007-06-22,83.39822941460042
2007-06-25,78.58097583923443
2007-06-26,73.7144043507166
2007-06-27,68.21581337575925
2007-06-28,73.66136194174484
2007-06-29,73.17913190344323
2007-07-02,69.81434010098494
2007-07-03,75.00745577857592
2007-07-05,77.46780620770326
2007-07-06,80.8735670209925
2007-07-09,83.67926493362663
2007-07-10,83.26474445894563
2007-07-11,76.79124540586797
2007-07-12,77.960047302313
2007-07-13,83.1985439149766
2007-07-16,84.35657377183185
2007-07-17,83.8448517920267
2007-07-18,83.02815957958262
2007-07-19,79.39677498145178
2007-07-20,79.7678873424128
2007-07-23,71.50436552582
2007-07-24,73.69428321292455
2007-07-25,63.651633988162025
2007-07-26,64.37055591294867
2007-07-27,52.323155193536905
2007-07-30,39.023834381516906
2007-07-31,40.81426667189676
2007-08-01,32.97348292726122
2007-08-02,35.251880218400764
2007-08-03,36.710278867581266
2007-08-06,27.4669699633881
2007-08-07,36.02346998886746
2007-08-08,39.06918949814438
2007-08-09,49.529643064752065
2007-08-10,36.21710146009005
2007-08-13,36.00298818856715
2007-08-14,32.6222597850678
2007-08-15,24.435507274837537
2007-08-16,19.134213505107773
2007-08-17,13.98799406923073
2007-08-20,20.250067553980383
2007-08-21,28.463339538306453
2007-08-22,30.823988645246402
2007-08-23,39.25730908323178
2007-08-24,35.784531523821016
2007-08-27,42.45199956351421
2007-08-28,35.499055011354265
2007-08-29,23.402939958254677
2007-08-30,32.39734768885849
2007-08-31,23.426057933636006
2007-09-04,30.18052032475598
2007-09-05,34.35277663276979
2007-09-06,26.40766659911965
2007-09-07,29.329237868250317
2007-09-10,19.93450904040089
2007-09-11,18.730621703960143
2007-09-12,22.125401070622537
2007-09-13,25.432075786888397
2007-09-14,34.01250394298303
2007-09-17,31.85861044840686
2007-09-18,27.473567289144853
2007-09-19,40.858011434697296
2007-09-20,46.141770962932284
2007-09-21,40.32290411388842
2007-09-24,46.23290704834405
2007-09-25,43.06703120971168
2007-09-26,40.62661428927033
2007-09-27,44.552801584272444
2007-09-28,49.747294099584444
2007-10-01,53.99102398320985
2007-10-02,60.1413413498596
2007-10-03,59.143762741896744
2007-10-04,57.84559564619569
2007-10-05,62.6524686952896
2007-10-08,71.3348080304911
2007-10-09,69.6154277834681
2007-10-10,71.94770546792498
2007-10-11,70.61255574773094
2007-10-12,65.02725757385114
2007-10-15,70.22291369538654
2007-10-16,64.92082519949935
2007-10-17,58.36051372244948
2007-10-18,57.16474796100012
2007-10-19,53.05419267844454
2007-10-22,32.430217225187604
2007-10-23,35.061518515502584
2007-10-24,39.55755091059695
2007-10-25,35.206530255476
2007-10-26,25.78040435009361
2007-10-29,35.99174714277934
2007-10-30,40.31321207520241
2007-10-31,32.50959524255842
2007-11-01,44.12633646663344
2007-11-02,36.037221315298595
2007-11-05,32.51029912049237
2007-11-06,29.16573505318234
2007-11-07,33.97395554822417
2007-11-08,23.218966471263556
2007-11-09,15.722843415828452
2007-11-12,12.506423900920138
2007-11-13,11.925097278127229
2007-11-14,17.64138600136949
2007-11-15,16.09079428476158
2007-11-16,11.622839762698462
2007-11-19,12.48935161941801
2007-11-20,10.263454117340448
2007-11-21,10.411796340636737
2007-11-23,7.561104583859629
2007-11-26,10.972198542145279
2007-11-27,8.278923190366422
2007-11-28,11.447874401333241
2007-11-29,18.114591917767324
2007-11-30,12.385431869466368
2007-12-03,12.716608410463886
2007-12-04,10.869596574827089
2007-12-05,9.037506008129503
2007-12-06,12.273073899698112
2007-12-07,23.477651708740332
2007-12-10,24.498338770897725
2007-12-11,24.69575056014478
2007-12-12,14.29553545632234
2007-12-13,16.54069389775638
2007-12-14,19.18818503061191
2007-12-17,16.28484876407067
2007-12-18,13.363451697295387
2007-12-19,14.891358325028248
2007-12-20,14.790280872225448
2007-12-21,14.796673653451236
2007-12-24,20.54053712697263
2007-12-26,21.601319777698052
2007-12-27,24.595095706388875
2007-12-28,17.107978011933874
2007-12-31,18.218037453678264
2008-01-02,12.999106871968625
2008-01-03,9.64071622444243
2008-01-04,9.018840860524568
2008-01-07,6.747145699701557
2008-01-08,6.5838093756674985
2008-01-09,5.122525528466005
2008-01-10,5.957842310390737
2008-01-11,5.967084429251951
2008-01-14,4.942657066417366
2008-01-15,5.927748073312728
2008-01-16,4.368935843389105
2008-01-17,3.6371400865693957
2008-01-18,2.8081698122984724
2008-01-22,2.7952053121718947
2008-01-23,2.5802927556268784
2008-01-24,2.7186775409436703
2008-01-25,3.419661820322606
2008-01-28,3.165431425006066
2008-01-29,3.5847478312231393
2008-01-30,3.965823672236357
2008-01-31,3.8096623802198137
2008-02-01,4.593248274784095
2008-02-04,6.584357926572515
2008-02-05,4.891794826870072
2008-02-06,3.397629223584514
2008-02-07,3.0124330623377213
2008-02-08,3.3047284660640552
2008-02-11,3.1264722917874135
2008-02-12,3.447261241551031
2008-02-13,3.6107755553392518
2008-02-14,4.241878632042423
2008-02-15,3.9393684670720406
2008-02-19,3.9633169378437083
2008-02-20,4.201501331355018
2008-02-21,4.939111289671044
2008-02-22,4.167375405517914
2008-02-25,4.444410225603779
2008-02-26,5.817880945423559
2008-02-27,6.2567237631624195
2008-02-28,5.939511494993321
2008-02-29,5.465629103487501
2008-03-03,3.7578998187334625
2008-03-04,3.8226504257390657
2008-03-05,3.9010343493703803
2008-03-06,4.558123869299918
2008-03-07,3.086696387783472
2008-03-10,2.9547947042840415
2008-03-11,2.637555082137916
2008-03-12,3.2649240542043154
2008-03-13,3.05238143642344
2008-03-14,3.050646172271221
2008-03-17,2.704292270515735
2008-03-18,2.6080896252067776
2008-03-19,3.6669472256108673
2008-03-20,2.7905119769413957
2008-03-24,3.446823294203105
2008-03-25,4.796466725321668
2008-03-26,4.7710852009825
2008-03-27,4.280658155361333
2008-03-28,5.820946680039663
2008-03-31,5.145081899684762
2008-04-01,5.306096827776241
2008-04-02,8.227511473102084
2008-04-03,7.801740817163355
2008-04-04,6.982600805952344
2008-04-07,7.338008422870434
2008-04-08,7.944750614051571
2008-04-09,7.46819002066098
2008-04-10,6.370285134736392
2008-04-11,8.470754920797303
2008-04-14,6.638930632465118
2008-04-15,6.335164929818843
2008-04-16,7.210425034560886
2008-04-17,9.987370554933072
2008-04-18,7.535866336872099
2008-04-21,10.663876073941763
2008-04-22,12.46530984982875
2008-04-23,10.620283353807181
2008-04-24,10.737357695229738
2008-04-25,18.357610583876077
2008-04-28,19.595156171714866
2008-04-29,20.600315870727176
2008-04-30,25.22105941156057
2008-05-01,24.099130258156066
2008-05-02,34.082331361134635
2008-05-05,39.241706769259764
2008-05-06,36.34091255000457
2008-05-07,42.63444478649724
2008-05-08,33.1656798987843
2008-05-09,34.46090709377833
2008-05-12,30.75370953953509
2008-05-13,36.37671173742004
2008-05-14,38.029279762548015
2008-05-15,41.098462200707885
2008-05-16,44.54759265033332
2008-05-19,44.41154040799702
2008-05-20,43.01510330316033
2008-05-21,36.039628822380074
2008-05-22,26.856637388189853
2008-05-23,29.12521723829904
2008-05-27,22.33629709958338
2008-05-28,26.74043103463858
2008-05-29,31.641397377036384
2008-05-30,27.876791688220692
2008-06-02,26.97746594835715
2008-06-03,19.961567014822684
2008-06-04,14.744135747419223
2008-06-05,13.445746202268227
2008-06-06,28.468168283805195
2008-06-09,13.809446601259062
2008-06-10,13.999090862127067
2008-06-11,14.136403744579463
2008-06-12,11.501131943232407
2008-06-13,9.83128510326966
2008-06-16,14.991593213950344
2008-06-17,14.093347904713461
2008-06-18,12.11515127096619
2008-06-19,9.972491153504576
2008-06-20,11.205268729189283
2008-06-23,7.886836548608561
2008-06-24,9.353128657739962
2008-06-25,8.858571618334294
2008-06-26,9.759840884803728
2008-06-27,5.958125679471244
2008-06-30,5.022494428801943
2008-07-01,4.881955059142817
2008-07-02,4.943095371590866
2008-07-03,4.131345927093122
2008-07-07,4.018283370797176
2008-07-08,3.4735139469902085
2008-07-09,4.2248198573136495
2008-07-10,3.4384291096781707
2008-07-11,3.3485873289063104
2008-07-14,3.121206094885104
2008-07-15,2.90895493594347
2008-07-16,2.8340647313547906
2008-07-17,3.533099066226181
2008-07-18,4.024761897215479
2008-07-21,4.60967866286281
2008-07-22,5.175411277712355
2008-07-23,6.259528068535191
2008-07-24,7.859853884716589
2008-07-25,6.104916719439146
2008-07-28,6.817980042595806
2008-07-29,5.247029435181472
2008-07-30,7.6737784219638066
2008-07-31,8.66972364724482
2008-08-01,7.868834544525777
2008-08-04,6.5404309345454825
2008-08-05,6.2741784649064325
2008-08-06,10.086833998538802
2008-08-07,11.39429335783041
2008-08-08,7.7025276764245145
2008-08-11,10.336878253017629
2008-08-12,12.985411036774996
2008-08-13,9.464125437454706
2008-08-14,8.605463132529605
2008-08-15,11.528392229237
2008-08-18,13.253428440040688
2008-08-19,9.994790711692053
2008-08-20,8.2896789320701
2008-08-21,9.356969546303468
2008-08-22,9.677186933950255
2008-08-25,12.695669550685428
2008-08-26,8.825579710189906
2008-08-27,8.358583417813353
2008-08-28,9.673416574517264
2008-08-29,9.144899190536481
2008-09-02,9.03977261264361
2008-09-03,8.277892233511363
2008-09-04,8.993819750759258
2008-09-05,6.179283741124969
2008-09-08,6.434312324113534
2008-09-09,7.2790645287422855
2008-09-10,4.8762024544766245
2008-09-11,5.085440198026286
2008-09-12,4.565571916332317
2008-09-15,4.426891633796426
2008-09-16,3.108086235926566
2008-09-17,3.2485667249247454
2008-09-18,2.7205705228661223
2008-09-19,3.0877377030526008
2008-09-22,5.004442636830703
2008-09-23,3.918506517001524
2008-09-24,3.62485818392691
2008-09-25,3.6688145981365663
2008-09-26,5.169910360519042
2008-09-29,4.781740604848006
2008-09-30,3.93779565458654
2008-10-01,4.58950486893106
2008-10-02,4.279935751140712
2008-10-03,3.4248211411898097
2008-10-06,3.521172240873527
2008-10-07,3.186312390239543
2008-10-08,3.087186665615488
2008-10-09,3.1645291088549463
2008-10-10,3.1502587498635384
2008-10-13,3.162545514435222
2008-10-14,3.643354846356961
2008-10-15,3.814058092635947
2008-10-16,3.6355912522554155
2008-10-17,5.499974157491611
2008-10-20,5.460572047595319
2008-10-21,6.562703763040218
2008-10-22,5.847199554246224
2008-10-23,5.362900531548476
2008-10-24,4.983205265413626
2008-10-27,5.0318365289628355
2008-10-28,5.038246089936899
2008-10-29,6.0760151979984744
2008-10-30,7.159276871190396
2008-10-31,5.3436930235279565
2008-11-03,5.108150429070301
2008-11-04,4.740240050413291
2008-11-05,4.697849570274032
2008-11-06,4.089520426884274
2008-11-07,4.734805214964838
2008-11-10,4.891401469933815
2008-11-11,4.6238443495356165
2008-11-12,4.467540292504585
2008-11-13,4.2374126183427565
2008-11-14,3.5403599976561564
2008-11-17,2.993556851271606
2008-11-18,2.900030887519278
2008-11-19,2.7709207358452117
2008-11-20,2.690009625658357
2008-11-21,2.025110975980432
2008-11-24,2.0251383804536727
2008-11-25,2.5487515021257625
2008-11-26,2.711955185942311
2008-11-28,3.3638426783118183
2008-12-01,3.3128028670679543
2008-12-02,2.8800895829650397
2008-12-03,2.8534952839485928
2008-12-04,2.888256471940692
2008-12-05,2.5266437062465172
2008-12-08,2.9543270247282596
2008-12-09,2.965056030817015
2008-12-10,2.900497149783182
2008-12-11,2.781869716798985
2008-12-12,3.1612580462812567
2008-12-15,3.031469277916743
2008-12-16,2.867287138936192
2008-12-17,3.2452340092951837
2008-12-18,3.981272585810763
2008-12-19,4.510007878037081
2008-12-22,5.727825394566766
2008-12-23,6.177732861756641
2008-12-24,6.509049441467562
2008-12-26,5.453711835544784
2008-12-29,5.866871269262735
2008-12-30,5.857362989864251
2008-12-31,6.665001760760491
2009-01-02,6.5987923115008895
2009-01-05,6.952204415486573
2009-01-06,6.91668340470934
2009-01-07,6.510984049209706
2009-01-08,4.454707571700606
2009-01-09,6.747360051080964
2009-01-12,6.042998366463986
2009-01-13,4.694908690409239
2009-01-14,5.3337522321621424
2009-01-15,3.7229442353826747
2009-01-16,2.258120784785106
2009-01-20,2.819874516506782
2009-01-21,2.1155359663433404
2009-01-22,2.8364368872498433
2009-01-23,2.853197054349965
2009-01-26,3.330997665591351
2009-01-27,4.12993704254907
2009-01-28,5.394026121291434
2009-01-29,6.4317447950279885
2009-01-30,4.748679098876918
2009-02-02,3.7314775906774122
2009-02-03,3.612725528660171
2009-02-04,4.17789479921683
2009-02-05,3.939484811681304
2009-02-06,4.370055813734419
2009-02-09,5.448950693341165
2009-02-10,5.891384047388187
2009-02-11,4.100326787753122
2009-02-12,4.204158696791516
2009-02-13,5.30828546226792
2009-02-17,5.061204942389697
2009-02-18,3.2704063051764267
2009-02-19,3.168108929040092
2009-02-20,2.6687560929690712
2009-02-23,2.378871916879899
2009-02-24,2.210342394510445
2009-02-25,3.592760676971923
2009-02-26,4.300920492239346
2009-02-27,4.678038838018017
2009-03-02,4.337739896595938
2009-03-03,2.89745691244353
2009-03-04,2.809609374988231
2009-03-05,3.048000123212169
2009-03-06,2.444665186329842
2009-03-09,2.467386100941721
2009-03-10,2.9233627040151533
2009-03-11,4.5518084497230324
2009-03-12,5.085006127137887
2009-03-13,6.301712808484316
2009-03-16,6.225285343545606
2009-03-17,5.732670019948715
2009-03-18,6.886738471894099
2009-03-19,7.561744216288285
2009-03-20,9.284134478018535
2009-03-23,7.243425539680598
2009-03-24,10.968209522145683
2009-03-25,9.342070335603891
2009-03-26,10.023602150840183
2009-03-27,9.804174995892929
2009-03-30,8.040997412107009
2009-03-31,5.379562827036999
2009-04-01,6.460566629374476
2009-04-02,7.5778134461525815
2009-04-03,10.903050659311415
2009-04-06,13.006199454970806
2009-04-07,12.354214641342754
2009-04-08,9.61024911776131
2009-04-09,12.464106472645609
2009-04-13,12.9358581638386
2009-04-14,14.98227382684747
2009-04-15,13.705932963592765
2009-04-16,14.92804540788466
2009-04-17,27.798936865097524
2009-04-20,33.74818933068434
2009-04-21,18.96821769145224
2009-04-22,19.32784502818647
2009-04-23,17.856934371247508
2009-04-24,14.084185030797707
2009-04-27,17.604009082940504
2009-04-28,20.92397346364686
2009-04-29,16.521499478283697
2009-04-30,24.0725353085434
2009-05-01,29.665466915209592
2009-05-04,36.191861720683036
2009-05-05,42.86167737199361
2009-05-06,44.950022914389265
2009-05-07,48.93145838550008
2009-05-08,55.26062774573626
2009-05-11,61.15807875454089
2009-05-12,56.01759278832896
2009-05-13,47.78177172658691
2009-05-14,38.09529254487245
2009-05-15,44.10794815660841
2009-05-18,40.50598776488644
2009-05-19,53.77324768382318
2009-05-20,55.92118787214757
2009-05-21,54.977426325450985
2009-05-22,36.788817966480046
2009-05-26,39.79818133036971
2009-05-27,48.089913234172535
2009-05-28,42.18105953116458
2009-05-29,47.4102563743249
2009-06-01,46.32540390550154
2009-06-02,57.23834555695279
2009-06-03,59.93962471458888
2009-06-04,49.36899887494697
2009-06-05,66.30665852411006
2009-06-08,69.90392949672083
2009-06-09,66.81585348730862
2009-06-10,69.6499716178042
2009-06-11,67.40349224026684
2009-06-12,65.89420450189989
2009-06-15,65.87157829470706
2009-06-16,57.64331669544536
2009-06-17,49.51075845623525
2009-06-18,45.593530267334145
2009-06-19,44.915650051840785
2009-06-22,51.83347495045821
2009-06-23,35.6223087680549
2009-06-24,37.504158468682704
2009-06-25,46.23385681241525
2009-06-26,47.997888299606835
2009-06-29,46.90599662120067
2009-06-30,52.16349831059428
2009-07-01,46.84077753824473
2009-07-02,48.358613762136635
2009-07-06,39.89149640525275
2009-07-07,44.83432056764146
2009-07-08,33.3778322052101
2009-07-09,29.923537445835173
2009-07-10,30.20011576447881
2009-07-13,31.03545918848422
2009-07-14,41.781871801543204
2009-07-15,43.95340290603336
2009-07-16,57.96416584330021
2009-07-17,63.099613295796445
2009-07-20,65.93747606397838
2009-07-21,71.73422657968268
2009-07-22,70.53495401837928
2009-07-23,71.67058681521554
2009-07-24,79.75289770376774
2009-07-27,77.29519246591504
2009-07-28,79.44821325531422
2009-07-29,79.4489669054634
2009-07-30,79.37047612660446
2009-07-31,88.75905883147803
2009-08-03,87.71387647950371
2009-08-04,89.7527521819419
2009-08-05,90.5055640186675
2009-08-06,90.77859178878956
2009-08-07,89.71697723065213
2009-08-10,91.27476902301936
2009-08-11,90.81885706349982
2009-08-12,89.38824185468204
2009-08-13,90.08992407291491
2009-08-14,90.3014344163035
2009-08-17,90.05784180426623
2009-08-18,85.94629028780606
2009-08-19,88.02248756771432
2009-08-20,88.05204408046615
2009-08-21,82.907715854802
2009-08-24,85.36725691569298
2009-08-25,84.4628719749578
2009-08-26,84.31443888346107
2009-08-27,84.0698977615663
2009-08-28,82.96396600375891
2009-08-31,83.93357014211911
2009-09-01,82.41816887852728
2009-09-02,76.82191000260438
2009-09-03,74.48852536969513
2009-09-04,82.11052144363353
2009-09-08,85.04798342165488
2009-09-09,85.6559424936057
2009-09-10,86.51744899637247
2009-09-11,84.79637073405212
2009-09-14,84.48377033523538
2009-09-15,85.40737050210379
2009-09-16,86.00074784278384
2009-09-17,86.59025328320654
2009-09-18,87.56725002369542
2009-09-21,88.02126338694019
2009-09-22,87.70356434826019
2009-09-23,87.86016864266783
2009-09-24,87.26587825063594
2009-09-25,82.6604093875136
2009-09-28,81.8645895859213
2009-09-29,83.32224695850444
2009-09-30,83.46363881462773
2009-10-01,80.77717785172455
2009-10-02,77.5678590839017
2009-10-05,74.16681270805745
2009-10-06,80.33460182832448
2009-10-07,83.77127493794715
2009-10-08,84.82140049455882
2009-10-09,83.19880387533058
2009-10-12,85.16018577306215
2009-10-13,85.45181376947868
2009-10-14,84.89647731543985
2009-10-15,86.22590297303694
2009-10-16,89.73233929332147
2009-10-19,89.46299835397579
2009-10-20,89.52599738802279
2009-10-21,91.93007945975157
2009-10-22,91.9500511394553
2009-10-23,91.72050208987068
2009-10-26,91.24899429707753
2009-10-27,90.21758396919721
2009-10-28,88.91272620207414
2009-10-29,83.26579577949897
2009-10-30,86.55406825891849
2009-11-02,71.13537895594327
2009-11-03,71.84580216039787
2009-11-04,73.85332989851953
2009-11-05,78.510464491223
2009-11-06,81.09747384665475
2009-11-09,82.87084037204004
2009-11-10,85.39898281015233
2009-11-11,85.76823968652698
2009-11-12,86.43835993769025
2009-11-13,88.68579117887228
2009-11-16,89.10724633303717
2009-11-17,89.23190827237386
2009-11-18,88.66015448298396
2009-11-19,89.15640397548965
2009-11-20,88.15915723999612
2009-11-23,85.71777016878403
2009-11-24,87.8044381893796
2009-11-25,87.33901057729638
2009-11-27,85.82851497748634
